subject_id,outer_fold,pm,target_id,calibration_record_group_id,calibration_budget_seconds,budget_fully_available,calibration_exact_lag_slots,calibration_low,calibration_high,calibration_middle,calibration_extreme,calibration_extreme_sample_hash,evaluation_low,evaluation_high,evaluation_extreme,evaluation_extreme_sample_hash,evaluation_ready,eligible,eligibility_reason,calibration_evaluation_overlap,record_stitching_used,middle_used_for_training
01c2a0d8,4,attention,target_attention,01c2a0d8__day1____2024.01.12T19.11.49p03.00,1800,True,180,89,59,32,148,eb3d06eff99c20b68643552548fda2d724bec09899bc82a6497db7dd3dfd22ef,129,105,234,aa0d35b5066706ad664a3f547732f314d9c63fbc8cd3ca6d185f40b2d1b00c0d,True,True,full1800_min10_each_eval_ready,0,False,False
30908049,4,attention,target_attention,30908049__day1____2023.12.04T11.14.04p03.00,1800,True,180,17,23,140,40,f73caa5299a136376c65c49ae1bb9b5fd27eb3cb444c8a688fa6d7622cc73751,182,95,277,a98f3daa6cfe4a1080c3d8e31249fc53c73e2c84c5dab3e58e906a150b305f0d,True,True,full1800_min10_each_eval_ready,0,False,False
40009139,4,attention,target_attention,40009139__day1____2023.12.04T13.23.34p03.00,1800,True,180,106,27,47,133,00f3bfcb5171eddd4bcbd2dc0a31567adf70b2dda0c837f7c275d9e4799ff45a,42,89,131,9c374c282bbdf5979ec2317011acdc3a5779617957414e5e13ff0ef90451a6aa,True,True,full1800_min10_each_eval_ready,0,False,False
7092f07b,4,attention,target_attention,7092f07b__day1____2024.01.15T09.47.46p03.00,1800,True,180,125,22,33,147,635c71361c7fc9e61ed2215e261ab2e9b359d4e56775bea693ac2b54b7ff43a9,34,196,230,017ddacdff799be68f3254e0aa3565a1cfad6c14c7850cfec281e82f0aa2f9eb,True,True,full1800_min10_each_eval_ready,0,False,False
8030618f,4,attention,target_attention,8030618f__day1____2023.12.11T11.51.47p03.00,1800,True,180,25,81,74,106,a6a3cc0aeeaabab264743e6fb52c3a89c68df3438a8ef6d12a77295383d786d5,130,76,206,a0fc97f917cb0d9a9d56b34554d3c265f479e0cb5d73e10e98be1a9d1bdc57ea,True,True,full1800_min10_each_eval_ready,0,False,False
a1b210fc,4,attention,target_attention,a1b210fc__day1____2023.12.15T13.50.40p03.00,1800,True,180,62,77,41,139,7f1ddad7919035ba31ec359948350215795d6b6a98fba5da10f9b38c055f8fdd,68,216,284,35503ba14b58aebf968bb70defbd829a8235bdc13ab5d51552797abb9d0bea9f,True,True,full1800_min10_each_eval_ready,0,False,False
b112005d,4,attention,target_attention,b112005d__day1____2024.02.02T12.13.43p01.00,1800,True,180,128,23,28,151,9b0903aa67d101421d3473a138deb06b7f733094bb6541e4196ae3def49a989e,228,188,416,b5fd3c35d5df54505044fbd8f60860fe1b6fd89a49f6aab7bd2a42bc33e26938,True,True,full1800_min10_each_eval_ready,0,False,False
b1c2f044,4,attention,target_attention,b1c2f044__day1____2023.12.27T17.13.43p03.00,1800,True,180,104,9,67,113,2f23c4ddb4419227c0a772ef075c236edb8f190429bb6b924eeeab5960a5d93b,86,170,256,a531c6b2007dca49f5a36f67389a6bf43e494c738da7a150d17aa42a9b2139f4,True,False,operational_fallback,0,False,False
d151b0c4,4,attention,target_attention,d151b0c4__day1____2023.12.13T17.54.40p03.00,1800,True,180,48,22,110,70,bd88a8e476f322ede73d11f558a85d7a999fc2f55ef452a5332f749141d8807c,190,183,373,b4607bad16d4987bcd82328bea9113fc9c59cda74709dfcc9fa1b31586b7fa0b,True,True,full1800_min10_each_eval_ready,0,False,False
f1a0c120,4,attention,target_attention,f1a0c120__day1____2023.12.07T15.27.33p03.00,1800,True,180,137,12,31,149,1232d7f4cf51fd1f5edd395798f1b6146c2fcae5f481ba2dfb27a84ebb65a0d6,123,63,186,f8375dd054790fb62ac5d8b681f159e3598a55f5735c0a3897a53301c3bc373b,True,True,full1800_min10_each_eval_ready,0,False,False
01c2a0d8,4,engagement,target_engagement,01c2a0d8__day1____2024.01.12T19.11.49p03.00,1800,True,180,41,49,90,90,679e0de806cf6b02e9df32f33772c4f359fa5ecea5355f2ce7995e424cb5d23a,218,44,262,4af947be5370fcfb0b0ee503d128919382d3d108a0a9c2e8cf786f18bcf55886,True,True,full1800_min10_each_eval_ready,0,False,False
30908049,4,engagement,target_engagement,30908049__day1____2023.12.04T11.14.04p03.00,1800,True,180,59,50,71,109,e4b4e56961eef4068ba1a4ec7b373ef3a6c107eaa9941a0e2caef6b9e18ede72,167,183,350,3e392d28dfa253fd64d771e858c3ac39a499bd3914353036b4116bd2a0d30b10,True,True,full1800_min10_each_eval_ready,0,False,False
40009139,4,engagement,target_engagement,40009139__day1____2023.12.04T13.23.34p03.00,1800,True,180,26,57,97,83,05b6df5931340c68f7dc126072455fe6238875fb8d544171aa7a2748bf074efe,64,104,168,1927cef6a89f14267c555a8dfd74d66d883500c754f9bd16d457c48fcd8514ac,True,True,full1800_min10_each_eval_ready,0,False,False
7092f07b,4,engagement,target_engagement,7092f07b__day1____2024.01.15T09.47.46p03.00,1800,True,180,41,61,78,102,bc4ba75736ad65f5bc7d2cf523e2b1457fd7085cd6d828dbe32873b9d985fb7f,153,46,199,f5870359c2361845fb6452e4390fe85aa53e82bc81d65a523b27eb8add6d5fdb,True,True,full1800_min10_each_eval_ready,0,False,False
8030618f,4,engagement,target_engagement,8030618f__day1____2023.12.11T11.51.47p03.00,1800,True,180,21,37,122,58,4931fd0cf9c5cf853e8f80ca251792337e1be9a5cbf90c024062cf090d803de9,165,17,182,7f942bb4421a8a1df4b0df11ee43bc50e11c204c21af00ba2e149accce5c20d9,True,True,full1800_min10_each_eval_ready,0,False,False
a1b210fc,4,engagement,target_engagement,a1b210fc__day1____2023.12.15T13.50.40p03.00,1800,True,180,19,106,55,125,cd59f391ce84c8dac32825f08a5cc8f7b92900c86675ef7d246db66918c7b8df,155,124,279,812fd4be251238ffd4c7f92d17c6f773aa9995b00c1657b078823d0cb84b8c3f,True,True,full1800_min10_each_eval_ready,0,False,False
b112005d,4,engagement,target_engagement,b112005d__day1____2024.02.02T12.13.43p01.00,1800,True,180,25,46,109,71,071474708397f5a044428af87689c36790b5a7e91e47b111190a580fba2d4edc,199,103,302,2110ede6d407c6b646d7a357ab7ad861d5f43c601222fe3ae7660c7894b4e6c5,True,True,full1800_min10_each_eval_ready,0,False,False
b1c2f044,4,engagement,target_engagement,b1c2f044__day1____2023.12.27T17.13.43p03.00,1800,True,180,96,42,42,138,94018a802674d39ff0f5434107d4aac777e26bff111352d1deb00f6b7035fbc3,228,69,297,0346616ff7480d6a16abbdb107b2eeea8c02b778841e12db21ac727452f1437e,True,True,full1800_min10_each_eval_ready,0,False,False
d151b0c4,4,engagement,target_engagement,d151b0c4__day1____2023.12.13T17.54.40p03.00,1800,True,180,47,47,86,94,b5d2b6c843a840c3bcd46ca9799f70632aa8722df72fad14b09d762175b54192,244,102,346,4af35eed8938fe4be8389c05c8a93ec4de4704ecf1d51eded50d61df66bf20b8,True,True,full1800_min10_each_eval_ready,0,False,False
f1a0c120,4,engagement,target_engagement,f1a0c120__day1____2023.12.07T15.27.33p03.00,1800,True,180,6,114,60,120,044565403f4a09bf067305267f8b918f7eb63f2c5e57b8932f06bfcbc5a1e396,51,251,302,1e44ece8c5ecd1db966d4efa3fff9e74efcb04575870c27ee606f2ee3fe3cf57,True,False,operational_fallback,0,False,False
01c2a0d8,4,excitement,target_excitement,01c2a0d8__day1____2024.01.12T19.11.49p03.00,1800,True,180,91,50,39,141,ad1838181c78a9500c889460be1936e2d1e2aa26fd69bde66eb3556e7a5ed1ca,106,137,243,6cd7a72869784ddf8c9cb708a5c18dfdefd93e6e600bd2b4d77b35e8be6efbb9,True,True,full1800_min10_each_eval_ready,0,False,False
30908049,4,excitement,target_excitement,30908049__day1____2023.12.04T11.14.04p03.00,1800,True,180,34,109,37,143,1708592dbd48d5b483ffe6e6e4804ab3be45af60a2d3f3d658b4d991a9a228ad,63,341,404,7e747215e2eca91ccba730a64c0e4d26ced5e20adea7282819c0ceacd3554705,True,True,full1800_min10_each_eval_ready,0,False,False
40009139,4,excitement,target_excitement,40009139__day1____2023.12.04T13.23.34p03.00,1800,True,180,53,67,60,120,460fc0af4863261639cef1322b2be856536fbf92ab671e7b0cb58fde5ac8e741,89,67,156,87edb7cdad9e7842bfd4df2ca63bc761418964643b34240f05f140bd561b4b35,True,True,full1800_min10_each_eval_ready,0,False,False
7092f07b,4,excitement,target_excitement,7092f07b__day1____2024.01.15T09.47.46p03.00,1800,True,180,89,30,61,119,6b7c40c71c7480ac8d961d141ca0e1e0dd166053881d228dc401b5e79fd1db0f,98,63,161,6733deea18ee1f90b4bcf7e9deb668ecbe16734c1a8b6b8b4b9fa672857ad206,True,True,full1800_min10_each_eval_ready,0,False,False
8030618f,4,excitement,target_excitement,8030618f__day1____2023.12.11T11.51.47p03.00,1800,True,180,66,23,91,89,e6a38f823d691c75ef973793b341f402c9e45d838d421ec6375199d7f6e285b0,51,74,125,15ec32f2483a6678b7b1cf725124f4b765e5c5fcb9b0902ae636eea53dbbbee8,True,True,full1800_min10_each_eval_ready,0,False,False
a1b210fc,4,excitement,target_excitement,a1b210fc__day1____2023.12.15T13.50.40p03.00,1800,True,180,110,18,52,128,392f7dd3e3a07bab4dbc4e52dc482d3c8f37b10bceb87397afb24e81d4767dad,214,70,284,94bfa29afa95fd09a873aa21e807b227662c378cea03b97074cc0a9c884cf9be,True,True,full1800_min10_each_eval_ready,0,False,False
b112005d,4,excitement,target_excitement,b112005d__day1____2024.02.02T12.13.43p01.00,1800,True,180,99,40,41,139,30afb0984b0f57ee7c2e3d9d0a01977196c031724e9a022dce0b06e71bdfcb4b,295,154,449,d0dbf2cc89b918f3f8da22b4353b6c964cbf836075f62519accbe657dc2d8556,True,True,full1800_min10_each_eval_ready,0,False,False
b1c2f044,4,excitement,target_excitement,b1c2f044__day1____2023.12.27T17.13.43p03.00,1800,True,180,110,27,43,137,d16a72e8286a6562e6eddd11a1d21a645202dd843c6cee29292b931c3834e94f,200,102,302,8d08c3eed7bc5a1c88f74188adb256cd9f678dd66d87778b83c3b40eef3f412a,True,True,full1800_min10_each_eval_ready,0,False,False
d151b0c4,4,excitement,target_excitement,d151b0c4__day1____2023.12.13T17.54.40p03.00,1800,True,180,18,83,79,101,c0c0b391e2a112d8a3cd1ebf656a8b4c1c2d90ae3806d7266f392d07e54a2828,210,183,393,ed2c303fff7cb5b47a144edd55c3530e21a56b5924751c60bc8d7dc5fb74fc72,True,True,full1800_min10_each_eval_ready,0,False,False
f1a0c120,4,excitement,target_excitement,f1a0c120__day1____2023.12.07T15.27.33p03.00,1800,True,180,49,35,96,84,2912c828ec0033c87fbb1d5c3021eef1708170e48950dea1b3cefc53a904d996,98,88,186,d7a5ffe4e6c0b29c70df9ab7c6a5f0a26923753389df7b50134973144795f3bd,True,True,full1800_min10_each_eval_ready,0,False,False
01c2a0d8,4,focus,target_focus,01c2a0d8__day1____2024.01.12T19.11.49p03.00,1800,True,180,48,54,78,102,18b371f0d8712b0c13aafe82f2cc55f6055d1d650c8d1f228126d9a79129dcf0,31,185,216,564b0da1774b311d8a81b434de6ecf15f3088682dcb99f92d6812e5c90f5073e,True,True,full1800_min10_each_eval_ready,0,False,False
30908049,4,focus,target_focus,30908049__day1____2023.12.04T11.14.04p03.00,1800,True,180,4,132,44,136,25ceec4151e5c79d93b9557c176ee99c9c5548f86ea3c71bef68297250cf1ff1,50,362,412,0d659e7ceaab172a3a85867cc9ef1764bc9b4344f9dc3050750d45515c818229,True,False,operational_fallback,0,False,False
40009139,4,focus,target_focus,40009139__day1____2023.12.04T13.23.34p03.00,1800,True,180,36,54,90,90,b957da1e03893837b7bc1c0429f94015a564b8c7da08330b5deb6f3efb7bd1a1,136,52,188,3bd000be8a7d6e68fe9e8d63562fef606f801abe484e86258e93eaf94a4b0738,True,True,full1800_min10_each_eval_ready,0,False,False
7092f07b,4,focus,target_focus,7092f07b__day1____2024.01.15T09.47.46p03.00,1800,True,180,111,27,42,138,e47af2a4e3612a0e8582badb99d57b17539026f00e07f78e49d7ca642e4a7c50,106,61,167,fe59858b602b6d486bd81a2afb725e246a118d3a94a0a76184ac4756cb2af06e,True,True,full1800_min10_each_eval_ready,0,False,False
8030618f,4,focus,target_focus,8030618f__day1____2023.12.11T11.51.47p03.00,1800,True,180,103,12,65,115,45e6c9156462dfd198006b9132105338e2cac0a6ac0a57e36d832bc9708d5fb8,52,115,167,70aef016ec525db6a9f5449da9e2cca52fcfd26a686fcc930a15aefe5d210d83,True,True,full1800_min10_each_eval_ready,0,False,False
a1b210fc,4,focus,target_focus,a1b210fc__day1____2023.12.15T13.50.40p03.00,1800,True,180,95,12,73,107,334521a5ee4e977159bf9cdc32afb0764c4023dccf85fcc7acf461161ae4f776,139,98,237,199eec8793998394383020827b945c577c701483dfa5354d6073e7c37252fb2e,True,True,full1800_min10_each_eval_ready,0,False,False
b112005d,4,focus,target_focus,b112005d__day1____2024.02.02T12.13.43p01.00,1800,True,180,59,13,108,72,fa7e5ae9ee316e6578a61a091b6b84d573713ba789763df1445b3a237d373174,105,201,306,aa07bff06a5a8e4c34bb577bf16967911046d4055d3df3e1a6160cac54de20df,True,True,full1800_min10_each_eval_ready,0,False,False
b1c2f044,4,focus,target_focus,b1c2f044__day1____2023.12.27T17.13.43p03.00,1800,True,180,120,24,36,144,570f19edeec3ff2cd004d28b727aa37341239cce95a5b613089ede4367f9a340,201,85,286,8f8b36cf636dc64729811ec241065a3667483100291310b23722efc0bfa0417f,True,True,full1800_min10_each_eval_ready,0,False,False
d151b0c4,4,focus,target_focus,d151b0c4__day1____2023.12.13T17.54.40p03.00,1800,True,180,1,115,64,116,4b18f3245a4c65bec631c6dcd82654bf3f3e4de2feaa30ed658dd74dde8154e4,123,216,339,9c3b63a118ac1a93e45c88460ceeb86d58c26ff5ef353ce1a64a2b267500fae9,True,False,operational_fallback,0,False,False
f1a0c120,4,focus,target_focus,f1a0c120__day1____2023.12.07T15.27.33p03.00,1800,True,180,79,36,65,115,98f3fbbd73ad1652b28866b21cd73df4fbdad413e053dadf8826b8b102ba830e,186,92,278,854e6b743b0ad26085226b26c58ee6dd6c6944d35e938e6f04faa05a8647136e,True,True,full1800_min10_each_eval_ready,0,False,False
01c2a0d8,4,interest,target_interest,01c2a0d8__day1____2024.01.12T19.11.49p03.00,1800,True,180,89,47,44,136,f456a922c2d5d75bc436f677e1893923b9682bc1dc035814029746e8018cee1e,182,87,269,70493fabd30850fd3d09833f21b4923fdf46323f998247676b31d6fc9ee6c857,True,True,full1800_min10_each_eval_ready,0,False,False
30908049,4,interest,target_interest,30908049__day1____2023.12.04T11.14.04p03.00,1800,True,180,24,7,149,31,aea37dfdc52ff3da937e669a30a80309f914f7eb5a071a9148965fd329a65f8f,25,154,179,54f8e3f7b45cf9085bc84744f7cfd6bdebbb83fc55aa2e50a6b9a20ea915e372,True,False,operational_fallback,0,False,False
40009139,4,interest,target_interest,40009139__day1____2023.12.04T13.23.34p03.00,1800,True,180,58,23,99,81,db17f0b09f978cc61fec52373462d7e96e81f082b0651fdc03700fffbbf543c5,40,70,110,f8a3d3fb25f292cc9d465a34c0630945204414b08e040bc038a57cba30a0e4d2,True,True,full1800_min10_each_eval_ready,0,False,False
7092f07b,4,interest,target_interest,7092f07b__day1____2024.01.15T09.47.46p03.00,1800,True,180,26,121,33,147,7451279adf3a6324e8129ec5bb518dba1dff9d56dcecf28d2a0e2b2f9d9b4246,113,154,267,a2ac43888e2e8f21b497a15aa793c08767208a7cbbbca6aebfe6297a166cf670,True,True,full1800_min10_each_eval_ready,0,False,False
8030618f,4,interest,target_interest,8030618f__day1____2023.12.11T11.51.47p03.00,1800,True,180,40,33,107,73,524da4d7b4f364854610f22ffffcfe1dd256b7537efe4af0617a92221e91a528,43,104,147,56486f0282116bf1baa8ed512a5c19d2c38d6a4ea75b1a202aa56ce29a22108d,True,True,full1800_min10_each_eval_ready,0,False,False
a1b210fc,4,interest,target_interest,a1b210fc__day1____2023.12.15T13.50.40p03.00,1800,True,180,46,74,60,120,bbc4457de08f652a7565ab7d47b3aff3907af410238b456f5d52946371ee62ec,178,187,365,d1ff88ac2204680b34dfc512fcdf9ccfb8d69b5f9d6445d5585d197f2f6f649e,True,True,full1800_min10_each_eval_ready,0,False,False
b112005d,4,interest,target_interest,b112005d__day1____2024.02.02T12.13.43p01.00,1800,True,180,120,19,41,139,9fe27f9f14db147225faaeafb1de9ce289feba3c54d9b8a7431aec6fa978b0a3,237,151,388,ebbb730f4af9e0b50cd2f622270f46b80b143677373dca39f689443030d9513b,True,True,full1800_min10_each_eval_ready,0,False,False
b1c2f044,4,interest,target_interest,b1c2f044__day1____2023.12.27T17.13.43p03.00,1800,True,180,105,19,56,124,14285e3e330f7ece3d44c5cd6e06a3312cf594684ca5fdda26694e552e57067e,234,60,294,f231a3e9df0f20718b613ed7d7e6b9de94b8cce2075ec92fdf5b6e241d288b9f,True,True,full1800_min10_each_eval_ready,0,False,False
d151b0c4,4,interest,target_interest,d151b0c4__day1____2023.12.13T17.54.40p03.00,1800,True,180,117,23,40,140,23d905282c388a9d69fbeea4c3ac0b0e7abeb4e428e04f8fe5fef155207271eb,196,210,406,b5219ee58132e6fdc20e17f44eb0b60e3759fa97bc9057774e332fca211c58b4,True,True,full1800_min10_each_eval_ready,0,False,False
f1a0c120,4,interest,target_interest,f1a0c120__day1____2023.12.07T15.27.33p03.00,1800,True,180,9,160,11,169,e72ccb4cfcd03d5a2f2c7cb6b53e000e9865b5e35b4c4cc01af9fd113af156b3,57,329,386,8dacfc30f5264dd7bc2cbab5d2d30ea7e8ee28934609422c54f558e49babfd80,True,False,operational_fallback,0,False,False
01c2a0d8,4,relaxation,target_relaxation,01c2a0d8__day1____2024.01.12T19.11.49p03.00,1800,True,180,109,20,51,129,a6262f467e5a175efb26f85051e345cbfafbe945cc72d750e9c081379f49d7ae,172,88,260,70dadf5d9f37fcd4dd72d08607ce55999b72138c489affe9cf24a5c0f4a21d87,True,True,full1800_min10_each_eval_ready,0,False,False
30908049,4,relaxation,target_relaxation,30908049__day1____2023.12.04T11.14.04p03.00,1800,True,180,48,16,116,64,42e3f2d67a8dd0afec39a85c2c44186fadc8bae6d97db3fa4b66f9c7d0b9cba2,158,100,258,0df7fbf9ed85d781fa76b42d46a59e14bf704a70a5159bae7604623f6ff16c88,True,True,full1800_min10_each_eval_ready,0,False,False
40009139,4,relaxation,target_relaxation,40009139__day1____2023.12.04T13.23.34p03.00,1800,True,180,62,37,81,99,bd87b87f41124c019181d13427fd53dc371952a48bd2c509bbd5bba236d47a66,49,103,152,c58f4e33bfb99ae34dc7c9b8acc07c03d0e750157ef6010bb82ef956a05b7a29,True,True,full1800_min10_each_eval_ready,0,False,False
7092f07b,4,relaxation,target_relaxation,7092f07b__day1____2024.01.15T09.47.46p03.00,1800,True,180,17,44,119,61,c684f96932ced96e892af46e35b461c455a47bbf28e2801e11391ab44dfa5b4d,95,122,217,1a3baadb5b38e81a3e4ae4299b79ee76cf1e005eab84549198471fcaedee4fb3,True,True,full1800_min10_each_eval_ready,0,False,False
8030618f,4,relaxation,target_relaxation,8030618f__day1____2023.12.11T11.51.47p03.00,1800,True,180,14,54,112,68,58f372b69f5a9254a92d7935fa6b36e4792cce6046cff0a04f772b71011c241e,108,75,183,302eb6acec0f17da0f9503b266b44ee0a9bf3057decbb115f6f8ebc8d7b2e7ee,True,True,full1800_min10_each_eval_ready,0,False,False
a1b210fc,4,relaxation,target_relaxation,a1b210fc__day1____2023.12.15T13.50.40p03.00,1800,True,180,69,36,75,105,0b034b736ee4bde7d2c859d00df101c1a313fa25f52d72fe32b620c457a045a2,199,137,336,c29326f2dae2f9c5f677c4c29dfddf123c5e9b724edf284dc98abfbb94a39ed1,True,True,full1800_min10_each_eval_ready,0,False,False
b112005d,4,relaxation,target_relaxation,b112005d__day1____2024.02.02T12.13.43p01.00,1800,True,180,96,17,67,113,83da5d48abf9039b5e82cfd8fe9dab8fc16b380c8ed96678fcebfabb31445676,305,114,419,9dbdcd9e6b37b8ffe9e4408155ab5f352c1a568c2e8bf50cdb20a55b07825f1b,True,True,full1800_min10_each_eval_ready,0,False,False
b1c2f044,4,relaxation,target_relaxation,b1c2f044__day1____2023.12.27T17.13.43p03.00,1800,True,180,31,38,111,69,62c23850595b81d1e6c7deaeb4e84f70e303db022dcb1550b8bbe3627cb06e9f,91,229,320,a66578fc6358b6377fd715b28cc44ba82e4f6c627072916ef79d194afae6a6c7,True,True,full1800_min10_each_eval_ready,0,False,False
d151b0c4,4,relaxation,target_relaxation,d151b0c4__day1____2023.12.13T17.54.40p03.00,1800,True,180,118,4,58,122,a3d5739700ab2d0c05536f8e4a00dbaf1263d92c3e08f9a09607f1dcdbd705da,192,145,337,f317ca8eff6675b57dda3ea9ae8d066ac9280becaff99a47e2b567aa857a2369,True,False,operational_fallback,0,False,False
f1a0c120,4,relaxation,target_relaxation,f1a0c120__day1____2023.12.07T15.27.33p03.00,1800,True,180,57,56,67,113,f27bdbba5442a34252c6408eaf1054820aee9fd1f5a87e8eb714f972a350934f,162,184,346,baa7eab0fb6a32246a5af58a7b3bbced7c2d21639a1946b060bd33e99960a9f6,True,True,full1800_min10_each_eval_ready,0,False,False
01c2a0d8,4,stress,target_stress,01c2a0d8__day1____2024.01.12T19.11.49p03.00,1800,True,180,89,34,57,123,6188f759efb90cb07289fedddd544728cdc05926ce1e5d14f9283581017bf575,131,91,222,3b315db7bfe716727c597c423616e3406e7b2d655c9e991137fd0627217e8815,True,True,full1800_min10_each_eval_ready,0,False,False
30908049,4,stress,target_stress,30908049__day1____2023.12.04T11.14.04p03.00,1800,True,180,7,10,163,17,6a6ce451ad2f2ee09122515a56e430cb22a29ab76f5753ed3ea650ab4656aa7a,47,115,162,bd791354ca5d7a4deb6ab849f96434e84f8e194838f5ddd2ef31f7587115addc,True,False,operational_fallback,0,False,False
40009139,4,stress,target_stress,40009139__day1____2023.12.04T13.23.34p03.00,1800,True,180,60,44,76,104,3bfe7f6075bb323bfbb378b5601ec8115ccde029c6f797237aaf294ccb69475f,52,40,92,5169a1318cb6381b46d1ff2ffab36ed231fc8b8da1576bcf23f07942e8b9d3ec,True,True,full1800_min10_each_eval_ready,0,False,False
7092f07b,4,stress,target_stress,7092f07b__day1____2024.01.15T09.47.46p03.00,1800,True,180,86,45,49,131,fb097ed4b1a423d04ca8974412c8c9cfb150b74aed8553c5576c2162524ad06c,118,124,242,bea54ed1febd275eb4270e9cce30456658d9c17b4fd00034434fcb40b3d4bb78,True,True,full1800_min10_each_eval_ready,0,False,False
8030618f,4,stress,target_stress,8030618f__day1____2023.12.11T11.51.47p03.00,1800,True,180,16,45,119,61,9fa4661075fc0138705e5939559f36f532be8930efe8b9863a58cb25edaa2ff3,1,124,125,728dbc5d626fcb6deea620edfcf96387f659728e1ab3014ba61507aaa961ea8b,True,True,full1800_min10_each_eval_ready,0,False,False
a1b210fc,4,stress,target_stress,a1b210fc__day1____2023.12.15T13.50.40p03.00,1800,True,180,14,48,118,62,e2117193c901f70271420361d647377a75afb8c89acab7c431b614788877a7b6,34,90,124,95a5dabcff70f65304f14e9942d9e62df43e7475494b64949f922f802d012cd1,True,True,full1800_min10_each_eval_ready,0,False,False
b112005d,4,stress,target_stress,b112005d__day1____2024.02.02T12.13.43p01.00,1800,True,180,26,24,130,50,0176a7a83b42dea3ea13e9c0542874de63e86416b9e6acc29e6c4ae4744d25a2,30,260,290,920728ca85067921ce8fe6427bc81f9e42e80a4aa94ec231074e96f0aa348cdd,True,True,full1800_min10_each_eval_ready,0,False,False
b1c2f044,4,stress,target_stress,b1c2f044__day1____2023.12.27T17.13.43p03.00,1800,True,180,74,23,83,97,6c273438892cb4b497e81f9ec61f748c008508af58fe37c34d8acf977b02298e,77,62,139,063b0676a7d67f9255b74979f7b82651d18ed0be924f2e66936f24c02564f901,True,True,full1800_min10_each_eval_ready,0,False,False
d151b0c4,4,stress,target_stress,d151b0c4__day1____2023.12.13T17.54.40p03.00,1800,True,180,72,24,84,96,19c28218f2253b28b9d434e75045aade65be39b68333625e24f61aea6e9a581a,99,221,320,f85fd5df82ba82fb3a63a5dfe50321796f10c30dde46aa0873edfbdfee7f418c,True,True,full1800_min10_each_eval_ready,0,False,False
f1a0c120,4,stress,target_stress,f1a0c120__day1____2023.12.07T15.27.33p03.00,1800,True,180,94,60,26,154,e3ed712ea2f782f6eb93ecf0e0150e07c75c24ba2ddf6e635c8db8039d2f90ff,209,135,344,4ef8bab37aa7eabc7271ef107e5cca4492000ddb115d1727e954ac2324f71f49,True,True,full1800_min10_each_eval_ready,0,False,False
0001508a,5,attention,target_attention,0001508a__day1____2023.12.18T14.22.47p03.00,1800,True,180,144,13,23,157,1b57d9e07cd9f64037a494a83ddec34ea21726312f3a6a853dd6cfb46045f538,49,11,60,26d43b87ea0ae6f920fe3a9ec75da039399e76298245359bb66d20c6cd6988f2,True,True,full1800_min10_each_eval_ready,0,False,False
0110f12e,5,attention,target_attention,0110f12e__day1____2023.12.04T18.03.21p03.00,1800,True,180,62,58,59,120,fa3905a674cc0497c6ab28f3c1452d219fc592b724a81a160229f3f75b603dfa,132,194,326,de27c37c9a269aca55e18311f3a4b14e9c0989f38008f19c4d59acf7bd86d3aa,True,True,full1800_min10_each_eval_ready,0,False,False
0182e16c,5,attention,target_attention,0182e16c__day1____2023.11.27T13.58.33p03.00,1800,True,180,110,13,57,123,a836df24b3ba4cd75119f96709fcb6259ba71e9a4bc726e4f1b594802b641a69,150,111,261,6f919459db5382b81772edda72e8a1ed908d59b7a87e4c13811af2f9c521d7a5,True,True,full1800_min10_each_eval_ready,0,False,False
2182c1cd,5,attention,target_attention,2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,1800,True,180,59,79,42,138,959516a29d08315e9793261326e4335b7af1eebceb46a4eb985b84195b8e33f2,94,65,159,b61b92a7ad08aff171493e66df0cb767cc3c794da75a756e7f200637178ab325,True,True,full1800_min10_each_eval_ready,0,False,False
219060fa,5,attention,target_attention,219060fa__day1____2023.12.15T16.47.17p03.00,1800,True,180,49,46,85,95,e257166e6900ff0fdcf1e2c80f7aa218d77c040f3ec5837046eb7948136f2853,95,107,202,9424d93ce8f8119a77ef7179f6a3badbb9796bbf90e9da7df9c4148694dbbcee,True,True,full1800_min10_each_eval_ready,0,False,False
71e10186,5,attention,target_attention,71e10186__day1____2023.12.05T11.06.22p03.00,1800,True,180,15,48,117,63,10f15b1d7c4a26e9d6c96425950b6386e9b6d7b7d87d37e0c4e658fe5ba8983a,185,251,436,36d3d0ed6f708739c5e744fa82ed69d1f2d06e60621af4636d542b9db36149b5,True,True,full1800_min10_each_eval_ready,0,False,False
8191f1d9,5,attention,target_attention,8191f1d9__day1____2023.12.22T16.25.50p03.00,1800,True,155,58,19,53,77,8929172f475ab7d625c8f54a46842637296123a42c2c54f8b7ca5b454451637b,94,337,431,33d4e3638a3dab0d04624a4ae5b8823cabbc1b38c497e63483e6a1632c682482,True,True,full1800_min10_each_eval_ready,0,False,False
81e150c1,5,attention,target_attention,81e150c1__day1____2023.11.29T11.58.41p03.00,1800,True,180,77,1,102,78,6d13d299ad9c8fad3dbfb2a41b117b3c7b2c8bcc3c9dddb34ebecdea604ac8b2,165,45,210,6654403cbb75e8273b8b6b98465ff10e776f43cd40d699f74383397b51b2c6ea,True,False,operational_fallback,0,False,False
