model,estimator,model_params_hash,outer_fold,subject_id,pm,target_id,lag_seconds,feature_count,calibration_budget_seconds,n_outer_train,n_outer_train_subjects,outer_train_sample_hash,threshold_hash,n_calibration_low,n_calibration_high,n_calibration_extreme,calibration_sample_hash,evaluation_low,evaluation_high,n_evaluation_extreme,evaluation_sample_hash,base_outer_train_sample_weight,personal_total_mass,calibration_low_sample_weight,calibration_high_sample_weight,calibration_low_total_mass,calibration_high_total_mass,specification_hash,run_id
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,30c140ca,interest,target_interest,-10,371,1800,15927,43,5ca8d61de646678312a2d530cab97192f5b8c2fdb963f8ebda9a06db87a1f1fc,bd39db4c19d9f742cb059d0566f550cf160821412eeb67d3cc0780042dbd7317,86,71,157,665c9718e3629b71a0ceff4bf30c5affc6b96aba1fdc5712ee58c5eb9db4e336,192,3,195,d5a4928a0b697900b617349957b7ab399ebf266e12fcddad08232a8c919d1b12,1.0,370.3953488372093,2.1534613304488914,2.608417949557812,185.19767441860466,185.19767441860466,5f76d90c483e61bca96b542d00446c34d6b235c75672c7d7ee26b28a6d335551,xgboost__fold_01__interest__30c140ca__weighted_aug__5f76d90c483e
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,3110e0c7,interest,target_interest,-10,371,1800,15927,43,5ca8d61de646678312a2d530cab97192f5b8c2fdb963f8ebda9a06db87a1f1fc,bd39db4c19d9f742cb059d0566f550cf160821412eeb67d3cc0780042dbd7317,51,49,100,291bf179ac1a2c05de6ecb05b87bcf69c8d3be598bc1e2c21290479a682176f5,130,77,207,1c52cc19f3be3879d4d55b7af6ba78d8098458963bce35cdd07bfaa9b77a1f86,1.0,370.3953488372093,3.6313269493844054,3.7795443758898912,185.19767441860466,185.19767441860466,b4ef0a1d2639ab57a6367693288bcc17f63e0e73b5326322f260e485281b7c4c,xgboost__fold_01__interest__3110e0c7__weighted_aug__b4ef0a1d2639
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,71f0603f,interest,target_interest,-10,371,1800,15927,43,5ca8d61de646678312a2d530cab97192f5b8c2fdb963f8ebda9a06db87a1f1fc,bd39db4c19d9f742cb059d0566f550cf160821412eeb67d3cc0780042dbd7317,103,47,150,63ca592fa36153a438f29050e25f1017e475c180272fb15a54fca93a9411f4fb,278,388,666,f6eff89343b13c9acdd70afb4d74011f571d713196caed9bfd5922101df857ad,1.0,370.3953488372093,1.7980356739670356,3.9403760514596735,185.19767441860466,185.19767441860466,1b2e27899f36fa04ae0e7e447b5051d0f4faca02f35274e567f7142be16a8995,xgboost__fold_01__interest__71f0603f__weighted_aug__1b2e27899f36
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,81f1f0fe,interest,target_interest,-10,371,1800,15927,43,5ca8d61de646678312a2d530cab97192f5b8c2fdb963f8ebda9a06db87a1f1fc,bd39db4c19d9f742cb059d0566f550cf160821412eeb67d3cc0780042dbd7317,56,98,154,858892c7ddcb83a90548c1ab27c97fa0f57899e2019afe81f3068e1a46ff7c94,221,149,370,ce92fad43fd65f1b3b1f0c4645184d0c81521a4dbe5d0029950b97961b0d6d84,1.0,370.3953488372093,3.307101328903655,1.8897721879449456,185.19767441860466,185.19767441860466,6f390ce72d51a9c4c6f4e693279dc1fe5e78d382e36909c5f4140180ce7529d6,xgboost__fold_01__interest__81f1f0fe__weighted_aug__6f390ce72d51
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,c060c06a,interest,target_interest,-10,371,1800,15927,43,5ca8d61de646678312a2d530cab97192f5b8c2fdb963f8ebda9a06db87a1f1fc,bd39db4c19d9f742cb059d0566f550cf160821412eeb67d3cc0780042dbd7317,38,43,81,87ac8b0d396f38f7369fd2fa679c5315d661d5fb2937b804f5b46cddf64355e4,83,120,203,d2d2d2afc62db4ca588b53fb484c79202dc83691e69753709eeca6859a11f71d,1.0,370.3953488372093,4.873623011015912,4.306922660897783,185.19767441860466,185.19767441860466,a2cd523f3381788e90d3de33c73ba9ac034fb0c7b616c39bf1ba90f71ba4a5fd,xgboost__fold_01__interest__c060c06a__weighted_aug__a2cd523f3381
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,c112918e,interest,target_interest,-10,371,1800,15927,43,5ca8d61de646678312a2d530cab97192f5b8c2fdb963f8ebda9a06db87a1f1fc,bd39db4c19d9f742cb059d0566f550cf160821412eeb67d3cc0780042dbd7317,53,41,94,c0e1711b8c54c448700765a89890b3c613f16d7d0e1d43ef9af59e85fd3ab0aa,230,170,400,b82524c7eddc47baa9765310b629ebdb11284d0ddcc4f7fda9d964a35d95ba64,1.0,370.3953488372093,3.4942957437472577,4.51701644923426,185.19767441860466,185.19767441860466,6a2c8d6908494fb092259ebb26173b34000255a5e1235d333872fa97b7a634f7,xgboost__fold_01__interest__c112918e__weighted_aug__6a2c8d690849
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,d111e017,interest,target_interest,-10,371,1800,15927,43,5ca8d61de646678312a2d530cab97192f5b8c2fdb963f8ebda9a06db87a1f1fc,bd39db4c19d9f742cb059d0566f550cf160821412eeb67d3cc0780042dbd7317,80,21,101,16a7aedf62a2d7abe9e029284a249921ffe561b4ae37fb4fc2ac3de8651b642c,436,360,796,aef3285d6163014f00068180f574aa6e18d1c9e5299bfb4a289d85a44b5d30a7,1.0,370.3953488372093,2.3149709302325583,8.818936877076412,185.19767441860466,185.19767441860466,0431a400f2961f77a5f52cca72984a414abf80e0d0fefab710da086fff315d04,xgboost__fold_01__interest__d111e017__weighted_aug__0431a400f296
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,f1d06060,interest,target_interest,-10,371,1800,15927,43,5ca8d61de646678312a2d530cab97192f5b8c2fdb963f8ebda9a06db87a1f1fc,bd39db4c19d9f742cb059d0566f550cf160821412eeb67d3cc0780042dbd7317,68,58,126,5604ace228daa512b0a0a6a82a457795377e19013009b14377ba275278d8057b,173,121,294,a7ee71a868c1f2ceeeee1454a2544e7d700d647d91130fdcd2e50620b968cbc6,1.0,370.3953488372093,2.723495212038304,3.193063352044908,185.19767441860466,185.19767441860466,9334afe2d747a3ccf13c6fd6b4b136040feec546cfe47e08662c04d999e6a734,xgboost__fold_01__interest__f1d06060__weighted_aug__9334afe2d747
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,3110e0c7,relaxation,target_relaxation,-10,371,1800,15947,43,80bdf541d6d3f3dc1ccae382c9f7be6cac38ef75bc83ec94bf56735813804e10,38b0c29f91cf04074516bcbbf6cf6e9362b22718f7ac54fdbe5adf6de43d5d14,37,35,72,182df246e8e93fe8484a996dd03aa72cd96fe5d0b9d021e790eaabfd9e35f18f,118,94,212,f7c34121e39600488031e007151bb4b7abbdf90ab6c2641c3568fe3d6e7462bf,1.0,370.86046511627904,5.011627906976744,5.298006644518272,185.43023255813952,185.4302325581395,3a927ecf388deea63b054fbf35e3309c238853f325280a015d774f09b36ef01c,xgboost__fold_01__relaxation__3110e0c7__weighted_aug__3a927ecf388d
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,7150e10a,relaxation,target_relaxation,-10,371,1800,15947,43,80bdf541d6d3f3dc1ccae382c9f7be6cac38ef75bc83ec94bf56735813804e10,38b0c29f91cf04074516bcbbf6cf6e9362b22718f7ac54fdbe5adf6de43d5d14,84,13,97,5dd02aace992d8534dc183e17c75ddbd231b7d10502ceea786532a8a7308d2a6,205,181,386,eb82ec58b1b091b17fa711c53eba8e871a782db0ee64878721a8273d8b6582b1,1.0,370.86046511627904,2.20750276854928,14.26386404293381,185.43023255813952,185.43023255813952,943cb23f2f6097599d743b3dfdde2e09b866ad828fde498bfe92a9f4d4bf6c74,xgboost__fold_01__relaxation__7150e10a__weighted_aug__943cb23f2f60
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,71f0603f,relaxation,target_relaxation,-10,371,1800,15947,43,80bdf541d6d3f3dc1ccae382c9f7be6cac38ef75bc83ec94bf56735813804e10,38b0c29f91cf04074516bcbbf6cf6e9362b22718f7ac54fdbe5adf6de43d5d14,66,23,89,cf9b2209a4646be7a97afe2f60831cf1e04afffb6fcafc93074a5490a79d830c,240,430,670,f6dec376ee7a2d1be5c34360ae3918569adc5173430d48815d0c80b19b8ec8a5,1.0,370.86046511627904,2.809548978153629,8.062184024266935,185.43023255813952,185.43023255813952,8af475825400367b348981affb3c05efb47d18cf8490b261b0a38fd96ff01354,xgboost__fold_01__relaxation__71f0603f__weighted_aug__8af475825400
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,81f1f0fe,relaxation,target_relaxation,-10,371,1800,15947,43,80bdf541d6d3f3dc1ccae382c9f7be6cac38ef75bc83ec94bf56735813804e10,38b0c29f91cf04074516bcbbf6cf6e9362b22718f7ac54fdbe5adf6de43d5d14,18,71,89,bc4bc575d44fbcee78b3738a9e1da479d02193a84a294d02e9fdfade449666c0,225,112,337,87fb69e74da4238e461142da81173bc409039df6735d1fa586453195da200c08,1.0,370.86046511627904,10.301679586563306,2.6116934163118244,185.43023255813952,185.43023255813952,958d511e19ccbe47e0de674d103be1606304df7bee2800d1a80ea1b8b6b5b999,xgboost__fold_01__relaxation__81f1f0fe__weighted_aug__958d511e19cc
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,c060c06a,relaxation,target_relaxation,-10,371,1800,15947,43,80bdf541d6d3f3dc1ccae382c9f7be6cac38ef75bc83ec94bf56735813804e10,38b0c29f91cf04074516bcbbf6cf6e9362b22718f7ac54fdbe5adf6de43d5d14,14,119,133,76d03792015b6707683b3f856ff3d10be75870a369d2bc0f70fd3f08a6d6ec71,17,147,164,a30353a27d4a7bcb0f05da7a47bccbe086def9e2d4d6d34d8ef4580f2f514a0d,1.0,370.86046511627904,13.24501661129568,1.5582372483877271,185.43023255813952,185.43023255813952,1685464d94cd4e759b3e157ad21cdfc99d7ad7b8edfa2379ed305f309afedef0,xgboost__fold_01__relaxation__c060c06a__weighted_aug__1685464d94cd
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,c112918e,relaxation,target_relaxation,-10,371,1800,15947,43,80bdf541d6d3f3dc1ccae382c9f7be6cac38ef75bc83ec94bf56735813804e10,38b0c29f91cf04074516bcbbf6cf6e9362b22718f7ac54fdbe5adf6de43d5d14,37,62,99,d27ac004d7188a715146da234443cbc11dd9564042d6df3b065e6d96bca0019b,221,287,508,097acc5003ebe9b1499a2c0faaca1b60ce74f7c0687377fc39504a7ae7e0c25f,1.0,370.86046511627904,5.011627906976744,2.9908102025506373,185.43023255813952,185.43023255813952,e226050df3740d3db469171585fd0f3ccd607e24658a3b0c01f2b0c0194116db,xgboost__fold_01__relaxation__c112918e__weighted_aug__e226050df374
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,f1d06060,relaxation,target_relaxation,-10,371,1800,15947,43,80bdf541d6d3f3dc1ccae382c9f7be6cac38ef75bc83ec94bf56735813804e10,38b0c29f91cf04074516bcbbf6cf6e9362b22718f7ac54fdbe5adf6de43d5d14,114,24,138,84a05e69e2e94a195cc9480d5b9476a3c953365babcd64c11e58906341895aa2,135,159,294,466bed25fbe85581d0810093f592f4b8c6298b32e5dac5942e7dea59cbad4fbb,1.0,370.86046511627904,1.626580987352101,7.72625968992248,185.43023255813952,185.43023255813952,09b3d707685279fdd6f316fa15ec3711fc4742a7c16b56dd29b6ebbfdda86e02,xgboost__fold_01__relaxation__f1d06060__weighted_aug__09b3d7076852
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,30c140ca,stress,target_stress,-10,371,1800,15924,43,5646662f70b23c348f500bc8018a5f316a9dcaa12c89cf89cf99c0ffff37fe88,bc3be14a13e7a39ebeab010389e1c408e3b117b37aecad2317d7955676362ffa,68,72,140,4279867ecd418e2c2037abf025399052338470aaa43bea74c71a96a2c189d61b,67,98,165,24cace45a46912281bada25aca77a93b6cf4df8608859a3c08091187480571e9,1.0,370.3255813953488,2.7229822161422708,2.571705426356589,185.1627906976744,185.16279069767438,b9bc8cff985f6d207c8b2b0fe2799a82751271f4328fcb681f0b99f2cde9e58c,xgboost__fold_01__stress__30c140ca__weighted_aug__b9bc8cff985f
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,7150e10a,stress,target_stress,-10,371,1800,15924,43,5646662f70b23c348f500bc8018a5f316a9dcaa12c89cf89cf99c0ffff37fe88,bc3be14a13e7a39ebeab010389e1c408e3b117b37aecad2317d7955676362ffa,133,23,156,4d6b03b4fdd454f17f8105c7734d9dbf275ca36a59cb5b6a5f3aa168485cf592,219,187,406,d254197e7cb69f33b5d758827d99cd1239fc1524463bfcb4ba4233b39d05cc2e,1.0,370.3255813953488,1.392201433817101,8.050556117290192,185.1627906976744,185.1627906976744,e802bde41e2d36f26109ce845d0bfe732e78661d5fe391788d6fc4ab519d511f,xgboost__fold_01__stress__7150e10a__weighted_aug__e802bde41e2d
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,71f0603f,stress,target_stress,-10,371,1800,15924,43,5646662f70b23c348f500bc8018a5f316a9dcaa12c89cf89cf99c0ffff37fe88,bc3be14a13e7a39ebeab010389e1c408e3b117b37aecad2317d7955676362ffa,103,54,157,b27a41a6cedac4ba6645bde32dd25430800c4351aa799c16b264dd80dd516d9d,161,327,488,d787e18f302ccca0ab46a4a273d2012a1941ca8ae6a209be119a1ebbf97000a6,1.0,370.3255813953488,1.7976969970648,3.428940568475452,185.1627906976744,185.1627906976744,bb86d5a0deabf952b6a4891ef6219319aaaa3ff620b2d73acf4a9b894e5a4c1b,xgboost__fold_01__stress__71f0603f__weighted_aug__bb86d5a0deab
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,c060c06a,stress,target_stress,-10,371,1800,15924,43,5646662f70b23c348f500bc8018a5f316a9dcaa12c89cf89cf99c0ffff37fe88,bc3be14a13e7a39ebeab010389e1c408e3b117b37aecad2317d7955676362ffa,77,57,134,597ee69d4d43e85f2e9f654dd969296f7e133d313190be229bb8d1001eea0d4d,141,86,227,45a8b3d2ee0be4d60766b45ef83cd8d15b41e5d0f3f4a9a184f2e044078994d4,1.0,370.3255813953488,2.404711567502265,3.2484700122399017,185.1627906976744,185.1627906976744,59c59c2fbdc08d1b3d3839c56b2ba4a1f05e01075943f41b0eea74f666c55dab,xgboost__fold_01__stress__c060c06a__weighted_aug__59c59c2fbdc0
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,d111e017,stress,target_stress,-10,371,1800,15924,43,5646662f70b23c348f500bc8018a5f316a9dcaa12c89cf89cf99c0ffff37fe88,bc3be14a13e7a39ebeab010389e1c408e3b117b37aecad2317d7955676362ffa,100,27,127,1075a7faf99932a8d77bc5114bd1f71ccc1bc95befcb6f37ad7b038d61ebb9e4,465,456,921,a685b16f05aaf44b59afb95c6d376a1098f9b7b96845c15b0e6c769ed11aa52e,1.0,370.3255813953488,1.851627906976744,6.857881136950904,185.1627906976744,185.1627906976744,a8bbe14f06e4ebbaf25f6ae9fa28e31f5c5bdbab277dc09ce904acef2cbab313,xgboost__fold_01__stress__d111e017__weighted_aug__a8bbe14f06e4
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,f1d06060,stress,target_stress,-10,371,1800,15924,43,5646662f70b23c348f500bc8018a5f316a9dcaa12c89cf89cf99c0ffff37fe88,bc3be14a13e7a39ebeab010389e1c408e3b117b37aecad2317d7955676362ffa,81,68,149,508a92f920cab9516ccb9ceb9603644c9459734bc8d8ce0408eb1a1649f0182b,193,147,340,f592685079d60ebda56d693eb86415293827e12860d10b74de17f542ee040582,1.0,370.3255813953488,2.285960378983635,2.7229822161422708,185.16279069767444,185.1627906976744,e5dcde04a5d560c672e5224cc3b7e9d55f8510560889277180c3da168305e20b,xgboost__fold_01__stress__f1d06060__weighted_aug__e5dcde04a5d5
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,2,1081b177,attention,target_attention,-10,371,1800,15830,43,268687b6f9714bde2a4a9a04b3242317a7f895633752dd62d71cf4dc00d641ec,05b80bfaecd22890a7e360375d08013c2763762bc191dded6a0bbd75f29be07f,53,77,130,d988c4218545d39c8d9bcea318ed94580d7e0bab9f42d6054d4345856753b59b,152,115,267,227b4d6f57fd47553846d9a3a6e5364e14a45acf91da8350eea968667ce17014,1.0,368.13953488372096,3.4730144800351033,2.3905164602839024,184.06976744186048,184.06976744186048,8e497946f67ca261429beb35cf8fdaf458fe69252d8b0b439dea03713d42abff,xgboost__fold_02__attention__1081b177__weighted_aug__8e497946f67c
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,2,6030f0fd,attention,target_attention,-10,371,1800,15830,43,268687b6f9714bde2a4a9a04b3242317a7f895633752dd62d71cf4dc00d641ec,05b80bfaecd22890a7e360375d08013c2763762bc191dded6a0bbd75f29be07f,72,56,128,aba44396cded88d7a90ef2bf01073fc5c8ab954e807fd3bcb5e1195922063b07,64,163,227,7c06ed050cd4d38a4f6d5c6560dd3947f8ca120a9f1667a3309d44cb5d2e8ab6,1.0,368.13953488372096,2.5565245478036176,3.2869601328903655,184.06976744186048,184.06976744186048,eec07f29a62c928df2819774c954a9904d1b4eebe4915b86a1e756166b35699e,xgboost__fold_02__attention__6030f0fd__weighted_aug__eec07f29a62c
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,2,7072a0e0,attention,target_attention,-10,371,1800,15830,43,268687b6f9714bde2a4a9a04b3242317a7f895633752dd62d71cf4dc00d641ec,05b80bfaecd22890a7e360375d08013c2763762bc191dded6a0bbd75f29be07f,76,13,89,284d0b1c15c2bf5f010d374270e804b7eb25de69b62ecfbc4a506d88f7c0aeee,221,186,407,fe4540e53f8190423c51d95ab99b9616f8b68e48529ddcca1806b5355a801b9a,1.0,368.13953488372096,2.4219706242350063,14.159212880143114,184.06976744186048,184.06976744186048,d3cf0a917151edfdf7c9524dbc681089e1b707b4ec9c73089e78a8bf44b66ede,xgboost__fold_02__attention__7072a0e0__weighted_aug__d3cf0a917151
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,2,71c09041,attention,target_attention,-10,371,1800,15830,43,268687b6f9714bde2a4a9a04b3242317a7f895633752dd62d71cf4dc00d641ec,05b80bfaecd22890a7e360375d08013c2763762bc191dded6a0bbd75f29be07f,46,15,61,185d68b56eaf11a8a4f1a68a70421d64d4b9fef957f37682ebaa52da7c0317bb,33,78,111,91cb13b5813965b2c6c82a9598e4e599864df43ddad0794799de69e1ecc41c26,1.0,368.13953488372096,4.001516683518706,12.271317829457365,184.06976744186048,184.06976744186048,dcb6d00aee2a10aca0a55ee8d664294626e7618b2aa5586e781e11b10063820c,xgboost__fold_02__attention__71c09041__weighted_aug__dcb6d00aee2a
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,2,a02151ac,attention,target_attention,-10,371,1800,15830,43,268687b6f9714bde2a4a9a04b3242317a7f895633752dd62d71cf4dc00d641ec,05b80bfaecd22890a7e360375d08013c2763762bc191dded6a0bbd75f29be07f,48,69,117,fa587b296373b5de2dcc92a4c93bfe487fe3dc51fe8a3a1d7e57bd052628d7fb,151,189,340,14442a6cecc8ce919e40f6dbaf7f03c6076cc3fd6c48c95a42d72fb8db71e54c,1.0,368.13953488372096,3.8347868217054266,2.6676777890124708,184.06976744186048,184.06976744186048,61a906f9be3f5faa667a8fdff0f8f26ea3baacb2e0549a931578a0e245f88e84,xgboost__fold_02__attention__a02151ac__weighted_aug__61a906f9be3f
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,2,d0e2d025,attention,target_attention,-10,371,1800,15830,43,268687b6f9714bde2a4a9a04b3242317a7f895633752dd62d71cf4dc00d641ec,05b80bfaecd22890a7e360375d08013c2763762bc191dded6a0bbd75f29be07f,103,16,119,5e981dd27dfa8cc441b73bc6878f3b08d3c926c46734c32b7c95890a675e1a9b,400,149,549,e2a3e7effc9f5f9ba5010568a7015c8508dbd2d587c73c05b93eb5fa9724d3c3,1.0,368.13953488372096,1.787085120794762,11.50436046511628,184.06976744186048,184.06976744186048,cf4cbbfc1a05c614429bbfd245901f4b81ee95aaa0d0bc409c9dd7b8f522a116,xgboost__fold_02__attention__d0e2d025__weighted_aug__cf4cbbfc1a05
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,2,d18000a3,attention,target_attention,-10,371,1800,15830,43,268687b6f9714bde2a4a9a04b3242317a7f895633752dd62d71cf4dc00d641ec,05b80bfaecd22890a7e360375d08013c2763762bc191dded6a0bbd75f29be07f,46,59,105,cea860a705249a5a51e84799eea78bf8bb36843ac3868eb4ab8f9b768c6ea419,168,220,388,ca5562f54882b03263e97591651b03ad2f06e0b4f638fec391557d16f039f468,1.0,368.13953488372096,4.001516683518706,3.1198265668111946,184.06976744186048,184.06976744186048,c308badb17220166f6238a1a9449f314f4d7cd6b30cb17238ccbd188f9d775da,xgboost__fold_02__attention__d18000a3__weighted_aug__c308badb1722
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,2,f0f2a1e1,attention,target_attention,-10,371,1800,15830,43,268687b6f9714bde2a4a9a04b3242317a7f895633752dd62d71cf4dc00d641ec,05b80bfaecd22890a7e360375d08013c2763762bc191dded6a0bbd75f29be07f,47,19,66,5235665955822f2d472f45fbec0d4989432f2c316761a855a2029d2094cde9d4,55,161,216,ae75b44b16d8a57370a738969003888486a448f9fca975d1f1a6881682c1a54a,1.0,368.13953488372096,3.9163780306778824,9.687882496940025,184.06976744186048,184.06976744186048,57e5c357ac8cd16fd9095cb1be4ea280082eb06fe910a48db0df75f13ce9225f,xgboost__fold_02__attention__f0f2a1e1__weighted_aug__57e5c357ac8c
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,2,1081b177,engagement,target_engagement,-10,371,1800,16404,43,878c34cf2e7399941af30ed0623103fcf66324e3c84753cfd8725855ef681b41,96921223f37aee74e8576505e04d8d93656b6d22365a8c1e79d1aadc606e3780,17,93,110,64219e8d525a64dcbd4feb03b7b4b6869e4b33b11ccd0e05e22f1fc5452338e4,73,188,261,640b314903571314524906e7c771a2579d3b14df967959cdb6ee38e6371794e7,1.0,381.48837209302326,11.220246238030096,2.051012753188297,190.74418604651163,190.74418604651163,5b4f15d9f71a0b6e5e9449c32f90dab05862d089e184458e86aa821858da1441,xgboost__fold_02__engagement__1081b177__weighted_aug__5b4f15d9f71a
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,2,6030f0fd,engagement,target_engagement,-10,371,1800,16404,43,878c34cf2e7399941af30ed0623103fcf66324e3c84753cfd8725855ef681b41,96921223f37aee74e8576505e04d8d93656b6d22365a8c1e79d1aadc606e3780,24,87,111,121494092aa8551c6330859a45eb7129fdf5b6523ec6b5895e6d7e2fcbeb874c,88,99,187,cc96aa1d95339cad7a385ba7a8d1396068693dda0572c4c374d10f9e48fcfdc0,1.0,381.48837209302326,7.9476744186046515,2.1924619085805936,190.74418604651163,190.74418604651166,b10ae1f50a218736748314d034c7c5f68ef3718905e457d2bcd2c523471d057b,xgboost__fold_02__engagement__6030f0fd__weighted_aug__b10ae1f50a21
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,2,7072a0e0,engagement,target_engagement,-10,371,1800,16404,43,878c34cf2e7399941af30ed0623103fcf66324e3c84753cfd8725855ef681b41,96921223f37aee74e8576505e04d8d93656b6d22365a8c1e79d1aadc606e3780,30,76,106,603ff4a811bae2bd60ada87a012e9e8eab8e3a5dc22d08d2d14fbf601f71de17,193,192,385,38e26c8495d2e5191087676b5225b57c5ced2083a27df3e4b5f26c2b54f125bb,1.0,381.48837209302326,6.358139534883721,2.5097919216646267,190.74418604651163,190.74418604651163,36c1f9c1d84a0e33cb9b4970ccb1b8685c844ba70e94b0be577ac4cdd91bd7aa,xgboost__fold_02__engagement__7072a0e0__weighted_aug__36c1f9c1d84a
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,2,71c09041,engagement,target_engagement,-10,371,1800,16404,43,878c34cf2e7399941af30ed0623103fcf66324e3c84753cfd8725855ef681b41,96921223f37aee74e8576505e04d8d93656b6d22365a8c1e79d1aadc606e3780,61,65,126,526187516998a519f485f49c91ac5ac06b83a41c904a7fdb367e97a116a22c95,211,119,330,6e745766811957cae6b9de0ef8c0dcbe32029cdc390319107eb41cbeb79b29a1,1.0,381.48837209302326,3.126953869614945,2.934525939177102,190.74418604651163,190.74418604651163,93bb9b96ef474080be2c08fed8a7b998e1ebf4829115a33b1ae7a1e797d42d4c,xgboost__fold_02__engagement__71c09041__weighted_aug__93bb9b96ef47
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,2,a02151ac,engagement,target_engagement,-10,371,1800,16404,43,878c34cf2e7399941af30ed0623103fcf66324e3c84753cfd8725855ef681b41,96921223f37aee74e8576505e04d8d93656b6d22365a8c1e79d1aadc606e3780,16,51,67,a6e86819990359dc35fccf4dc06224ae8fcb78a80c9208a7133fc9563bcbd0a9,98,167,265,61f07c988c5fad312857978c1997bf6971994d98b24cff3033070ad18d8cab5d,1.0,381.48837209302326,11.921511627906977,3.7400820793433653,190.74418604651163,190.74418604651163,9dd3563481f597f3325b27eccddb18f29899f4ca62bc89f0bc4a71d0b6b322d0,xgboost__fold_02__engagement__a02151ac__weighted_aug__9dd3563481f5
