model,outer_fold,pm,subject_id,budget_seconds,budget_minutes,budget_fully_available,calibration_low,calibration_high,calibration_extreme,calibration_class_eligible,adaptation_applied,adaptation_reason,personalized_threshold,threshold_shift_from_0_5,median_probability_low,median_probability_high,evaluation_low,evaluation_high,evaluation_extreme,evaluation_sample_hash,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy,zero_shot_roc_auc,zero_shot_pr_auc
lightgbm,4,excitement,b1c2f044,300,5.0,True,18,3,21,True,True,adapted,0.5869254196799892,0.08692541967998924,0.17428910685416818,0.9995617325058103,244,123,367,44bcc985bd69a7bba854880a692efc4996dac505f23b81b0afb2752f32f57136,0.9186325469812076,0.9186325469812076,0.0,0.9306738562989422,0.9306738562989422,0.0,0.9836065573770492,0.9836065573770492,0.0,0.8536585365853658,0.8536585365853658,0.0,0.9467676552165565,0.9467676552165565,0.0,0.9400544959128065,0.9400544959128065,0.0,0.9830067972810875,0.9730106055775136
lightgbm,4,excitement,b1c2f044,600,10.0,True,43,5,48,True,True,adapted,0.5138532468243243,0.013853246824324317,0.028348839495322093,0.9993576541533266,244,123,367,44bcc985bd69a7bba854880a692efc4996dac505f23b81b0afb2752f32f57136,0.9186325469812076,0.9186325469812076,0.0,0.9306738562989422,0.9306738562989422,0.0,0.9836065573770492,0.9836065573770492,0.0,0.8536585365853658,0.8536585365853658,0.0,0.9467676552165565,0.9467676552165565,0.0,0.9400544959128065,0.9400544959128065,0.0,0.9830067972810875,0.9730106055775136
lightgbm,4,excitement,b1c2f044,900,15.0,True,66,6,72,True,True,adapted,0.5092436932481833,0.009243693248183305,0.019229389945860063,0.9992579965505066,244,123,367,44bcc985bd69a7bba854880a692efc4996dac505f23b81b0afb2752f32f57136,0.9186325469812076,0.9186325469812076,0.0,0.9306738562989422,0.9306738562989422,0.0,0.9836065573770492,0.9836065573770492,0.0,0.8536585365853658,0.8536585365853658,0.0,0.9467676552165565,0.9467676552165565,0.0,0.9400544959128065,0.9400544959128065,0.0,0.9830067972810875,0.9730106055775136
xgboost,4,stress,b1c2f044,300,5.0,True,26,3,29,True,True,adapted,0.7756869494915009,0.27568694949150085,0.5516701936721802,0.9997037053108215,81,80,161,bad668b5773ecdeaec40de34115e00b6f1e6bb6239cf15d4602ef98f38feec7b,0.838966049382716,0.8448302469135802,0.005864197530864201,0.8377519379844961,0.844696531234325,0.006944593249828879,0.7654320987654321,0.8271604938271605,0.06172839506172845,0.9125,0.8625,-0.04999999999999993,0.8460144927536232,0.8451498300895891,-0.000864662664034066,0.8385093167701864,0.84472049689441,0.006211180124223614,0.9111111111111112,0.895146216217558
xgboost,4,stress,b1c2f044,600,10.0,True,54,3,57,True,True,adapted,0.5185560788959265,0.018556078895926476,0.03740845248103142,0.9997037053108215,81,80,161,bad668b5773ecdeaec40de34115e00b6f1e6bb6239cf15d4602ef98f38feec7b,0.838966049382716,0.838966049382716,0.0,0.8377519379844961,0.8377519379844961,0.0,0.7654320987654321,0.7654320987654321,0.0,0.9125,0.9125,0.0,0.8460144927536232,0.8460144927536232,0.0,0.8385093167701864,0.8385093167701864,0.0,0.9111111111111112,0.895146216217558
xgboost,4,stress,b1c2f044,900,15.0,True,70,5,75,True,True,adapted,0.4661753762047738,-0.033824623795226216,0.014526901300996542,0.917823851108551,81,80,161,bad668b5773ecdeaec40de34115e00b6f1e6bb6239cf15d4602ef98f38feec7b,0.838966049382716,0.838966049382716,0.0,0.8377519379844961,0.8377519379844961,0.0,0.7654320987654321,0.7654320987654321,0.0,0.9125,0.9125,0.0,0.8460144927536232,0.8460144927536232,0.0,0.8385093167701864,0.8385093167701864,0.0,0.9111111111111112,0.895146216217558
lightgbm,4,stress,b1c2f044,300,5.0,True,26,3,29,True,True,adapted,0.6715310729747339,0.1715310729747339,0.35112462174931014,0.9919375242001576,81,80,161,bad668b5773ecdeaec40de34115e00b6f1e6bb6239cf15d4602ef98f38feec7b,0.8638117283950617,0.8445987654320988,-0.01921296296296293,0.8627131782945736,0.8446245898475198,-0.018088588447053855,0.7901234567901234,0.8641975308641975,0.07407407407407407,0.9375,0.825,-0.11250000000000004,0.8713768115942029,0.8452380952380952,-0.02613871635610765,0.8633540372670807,0.84472049689441,-0.01863354037267073,0.9305555555555556,0.9274768314855626
lightgbm,4,stress,b1c2f044,600,10.0,True,54,3,57,True,True,adapted,0.5416045214817642,0.04160452148176419,0.09127151876337083,0.9919375242001576,81,80,161,bad668b5773ecdeaec40de34115e00b6f1e6bb6239cf15d4602ef98f38feec7b,0.8638117283950617,0.8512345679012345,-0.012577160493827177,0.8627131782945736,0.8506493506493507,-0.012063827645222958,0.7901234567901234,0.8024691358024691,0.012345679012345734,0.9375,0.9,-0.03749999999999998,0.8713768115942029,0.854296388542964,-0.017080423051238913,0.8633540372670807,0.8509316770186336,-0.012422360248447117,0.9305555555555556,0.9274768314855626
lightgbm,4,stress,b1c2f044,900,15.0,True,70,5,75,True,True,adapted,0.3002189415202051,-0.19978105847979488,0.08471496018501429,0.5157229228553959,81,80,161,bad668b5773ecdeaec40de34115e00b6f1e6bb6239cf15d4602ef98f38feec7b,0.8638117283950617,0.8454475308641975,-0.018364197530864157,0.8627131782945736,0.8427550103527757,-0.019958167941797944,0.7901234567901234,0.7283950617283951,-0.061728395061728336,0.9375,0.9625,0.025000000000000022,0.8713768115942029,0.8646953405017921,-0.006681471092410796,0.8633540372670807,0.84472049689441,-0.01863354037267073,0.9305555555555556,0.9274768314855626
xgboost,4,relaxation,b1c2f044,300,5.0,True,9,4,13,True,True,adapted,0.5001086113043129,0.00010861130431294441,0.0007893377915024757,0.9994278848171234,110,258,368,432e77345b1325982958e9db53036468904f4480e832ba020e309686192f9d96,0.912508809020437,0.912508809020437,0.0,0.9071798217003696,0.9071798217003696,0.0,0.8909090909090909,0.8909090909090909,0.0,0.9341085271317829,0.9341085271317829,0.0,0.9023715415019763,0.9023715415019763,0.0,0.9211956521739131,0.9211956521739131,0.0,0.974031007751938,0.9898811158468745
xgboost,4,relaxation,b1c2f044,600,10.0,True,11,6,17,True,True,adapted,0.4998916585900588,-0.00010834140994120389,0.00035543236299417913,0.9994278848171234,110,258,368,432e77345b1325982958e9db53036468904f4480e832ba020e309686192f9d96,0.912508809020437,0.912508809020437,0.0,0.9071798217003696,0.9071798217003696,0.0,0.8909090909090909,0.8909090909090909,0.0,0.9341085271317829,0.9341085271317829,0.0,0.9023715415019763,0.9023715415019763,0.0,0.9211956521739131,0.9211956521739131,0.0,0.974031007751938,0.9898811158468745
xgboost,4,relaxation,b1c2f044,900,15.0,True,12,9,21,True,True,adapted,0.49008753739326494,-0.009912462606735062,0.00033151790557894856,0.9798435568809509,110,258,368,432e77345b1325982958e9db53036468904f4480e832ba020e309686192f9d96,0.912508809020437,0.912508809020437,0.0,0.9071798217003696,0.9071798217003696,0.0,0.8909090909090909,0.8909090909090909,0.0,0.9341085271317829,0.9341085271317829,0.0,0.9023715415019763,0.9023715415019763,0.0,0.9211956521739131,0.9211956521739131,0.0,0.974031007751938,0.9898811158468745
lightgbm,4,relaxation,b1c2f044,300,5.0,True,9,4,13,True,True,adapted,0.4995020426609591,-0.0004979573390408998,0.011261340093052774,0.9877427452288654,110,258,368,432e77345b1325982958e9db53036468904f4480e832ba020e309686192f9d96,0.9027484143763214,0.9027484143763214,0.0,0.9027484143763214,0.9027484143763214,0.0,0.8636363636363636,0.8636363636363636,0.0,0.9418604651162791,0.9418604651162791,0.0,0.9027484143763214,0.9027484143763214,0.0,0.9184782608695652,0.9184782608695652,0.0,0.9709302325581395,0.9881948477504401
lightgbm,4,relaxation,b1c2f044,600,10.0,True,11,6,17,True,True,adapted,0.4981963465081003,-0.0018036534918997038,0.01042416414282758,0.985968528873373,110,258,368,432e77345b1325982958e9db53036468904f4480e832ba020e309686192f9d96,0.9027484143763214,0.9027484143763214,0.0,0.9027484143763214,0.9027484143763214,0.0,0.8636363636363636,0.8636363636363636,0.0,0.9418604651162791,0.9418604651162791,0.0,0.9027484143763214,0.9027484143763214,0.0,0.9184782608695652,0.9184782608695652,0.0,0.9709302325581395,0.9881948477504401
lightgbm,4,relaxation,b1c2f044,900,15.0,True,12,9,21,True,True,adapted,0.4505961965526896,-0.04940380344731038,0.007374960753139568,0.8938174323522396,110,258,368,432e77345b1325982958e9db53036468904f4480e832ba020e309686192f9d96,0.9027484143763214,0.9066243833685694,0.003875968992248069,0.9027484143763214,0.9087527894867344,0.006004375110413074,0.8636363636363636,0.8636363636363636,0.0,0.9418604651162791,0.9496124031007752,0.007751937984496138,0.9027484143763214,0.9109686609686609,0.008220246592339553,0.9184782608695652,0.9239130434782609,0.005434782608695676,0.9709302325581395,0.9881948477504401
xgboost,4,interest,b1c2f044,300,5.0,True,13,4,17,True,True,adapted,0.9352839887142181,0.43528398871421814,0.8709388971328735,0.9996290802955627,281,72,353,473824d426dcd89152af0ed7e12d8c1a68dfadb2a12072bb94b92c1a124e7c34,0.8263147489126137,0.8493969948596283,0.02308224594701458,0.7174633310996947,0.8222069597069597,0.10474362860726494,0.708185053380783,0.8932384341637011,0.1850533807829181,0.9444444444444444,0.8055555555555556,-0.13888888888888884,0.7168144499178982,0.803130360205832,0.08631591028793373,0.7563739376770539,0.8753541076487252,0.11898016997167138,0.9315440885725583,0.8176891610981678
xgboost,4,interest,b1c2f044,600,10.0,True,41,5,46,True,True,adapted,0.5624172240495682,0.062417224049568176,0.12495973706245422,0.9998747110366821,281,72,353,473824d426dcd89152af0ed7e12d8c1a68dfadb2a12072bb94b92c1a124e7c34,0.8263147489126137,0.8369909054962436,0.010676156583629859,0.7174633310996947,0.7331821617535903,0.015718830653895566,0.708185053380783,0.7295373665480427,0.021352313167259718,0.9444444444444444,0.9444444444444444,0.0,0.7168144499178982,0.7265417331206805,0.009727283202782266,0.7563739376770539,0.773371104815864,0.016997167138810165,0.9315440885725583,0.8176891610981678
xgboost,4,interest,b1c2f044,900,15.0,True,58,7,65,True,True,adapted,0.526085008867085,0.02608500886708498,0.0527865681797266,0.9993834495544434,281,72,353,473824d426dcd89152af0ed7e12d8c1a68dfadb2a12072bb94b92c1a124e7c34,0.8263147489126137,0.8298734677738236,0.003558718861209953,0.7174633310996947,0.7226711560044894,0.005207824904794656,0.708185053380783,0.7153024911032029,0.007117437722419906,0.9444444444444444,0.9444444444444444,0.0,0.7168144499178982,0.7199736321687541,0.0031591822508558742,0.7563739376770539,0.7620396600566572,0.005665722379603388,0.9315440885725583,0.8176891610981678
lightgbm,4,interest,b1c2f044,300,5.0,True,13,4,17,True,True,adapted,0.931266391511058,0.43126639151105794,0.8719079270755395,0.9906248559465763,281,72,353,473824d426dcd89152af0ed7e12d8c1a68dfadb2a12072bb94b92c1a124e7c34,0.8069147884539344,0.8000444839857651,-0.006870304468169275,0.6955332892901711,0.8336936038133245,0.13816031452315336,0.6832740213523132,0.9750889679715302,0.29181494661921703,0.9305555555555556,0.625,-0.3055555555555556,0.7020532344136405,0.8878418093534373,0.18578857493979672,0.7337110481586402,0.9036827195467422,0.16997167138810199,0.923240411229735,0.8050987213890656
lightgbm,4,interest,b1c2f044,600,10.0,True,41,5,46,True,True,adapted,0.6359301967797901,0.13593019677979012,0.2754688864604023,0.996391507099178,281,72,353,473824d426dcd89152af0ed7e12d8c1a68dfadb2a12072bb94b92c1a124e7c34,0.8069147884539344,0.8234480031633056,0.01653321470937119,0.6955332892901711,0.7380282790407,0.0424949897505289,0.6832740213523132,0.7580071174377224,0.07473309608540923,0.9305555555555556,0.8888888888888888,-0.04166666666666674,0.7020532344136405,0.7243246949129303,0.02227146049928974,0.7337110481586402,0.7847025495750708,0.05099150141643061,0.923240411229735,0.8050987213890656
lightgbm,4,interest,b1c2f044,900,15.0,True,58,7,65,True,True,adapted,0.6045184199779559,0.10451841997795586,0.224178635161937,0.9848582047939747,281,72,353,473824d426dcd89152af0ed7e12d8c1a68dfadb2a12072bb94b92c1a124e7c34,0.8069147884539344,0.8181099248714907,0.011195136417556317,0.6955332892901711,0.7300204273280861,0.03448713803791503,0.6832740213523132,0.7473309608540926,0.06405693950177938,0.9305555555555556,0.8888888888888888,-0.04166666666666674,0.7020532344136405,0.718688413183826,0.0166351787701855,0.7337110481586402,0.7762039660056658,0.04249291784702558,0.923240411229735,0.8050987213890656
xgboost,4,focus,b1c2f044,300,5.0,True,24,2,26,True,False,nonseparated_medians,0.5,0.0,0.9128371775150299,0.8674227893352509,244,107,351,50a8dd4f565ea4ae66cef32c6b35cd06e825a60f26f1cbc7c7557b8d0743268d,0.7799716561973341,0.7799716561973341,0.0,0.7902390438247011,0.7902390438247011,0.0,0.9057377049180327,0.9057377049180327,0.0,0.6542056074766355,0.6542056074766355,0.0,0.8046386596649162,0.8046386596649162,0.0,0.8290598290598291,0.8290598290598291,0.0,0.8868163015167765,0.7980603946415926
xgboost,4,focus,b1c2f044,600,10.0,True,52,2,54,True,True,adapted,0.5455873347818851,0.04558733478188515,0.22375188022851944,0.8674227893352509,244,107,351,50a8dd4f565ea4ae66cef32c6b35cd06e825a60f26f1cbc7c7557b8d0743268d,0.7799716561973341,0.7773479393289413,-0.0026237168683928003,0.7902390438247011,0.788961038961039,-0.001278004863662141,0.9057377049180327,0.9098360655737705,0.004098360655737765,0.6542056074766355,0.6448598130841121,-0.009345794392523366,0.8046386596649162,0.8060439560439561,0.0014052963790398554,0.8290598290598291,0.8290598290598291,0.0,0.8868163015167765,0.7980603946415926
xgboost,4,focus,b1c2f044,900,15.0,True,77,2,79,True,True,adapted,0.45294553600251675,-0.047054463997483253,0.03846828266978264,0.8674227893352509,244,107,351,50a8dd4f565ea4ae66cef32c6b35cd06e825a60f26f1cbc7c7557b8d0743268d,0.7799716561973341,0.7779224758694653,-0.002049180327868827,0.7902390438247011,0.7873804629546877,-0.0028585808700134496,0.9057377049180327,0.9016393442622951,-0.004098360655737654,0.6542056074766355,0.6542056074766355,0.0,0.8046386596649162,0.8003559897342495,-0.004282669930666727,0.8290598290598291,0.8262108262108262,-0.002849002849002913,0.8868163015167765,0.7980603946415926
lightgbm,4,focus,b1c2f044,300,5.0,True,24,2,26,True,True,adapted,0.853056972824901,0.353056972824901,0.8159703718760849,0.8901435737737171,244,107,351,50a8dd4f565ea4ae66cef32c6b35cd06e825a60f26f1cbc7c7557b8d0743268d,0.7566071702160257,0.6965106480772177,-0.060096522138808006,0.7692307692307692,0.7191358024691358,-0.050094966761633386,0.9057377049180327,0.9631147540983607,0.05737704918032793,0.6074766355140186,0.42990654205607476,-0.1775700934579439,0.7894702730729346,0.8151412776412776,0.025671004568343037,0.8148148148148148,0.8005698005698005,-0.014245014245014231,0.8897272866554313,0.7912554022762804
lightgbm,4,focus,b1c2f044,600,10.0,True,52,2,54,True,True,adapted,0.6606526882802166,0.16065268828021662,0.43116180278671623,0.8901435737737171,244,107,351,50a8dd4f565ea4ae66cef32c6b35cd06e825a60f26f1cbc7c7557b8d0743268d,0.7566071702160257,0.7528343802665849,-0.003772789949440858,0.7692307692307692,0.7703857535953481,0.0011549843645789482,0.9057377049180327,0.9262295081967213,0.020491803278688603,0.6074766355140186,0.5794392523364486,-0.028037383177570097,0.7894702730729346,0.8044741697416975,0.015003896668762895,0.8148148148148148,0.8205128205128205,0.005698005698005715,0.8897272866554313,0.7912554022762804
lightgbm,4,focus,b1c2f044,900,15.0,True,77,2,79,True,True,adapted,0.5129872711797645,0.012987271179764504,0.13583096858581198,0.8901435737737171,244,107,351,50a8dd4f565ea4ae66cef32c6b35cd06e825a60f26f1cbc7c7557b8d0743268d,0.7566071702160257,0.7566071702160257,0.0,0.7692307692307692,0.7692307692307692,0.0,0.9057377049180327,0.9057377049180327,0.0,0.6074766355140186,0.6074766355140186,0.0,0.7894702730729346,0.7894702730729346,0.0,0.8148148148148148,0.8148148148148148,0.0,0.8897272866554313,0.7912554022762804
xgboost,1,attention,c060c06a,300,5.0,True,18,0,18,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,102,124,226,1145d85e1154148376570444ea2b5f36c760295971cad5e9e353fc9f4273cb7a,0.7765654648956357,0.7765654648956357,0.0,0.779932459029979,0.779932459029979,0.0,0.6176470588235294,0.6176470588235294,0.0,0.9354838709677419,0.9354838709677419,0.0,0.8178555202180827,0.8178555202180827,0.0,0.7920353982300885,0.7920353982300885,0.0,0.9130297280202403,0.9324085327643542
xgboost,1,attention,c060c06a,600,10.0,True,26,7,33,True,True,adapted,0.8773063868284225,0.37730638682842255,0.8089726269245148,0.9456401467323303,102,124,226,1145d85e1154148376570444ea2b5f36c760295971cad5e9e353fc9f4273cb7a,0.7765654648956357,0.8288266919671095,0.05226122707147374,0.779932459029979,0.8266700753180862,0.04673761628810724,0.6176470588235294,0.8431372549019608,0.22549019607843135,0.9354838709677419,0.8145161290322581,-0.12096774193548376,0.8178555202180827,0.8261193444679684,0.008263824249885698,0.7920353982300885,0.827433628318584,0.03539823008849552,0.9130297280202403,0.9324085327643542
xgboost,1,attention,c060c06a,900,15.0,True,33,11,44,True,True,adapted,0.8545886874198914,0.35458868741989136,0.7608584761619568,0.9483188986778259,102,124,226,1145d85e1154148376570444ea2b5f36c760295971cad5e9e353fc9f4273cb7a,0.7765654648956357,0.8368912080961417,0.06032574320050599,0.779932459029979,0.8353515663457184,0.0554191073157394,0.6176470588235294,0.8431372549019608,0.22549019607843135,0.9354838709677419,0.8306451612903226,-0.10483870967741926,0.8178555202180827,0.8346422681222021,0.01678674790411938,0.7920353982300885,0.8362831858407079,0.04424778761061943,0.9130297280202403,0.9324085327643542
lightgbm,1,attention,c060c06a,300,5.0,True,18,0,18,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,102,124,226,1145d85e1154148376570444ea2b5f36c760295971cad5e9e353fc9f4273cb7a,0.7272296015180266,0.7272296015180266,0.0,0.7224561403508771,0.7224561403508771,0.0,0.47058823529411764,0.47058823529411764,0.0,0.9838709677419355,0.9838709677419355,0.0,0.8265909090909092,0.8265909090909092,0.0,0.7522123893805309,0.7522123893805309,0.0,0.9383301707779886,0.9529548625537323
lightgbm,1,attention,c060c06a,600,10.0,True,26,7,33,True,True,adapted,0.8930625069160256,0.3930625069160256,0.8174942419332867,0.9686307718987646,102,124,226,1145d85e1154148376570444ea2b5f36c760295971cad5e9e353fc9f4273cb7a,0.7272296015180266,0.8617172675521821,0.13448766603415552,0.7224561403508771,0.8539794419970632,0.13152330164618609,0.47058823529411764,0.9411764705882353,0.47058823529411764,0.9838709677419355,0.782258064516129,-0.2016129032258065,0.8265909090909092,0.8611176888467914,0.03452677975588225,0.7522123893805309,0.8539823008849557,0.10176991150442483,0.9383301707779886,0.9529548625537323
lightgbm,1,attention,c060c06a,900,15.0,True,33,11,44,True,True,adapted,0.8549255096738939,0.3549255096738939,0.7412202474490232,0.9686307718987646,102,124,226,1145d85e1154148376570444ea2b5f36c760295971cad5e9e353fc9f4273cb7a,0.7272296015180266,0.8395003162555345,0.11227071473750783,0.7224561403508771,0.8358944166421352,0.11343827629125802,0.47058823529411764,0.8725490196078431,0.4019607843137255,0.9838709677419355,0.8064516129032258,-0.17741935483870974,0.8265909090909092,0.836283185840708,0.00969227674979889,0.7522123893805309,0.8362831858407079,0.08407079646017701,0.9383301707779886,0.9529548625537323
xgboost,1,engagement,c060c06a,300,5.0,True,0,29,29,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,135,109,244,c93ed990bfedd6461924785422735453b792197bb4dee209c04981cadc2b1d47,0.8107373428474346,0.8107373428474346,0.0,0.8032258064516129,0.8032258064516129,0.0,0.7407407407407407,0.7407407407407407,0.0,0.8807339449541285,0.8807339449541285,0.0,0.8088900898466527,0.8088900898466527,0.0,0.8032786885245902,0.8032786885245902,0.0,0.926129799524295,0.9282953872817089
xgboost,1,engagement,c060c06a,600,10.0,True,0,59,59,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,135,109,244,c93ed990bfedd6461924785422735453b792197bb4dee209c04981cadc2b1d47,0.8107373428474346,0.8107373428474346,0.0,0.8032258064516129,0.8032258064516129,0.0,0.7407407407407407,0.7407407407407407,0.0,0.8807339449541285,0.8807339449541285,0.0,0.8088900898466527,0.8088900898466527,0.0,0.8032786885245902,0.8032786885245902,0.0,0.926129799524295,0.9282953872817089
xgboost,1,engagement,c060c06a,900,15.0,True,11,62,73,True,True,adapted,0.5206603687256575,0.020660368725657463,0.05609908327460289,0.985221654176712,135,109,244,c93ed990bfedd6461924785422735453b792197bb4dee209c04981cadc2b1d47,0.8107373428474346,0.8107373428474346,0.0,0.8032258064516129,0.8032258064516129,0.0,0.7407407407407407,0.7407407407407407,0.0,0.8807339449541285,0.8807339449541285,0.0,0.8088900898466527,0.8088900898466527,0.0,0.8032786885245902,0.8032786885245902,0.0,0.926129799524295,0.9282953872817089
lightgbm,1,engagement,c060c06a,300,5.0,True,0,29,29,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,135,109,244,c93ed990bfedd6461924785422735453b792197bb4dee209c04981cadc2b1d47,0.8144410465511382,0.8144410465511382,0.0,0.8072961301272034,0.8072961301272034,0.0,0.7481481481481481,0.7481481481481481,0.0,0.8807339449541285,0.8807339449541285,0.0,0.8122132253711201,0.8122132253711201,0.0,0.8073770491803278,0.8073770491803278,0.0,0.9350322799864085,0.9364940304354201
lightgbm,1,engagement,c060c06a,600,10.0,True,0,59,59,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,135,109,244,c93ed990bfedd6461924785422735453b792197bb4dee209c04981cadc2b1d47,0.8144410465511382,0.8144410465511382,0.0,0.8072961301272034,0.8072961301272034,0.0,0.7481481481481481,0.7481481481481481,0.0,0.8807339449541285,0.8807339449541285,0.0,0.8122132253711201,0.8122132253711201,0.0,0.8073770491803278,0.8073770491803278,0.0,0.9350322799864085,0.9364940304354201
lightgbm,1,engagement,c060c06a,900,15.0,True,11,62,73,True,True,adapted,0.5276068116694822,0.0276068116694822,0.15152532096111937,0.903688302377845,135,109,244,c93ed990bfedd6461924785422735453b792197bb4dee209c04981cadc2b1d47,0.8144410465511382,0.8246687054026504,0.010227658851512111,0.8072961301272034,0.8193687327545596,0.01207260262735621,0.7481481481481481,0.7777777777777778,0.029629629629629672,0.8807339449541285,0.8715596330275229,-0.00917431192660556,0.8122132253711201,0.8211764705882353,0.008963245217115223,0.8073770491803278,0.819672131147541,0.012295081967213184,0.9350322799864085,0.9364940304354201
xgboost,1,excitement,c060c06a,300,5.0,True,25,0,25,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,165,44,209,438040917308bc7490fb1681615cff6a4bd9997ecc6e11684666078d0569c69e,0.8424242424242424,0.8424242424242424,0.0,0.7207605344295992,0.7207605344295992,0.0,0.6848484848484848,0.6848484848484848,0.0,1.0,1.0,0.0,0.7291666666666666,0.7291666666666666,0.0,0.7511961722488039,0.7511961722488039,0.0,0.9769972451790634,0.9407180463010858
xgboost,1,excitement,c060c06a,600,10.0,True,45,0,45,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,165,44,209,438040917308bc7490fb1681615cff6a4bd9997ecc6e11684666078d0569c69e,0.8424242424242424,0.8424242424242424,0.0,0.7207605344295992,0.7207605344295992,0.0,0.6848484848484848,0.6848484848484848,0.0,1.0,1.0,0.0,0.7291666666666666,0.7291666666666666,0.0,0.7511961722488039,0.7511961722488039,0.0,0.9769972451790634,0.9407180463010858
xgboost,1,excitement,c060c06a,900,15.0,True,68,0,68,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,165,44,209,438040917308bc7490fb1681615cff6a4bd9997ecc6e11684666078d0569c69e,0.8424242424242424,0.8424242424242424,0.0,0.7207605344295992,0.7207605344295992,0.0,0.6848484848484848,0.6848484848484848,0.0,1.0,1.0,0.0,0.7291666666666666,0.7291666666666666,0.0,0.7511961722488039,0.7511961722488039,0.0,0.9769972451790634,0.9407180463010858
lightgbm,1,excitement,c060c06a,300,5.0,True,25,0,25,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,165,44,209,438040917308bc7490fb1681615cff6a4bd9997ecc6e11684666078d0569c69e,0.8484848484848485,0.8484848484848485,0.0,0.7295548654244306,0.7295548654244306,0.0,0.696969696969697,0.696969696969697,0.0,1.0,1.0,0.0,0.7340425531914894,0.7340425531914894,0.0,0.7607655502392344,0.7607655502392344,0.0,0.974931129476584,0.9231787162956266
lightgbm,1,excitement,c060c06a,600,10.0,True,45,0,45,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,165,44,209,438040917308bc7490fb1681615cff6a4bd9997ecc6e11684666078d0569c69e,0.8484848484848485,0.8484848484848485,0.0,0.7295548654244306,0.7295548654244306,0.0,0.696969696969697,0.696969696969697,0.0,1.0,1.0,0.0,0.7340425531914894,0.7340425531914894,0.0,0.7607655502392344,0.7607655502392344,0.0,0.974931129476584,0.9231787162956266
lightgbm,1,excitement,c060c06a,900,15.0,True,68,0,68,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,165,44,209,438040917308bc7490fb1681615cff6a4bd9997ecc6e11684666078d0569c69e,0.8484848484848485,0.8484848484848485,0.0,0.7295548654244306,0.7295548654244306,0.0,0.696969696969697,0.696969696969697,0.0,1.0,1.0,0.0,0.7340425531914894,0.7340425531914894,0.0,0.7607655502392344,0.7607655502392344,0.0,0.974931129476584,0.9231787162956266
xgboost,1,stress,c060c06a,300,5.0,True,23,3,26,True,True,adapted,0.7523088157176971,0.25230881571769714,0.5260714292526245,0.9785462021827698,161,131,292,0e367c556e5bc23220b6a18554b29b16a4e64ea2b2b8d77f1b04d31c5b55b4d9,0.719074486747902,0.7692854772177706,0.050210990469868655,0.6800116890707188,0.7520169851380043,0.07200529606728545,0.453416149068323,0.6149068322981367,0.1614906832298137,0.9847328244274809,0.9236641221374046,-0.06106870229007633,0.7839016897081413,0.7847295332631473,0.0008278435550059804,0.6917808219178082,0.7534246575342466,0.06164383561643838,0.85026788677635,0.818662116846705
xgboost,1,stress,c060c06a,600,10.0,True,40,8,48,True,True,adapted,0.7850736826658249,0.2850736826658249,0.5732081532478333,0.9969392120838165,161,131,292,0e367c556e5bc23220b6a18554b29b16a4e64ea2b2b8d77f1b04d31c5b55b4d9,0.719074486747902,0.7709686596178464,0.051894172869944466,0.6800116890707188,0.7560223595175051,0.07601067044678622,0.453416149068323,0.6335403726708074,0.18012422360248442,0.9847328244274809,0.9083969465648855,-0.07633587786259544,0.7839016897081413,0.7816380839739798,-0.0022636057341615112,0.6917808219178082,0.7568493150684932,0.06506849315068497,0.85026788677635,0.818662116846705
xgboost,1,stress,c060c06a,900,15.0,True,57,12,69,True,True,adapted,0.747555285692215,0.24755528569221497,0.5005825161933899,0.99452805519104,161,131,292,0e367c556e5bc23220b6a18554b29b16a4e64ea2b2b8d77f1b04d31c5b55b4d9,0.719074486747902,0.7661798871556589,0.0471054004077569,0.6800116890707188,0.7484392517849767,0.06842756271425787,0.453416149068323,0.6086956521739131,0.15527950310559008,0.9847328244274809,0.9236641221374046,-0.06106870229007633,0.7839016897081413,0.7825080515297906,-0.001393638178350698,0.6917808219178082,0.75,0.05821917808219179,0.85026788677635,0.818662116846705
