model,budget_seconds,subject_id,n_pm,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy
lightgbm,600,21a031f6,6,0.764465114835614,0.7607751137767268,-0.00369000105888706,0.7213677338045121,0.7142189801216157,-0.007148753682896414,0.7364964166161654,0.8497756665356088,0.11327924991944349,0.7924338130550624,0.6717745610178448,-0.12065925203721761,0.7532319850777833,0.7676077744371309,0.014375789359347671,0.7386976533579993,0.7396265142433581,0.0009288608853589101
lightgbm,600,30908049,4,0.6940743190161631,0.7462981155688845,0.052223796552721385,0.6290653891604964,0.6640781550559651,0.03501276589546884,0.8256719327099988,0.8980999785424382,0.07242804583243923,0.5624767053223274,0.594496252595331,0.03201954727300349,0.7628997477108813,0.7078963081916877,-0.05500343951919362,0.70206455026525,0.6895256293884929,-0.012538920876757037
lightgbm,600,30c140ca,5,0.7809312735011625,0.7173828655623613,-0.06354840793880119,0.7507330494321935,0.6903961826211553,-0.06033686681103819,0.8178286823130316,0.7649173181141872,-0.052911364198844416,0.7440338646892932,0.6698484130105353,-0.07418545167875797,0.764953739355162,0.7488581224735256,-0.016095616881636365,0.7619175759673049,0.7263735859666192,-0.035543990000685796
lightgbm,600,3110e0c7,2,0.6491289416964011,0.6622188050287885,0.01308986333238743,0.6437001876329205,0.6504237622970087,0.006723574664088239,0.6345655757004944,0.5937367553567224,-0.040828820343772054,0.6636923076923077,0.7307008547008547,0.06700854700854703,0.6511882223578211,0.6642992713344502,0.01311104897662907,0.6446171980242479,0.6519701392007184,0.007352941176470562
lightgbm,600,40009139,4,0.831191625726833,0.835132255349443,0.003940629622610048,0.8367689275036633,0.8388836026567745,0.002114675153111284,0.7505266499231513,0.8816597177462671,0.13113306782311573,0.9118566015305146,0.788604792952619,-0.12325180857789553,0.8646995943938351,0.8599767366157699,-0.004722857778065276,0.8517315634916467,0.8520744045482512,0.0003428410566044815
lightgbm,600,40f0714a,4,0.748876326846528,0.8031761388766032,0.054299812030075195,0.7636503445413753,0.8142162885923825,0.050565944051007394,0.9740131578947369,0.9611842105263158,-0.012828947368421051,0.5237394957983192,0.6451680672268907,0.12142857142857143,0.8494294654620742,0.8543657095486364,0.004936244086562208,0.8436651810344562,0.8785268353876359,0.03486165435317978
lightgbm,600,41e2010c,7,0.7319386814910992,0.7775329855507527,0.0455943040596534,0.6921637711109689,0.7443878315506673,0.052224060439698516,0.7796778834838509,0.8489917465706921,0.06931386308684116,0.6841994794983475,0.7060742245308133,0.021874745032465653,0.7902043831007836,0.7802228195340737,-0.009981563566709888,0.7363532376445212,0.7756155971610511,0.0392623595165297
lightgbm,600,5001d09a,6,0.7941969555784921,0.8121125341098906,0.01791557853139847,0.7791212306017304,0.7936185563752284,0.014497325773498179,0.9337410274910276,0.9178171365671366,-0.01592389092389092,0.6546528836659568,0.7064079316526447,0.051755047986687876,0.8185279079822855,0.8144754759072637,-0.004052432075021928,0.8190703993818195,0.8272488385612659,0.008178439179446587
lightgbm,600,50c02189,7,0.6333023565638803,0.7088841977818076,0.07558184121792741,0.5432421775385928,0.6910147047176155,0.14777252717902245,0.5531633294943016,0.744747585574979,0.1915842560806774,0.7134413836334589,0.6730208099886364,-0.040420573644822544,0.6984730947983275,0.7114596732110359,0.012986578412708307,0.624142886864103,0.7171539915909426,0.09301110472683957
lightgbm,600,517001af,5,0.8563169337583695,0.8391200088266334,-0.01719692493173579,0.8388374054770568,0.7987403580947914,-0.04009704738226536,0.7511753694930231,0.9736393735308839,0.2224640040378607,0.9614584980237154,0.7046006441223833,-0.25685785390133214,0.8707901491683817,0.8372412371272644,-0.033548912041117276,0.8608989461530501,0.8380836157089581,-0.02281533044409212
lightgbm,600,6030f0fd,4,0.7908047879017541,0.8130490206826002,0.022244232780846085,0.7627130838184891,0.7804961338044338,0.017783049985944654,0.8568009413883215,0.7887620046847598,-0.06803893670356176,0.7248086344151867,0.8373360366804408,0.1125274022652539,0.7670193897031801,0.7702915390383551,0.0032721493351750564,0.8016332032657485,0.8067494856792465,0.005116282413498069
lightgbm,600,7072a0e0,6,0.7298896219162829,0.7452156373210831,0.015326015404799942,0.6375011560217668,0.6788541013143371,0.04135294529257023,0.7850324844089219,0.8739037945838933,0.08887131017497153,0.6747467594236443,0.6165274800582727,-0.058219279365371614,0.7023946080047138,0.711413146608194,0.009018538603480342,0.679571687960434,0.7215573767186888,0.04198568875825474
lightgbm,600,7092f07b,5,0.694477212658607,0.7053598235498845,0.010882610891277488,0.6760490207279768,0.6940529147293532,0.018003894001376475,0.7903608122409383,0.8072744037645043,0.016913591523565953,0.5985936130762756,0.6034452433352647,0.004851630258989065,0.770604117988509,0.7957213033533999,0.025117185364890892,0.7407331024297009,0.7709324213109683,0.030199318881267322
lightgbm,600,7150e10a,5,0.718130097939292,0.7263054223564789,0.008175324417187001,0.7203789737818639,0.7259942506285241,0.005615276846660166,0.9108769685209268,0.9003237796028326,-0.010553188918094225,0.5253832273576572,0.5522870651101254,0.02690383775246825,0.8373571150439527,0.8292336683951991,-0.008123446648753797,0.7812003010396407,0.7828345089168323,0.0016342078771915513
lightgbm,600,71a251fa,4,0.906211205833749,0.8955040555705172,-0.010707150263231768,0.9057400239514526,0.8954523127795047,-0.01028771117194796,0.8802940137496263,0.8820341159207631,0.0017401021711366538,0.9321283979178716,0.9089739952202712,-0.02315440269760033,0.9121530320729014,0.9080452704899689,-0.004107761582932662,0.9123672003665096,0.9034411296296874,-0.008926070736822389
lightgbm,600,71c09041,4,0.8242199097115153,0.7981410945318606,-0.026078815179654574,0.8005908022862673,0.7839946936024049,-0.01659610868386241,0.854554538037749,0.8820907699218069,0.027536231884057988,0.7938852813852815,0.7141914191419143,-0.07969386224336719,0.8287920927873532,0.8221328052410475,-0.006659287546305626,0.8883308700486352,0.8767612874079658,-0.011569582640669374
lightgbm,600,71e10186,7,0.9364238246576891,0.9391365080217683,0.0027126833640792603,0.9366935599711692,0.9397300979920057,0.0030365380208365877,0.9262146959275509,0.932963503163322,0.006748807235771156,0.9466329533878275,0.9453095128802147,-0.0013234405076126357,0.9423818551013099,0.9445612718886435,0.002179416787333688,0.9395453760525431,0.9422871931523679,0.0027418170998247315
lightgbm,600,71f0603f,6,0.8058321874271321,0.804516083181098,-0.001316104246033974,0.8085988577601321,0.7981362246438737,-0.010462633116258224,0.7254289579051337,0.7589651693626686,0.03353621145753491,0.8862354169491303,0.8500669969995275,-0.03616841994960279,0.8263567323373898,0.8251500078708988,-0.0012067244664909864,0.8200311221399055,0.8096529016690619,-0.010378220470843599
lightgbm,600,71f21142,4,0.7695516505575717,0.8022120148416187,0.03266036428404687,0.7211235948253613,0.7887559060785814,0.06763231125322014,0.8352656494208887,0.8728579590720219,0.03759230965113315,0.7038376516942549,0.7315660706112155,0.02772841891696054,0.7820466771707071,0.8102067822624104,0.02816010509170322,0.7661643968029868,0.828550678507849,0.06238628170486224
lightgbm,600,8030618f,6,0.7701668206186644,0.7555496288164321,-0.014617191802232421,0.6622049425600117,0.6841307984226587,0.021925855862646965,0.8502103040835949,0.8994446285915342,0.04923432450793928,0.6901233371537338,0.61165462904133,-0.07846870811240407,0.7244090063767453,0.735233559421513,0.010824553044767557,0.6906341397410567,0.7448474827881088,0.0542133430470522
lightgbm,600,8191f1d9,5,0.674035264960706,0.7207637182035329,0.046728453242826776,0.5445297132143984,0.7242844875812285,0.17975477436683013,0.42698105282926624,0.8355353577863175,0.40855430495705136,0.9210894770921458,0.6059920786207481,-0.3150973984713977,0.7052158217094766,0.7503779881422451,0.04516216643276851,0.5666450997269105,0.8156817500555045,0.24903665032859382
