model,budget_seconds,subject_id,n_pm,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy
xgboost,900,c112918e,7,0.6520240055568244,0.6965888743634091,0.04456486880658472,0.585886543130186,0.662167391458916,0.07628084832872987,0.44015676646872615,0.6558032083945445,0.21564644192581842,0.8638912446449227,0.7373745403322738,-0.1265167043126489,0.7473183068410639,0.7407766133010398,-0.006541693540024175,0.6650303531634549,0.7095286022004768,0.04449824903702189
xgboost,900,c1a150b1,6,0.7077353724309509,0.6950445921251371,-0.012690780305813665,0.6621716773566133,0.6423905052230653,-0.019781172133548092,0.8308399585537014,0.7961722888621505,-0.03466766969155083,0.5846307863082004,0.5939168953881239,0.009286109079923499,0.748792355232064,0.7664550507070741,0.017662695475010242,0.6957651362844154,0.6816376782019891,-0.01412745808242627
xgboost,900,d0724095,7,0.7246620856121071,0.7350869759886379,0.01042489037653078,0.6851961724756491,0.707195257885806,0.021999085410156955,0.6598875430869983,0.6776553290873506,0.017767786000352233,0.7894366281372159,0.7925186228899251,0.0030819947527092766,0.7646552154477394,0.7653636626997555,0.0007084472520160677,0.7227230112900401,0.7390379180966477,0.016314906806607583
xgboost,900,d0e2d025,7,0.7702584600416796,0.7910063363526135,0.020747876310933795,0.754035358715435,0.7764865620694319,0.02245120335399672,0.8108339684731746,0.832329414615315,0.021495446142140193,0.7296829516101847,0.749683258089912,0.02000030647972736,0.8046588910241281,0.8000778096857106,-0.004581081338417408,0.7940736406753377,0.8079495070852063,0.013875866409868614
xgboost,900,d111e017,7,0.8705790994828672,0.8704702925192215,-0.0001088069636456801,0.8628774731670946,0.8627511518042136,-0.00012632136288118608,0.8195312665440684,0.8189168272199516,-0.0006144393241167398,0.9216269324216659,0.9220237578184912,0.0003968253968253954,0.8758998843588373,0.8757681654074421,-0.00013171895139514018,0.8639537976942172,0.8638230446580577,-0.00013075303615955086
xgboost,900,d151b0c4,7,0.7582464496823792,0.7593044905269904,0.0010580408446111886,0.7560017316080783,0.7625329197199928,0.006531188111914459,0.7324543095601992,0.7739664775527954,0.041512167992596216,0.7840385898045593,0.7446425035011855,-0.039396086303373816,0.792247236421825,0.7976128124318752,0.0053655760100499595,0.7809538500308528,0.7872477187344036,0.0062938687035507855
xgboost,900,d18000a3,7,0.8243705870378635,0.840205991125921,0.015835404088057645,0.7644955892989248,0.7874515197349085,0.02295593043598362,0.7792483721542638,0.824732864293661,0.04548449213939719,0.869492801921463,0.8556791179581812,-0.013813683963281895,0.7778175481334484,0.7854843044473538,0.007666756313905549,0.8160536735831403,0.8372577053375876,0.021204031754447326
xgboost,900,f0f2a1e1,7,0.822963963199389,0.8263471899220065,0.003383226722617546,0.7981178544776324,0.7969795997981842,-0.0011382546794480902,0.8271921838948683,0.8490592057618901,0.02186702186702188,0.8187357425039098,0.803635174082123,-0.015100568421786769,0.7937284506227898,0.7922051168992927,-0.0015233337234970953,0.8366412659738705,0.8350531546023825,-0.0015881113714878753
xgboost,900,f121f1e0,7,0.707227830475899,0.7365631161209318,0.02933528564503291,0.6633612746905391,0.6946068410842617,0.031245566393722588,0.8869055659593094,0.806923658723372,-0.07998190723593744,0.5275500949924884,0.6662025735184917,0.13865247852600332,0.7482281452726319,0.7434017804312256,-0.0048263648414064485,0.6913879705129792,0.7126822299542315,0.021294259441252215
xgboost,900,f1a0c120,7,0.7300696187590584,0.7415502442755405,0.01148062551648226,0.7333456493879289,0.7521009352766311,0.01875528588870232,0.6660097944694436,0.7039261287155151,0.03791633424607158,0.794129443048673,0.7791743598355659,-0.014955083213107028,0.8238826881302602,0.8122168149397784,-0.011665873190481782,0.8282534851334227,0.8275147544334757,-0.0007387306999470576
