model,outer_fold,pm,subject_id,budget_seconds,budget_minutes,budget_fully_available,calibration_low,calibration_high,calibration_extreme,calibration_class_eligible,adaptation_applied,adaptation_reason,personalized_threshold,threshold_shift_from_0_5,median_probability_low,median_probability_high,evaluation_low,evaluation_high,evaluation_extreme,evaluation_sample_hash,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy
lightgbm,5,excitement,f121f1e0,1800,30.0,True,42,51,93,True,True,adapted,0.20590114102054113,-0.29409885897945887,0.0035523379172621235,0.40824994412382015,83,269,352,e99be0e3cbddc25502dd01e5b9058ea83db4c0ed515207bbf0bf5c023c01577f,0.7137546468401487,0.7881040892193308,0.07434944237918217,0.5588541666666667,0.6619946091644204,0.10314044249775378,1.0,1.0,0.0,0.4275092936802974,0.5762081784386617,0.1486988847583643,0.6751054852320675,0.7106598984771574,0.0355544132450899,0.5625,0.6761363636363636,0.11363636363636365
xgboost,5,stress,f121f1e0,900,15.0,True,38,42,80,True,True,adapted,0.00033073445865738904,-0.4996692655413426,4.484732744458597e-05,0.0006166215898701921,309,157,466,b6f0c1d8fedd2c58a8a920caf3f97d7c3e7ba423b13218c1e233d7d556ae43f4,0.6400243233772391,0.7515305175932224,0.11150619421598329,0.6429118773946361,0.6973408302250923,0.054428952830456234,0.9870550161812298,0.5922330097087378,-0.394822006472492,0.2929936305732484,0.910828025477707,0.6178343949044587,0.8265865384615385,0.7302662615817184,-0.09632027687982014,0.7532188841201717,0.6995708154506438,-0.05364806866952787
xgboost,5,stress,f121f1e0,1200,20.0,True,42,63,105,True,True,adapted,0.00025185924368997803,-0.49974814075631,4.484732744458597e-05,0.0004588711599353701,309,157,466,b6f0c1d8fedd2c58a8a920caf3f97d7c3e7ba423b13218c1e233d7d556ae43f4,0.6400243233772391,0.7335765671057242,0.09355224372848503,0.6429118773946361,0.6689180460979165,0.02600616870328043,0.9870550161812298,0.5372168284789643,-0.44983818770226547,0.2929936305732484,0.9299363057324841,0.6369426751592357,0.8265865384615385,0.7215217093816589,-0.10506482907987957,0.7532188841201717,0.6695278969957081,-0.08369098712446355
xgboost,5,stress,f121f1e0,1800,30.0,True,76,83,159,True,True,adapted,0.0006394044430635404,-0.49936059555693646,8.662704931339249e-05,0.0011921818368136883,309,157,466,b6f0c1d8fedd2c58a8a920caf3f97d7c3e7ba423b13218c1e233d7d556ae43f4,0.6400243233772391,0.7682270731556491,0.12820274977840995,0.6429118773946361,0.7346694756021181,0.09175759820748208,0.9870550161812298,0.6893203883495146,-0.2977346278317152,0.2929936305732484,0.8471337579617835,0.5541401273885351,0.8265865384615385,0.7397601017080316,-0.08682643675350687,0.7532188841201717,0.7424892703862661,-0.010729613733905574
lightgbm,5,stress,f121f1e0,900,15.0,True,38,42,80,True,True,adapted,0.006087321431922862,-0.49391267856807713,0.0030120360886662094,0.009162606775179515,309,157,466,b6f0c1d8fedd2c58a8a920caf3f97d7c3e7ba423b13218c1e233d7d556ae43f4,0.6336548966256468,0.7679178776822708,0.13426298105662404,0.6341664709631966,0.7247412241224123,0.0905747531592157,0.9870550161812298,0.6504854368932039,-0.3365695792880259,0.2802547770700637,0.8853503184713376,0.605095541401274,0.8231658692185008,0.7402806278076646,-0.0828852414108362,0.7489270386266095,0.7296137339055794,-0.0193133047210301
lightgbm,5,stress,f121f1e0,1200,20.0,True,42,63,105,True,True,adapted,0.006549681732260728,-0.4934503182677393,0.002963663962886807,0.010135699501634649,309,157,466,b6f0c1d8fedd2c58a8a920caf3f97d7c3e7ba423b13218c1e233d7d556ae43f4,0.6336548966256468,0.7696390658174097,0.13598416919176293,0.6341664709631966,0.7301348901810306,0.09596841921783406,0.9870550161812298,0.6666666666666666,-0.3203883495145632,0.2802547770700637,0.8726114649681529,0.5923566878980893,0.8231658692185008,0.7411688790560471,-0.08199699016245365,0.7489270386266095,0.7360515021459227,-0.012875536480686733
lightgbm,5,stress,f121f1e0,1800,30.0,True,76,83,159,True,True,adapted,0.00702522936560782,-0.49297477063439216,0.0030877026726482786,0.010962756058567362,309,157,466,b6f0c1d8fedd2c58a8a920caf3f97d7c3e7ba423b13218c1e233d7d556ae43f4,0.6336548966256468,0.7728753117721023,0.13922041514645556,0.6341664709631966,0.7341725007660939,0.1000060298028973,0.9870550161812298,0.6731391585760518,-0.31391585760517804,0.2802547770700637,0.8726114649681529,0.5923566878980893,0.8231658692185008,0.7439554769276131,-0.07921039229088767,0.7489270386266095,0.740343347639485,-0.008583690987124526
xgboost,5,relaxation,f121f1e0,900,15.0,True,1,11,12,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,195,173,368,3f106aa75063d6d5ac2a438a56364eb58e3a1a2e9a60119105c4e974ac847f2b,0.6907514450867052,0.6907514450867052,0.0,0.6685047523635537,0.6685047523635537,0.0,1.0,1.0,0.0,0.3815028901734104,0.3815028901734104,0.0,0.8228476821192052,0.8228476821192052,0.0,0.7092391304347826,0.7092391304347826,0.0
xgboost,5,relaxation,f121f1e0,1200,20.0,True,2,18,20,True,True,adapted,0.13776373993198376,-0.36223626006801624,1.1938429679503315e-05,0.275515541434288,195,173,368,3f106aa75063d6d5ac2a438a56364eb58e3a1a2e9a60119105c4e974ac847f2b,0.6907514450867052,0.7459908107306952,0.05523936564399001,0.6685047523635537,0.7383322559793148,0.06982750361576118,1.0,0.9948717948717949,-0.00512820512820511,0.3815028901734104,0.49710982658959535,0.11560693641618497,0.8228476821192052,0.839448603100585,0.016600920981379774,0.7092391304347826,0.7608695652173914,0.05163043478260876
xgboost,5,relaxation,f121f1e0,1800,30.0,True,16,27,43,True,True,adapted,0.1306186875281128,-0.3693813124718872,4.6126162487780675e-05,0.2611912488937378,195,173,368,3f106aa75063d6d5ac2a438a56364eb58e3a1a2e9a60119105c4e974ac847f2b,0.6907514450867052,0.7459908107306952,0.05523936564399001,0.6685047523635537,0.7383322559793148,0.06982750361576118,1.0,0.9948717948717949,-0.00512820512820511,0.3815028901734104,0.49710982658959535,0.11560693641618497,0.8228476821192052,0.839448603100585,0.016600920981379774,0.7092391304347826,0.7608695652173914,0.05163043478260876
lightgbm,5,relaxation,f121f1e0,900,15.0,True,1,11,12,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,195,173,368,3f106aa75063d6d5ac2a438a56364eb58e3a1a2e9a60119105c4e974ac847f2b,0.6936416184971098,0.6936416184971098,0.0,0.6723118279569893,0.6723118279569893,0.0,1.0,1.0,0.0,0.3872832369942196,0.3872832369942196,0.0,0.823920265780731,0.823920265780731,0.0,0.7119565217391305,0.7119565217391305,0.0
lightgbm,5,relaxation,f121f1e0,1200,20.0,True,2,18,20,True,True,adapted,0.15277558426972845,-0.3472244157302715,0.0014856789266627214,0.30406548961279417,195,173,368,3f106aa75063d6d5ac2a438a56364eb58e3a1a2e9a60119105c4e974ac847f2b,0.6936416184971098,0.7488809841410997,0.0552393656439899,0.6723118279569893,0.7417543859649123,0.06944255800792298,1.0,0.9948717948717949,-0.00512820512820511,0.3872832369942196,0.5028901734104047,0.11560693641618502,0.823920265780731,0.8407467532467532,0.016826487466022222,0.7119565217391305,0.7635869565217391,0.05163043478260865
lightgbm,5,relaxation,f121f1e0,1800,30.0,True,16,27,43,True,True,adapted,0.14867787563794607,-0.3513221243620539,0.001209235498970933,0.2961465157769212,195,173,368,3f106aa75063d6d5ac2a438a56364eb58e3a1a2e9a60119105c4e974ac847f2b,0.6936416184971098,0.7488809841410997,0.0552393656439899,0.6723118279569893,0.7417543859649123,0.06944255800792298,1.0,0.9948717948717949,-0.00512820512820511,0.3872832369942196,0.5028901734104047,0.11560693641618502,0.823920265780731,0.8407467532467532,0.016826487466022222,0.7119565217391305,0.7635869565217391,0.05163043478260865
xgboost,5,interest,f121f1e0,900,15.0,True,35,31,66,True,True,adapted,0.26636467274511233,-0.23363532725488767,0.0007351218955591321,0.5319942235946655,162,280,442,be30307add2ff46f0100f87110fbdf1da62a5e04ef08853763f0baf196e26282,0.7464285714285714,0.7754850088183421,0.029056437389770706,0.6777830256483972,0.717158375951551,0.039375350303153756,1.0,0.9938271604938271,-0.006172839506172867,0.4928571428571429,0.5571428571428572,0.06428571428571428,0.7664473684210527,0.779271426975081,0.01282405855402835,0.6787330316742082,0.7171945701357466,0.038461538461538436
xgboost,5,interest,f121f1e0,1200,20.0,True,50,41,91,True,True,adapted,0.13184879111940973,-0.3681512088805903,0.0007272539078257978,0.26297032833099365,162,280,442,be30307add2ff46f0100f87110fbdf1da62a5e04ef08853763f0baf196e26282,0.7464285714285714,0.7969135802469136,0.05048500881834217,0.6777830256483972,0.7442797532191587,0.06649672757076153,1.0,0.9938271604938271,-0.006172839506172867,0.4928571428571429,0.6,0.1071428571428571,0.7664473684210527,0.791913214990138,0.02546584656908535,0.6787330316742082,0.744343891402715,0.06561085972850678
xgboost,5,interest,f121f1e0,1800,30.0,True,87,57,144,True,True,adapted,0.0748372791276779,-0.4251627208723221,0.0006879802676849067,0.1489865779876709,162,280,442,be30307add2ff46f0100f87110fbdf1da62a5e04ef08853763f0baf196e26282,0.7464285714285714,0.8134700176366843,0.06704144620811281,0.6777830256483972,0.7665369250729476,0.08875389942455036,1.0,0.9876543209876543,-0.012345679012345734,0.4928571428571429,0.6392857142857142,0.14642857142857135,0.7664473684210527,0.8009885480832328,0.03454117966218018,0.6787330316742082,0.7669683257918553,0.08823529411764708
lightgbm,5,interest,f121f1e0,900,15.0,True,35,31,66,True,True,adapted,0.2197073397836235,-0.2802926602163765,0.009671131279580126,0.42974354828766687,162,280,442,be30307add2ff46f0100f87110fbdf1da62a5e04ef08853763f0baf196e26282,0.7357142857142858,0.8022707231040564,0.06655643738977068,0.663608688497614,0.7510037692559817,0.08739508075836766,1.0,0.9938271604938271,-0.006172839506172867,0.4714285714285714,0.6107142857142858,0.13928571428571435,0.7612903225806451,0.7952411714039621,0.033950848823317004,0.665158371040724,0.751131221719457,0.08597285067873306
lightgbm,5,interest,f121f1e0,1200,20.0,True,50,41,91,True,True,adapted,0.20788206859380423,-0.2921179314061958,0.011352639031755613,0.40441149815585287,162,280,442,be30307add2ff46f0100f87110fbdf1da62a5e04ef08853763f0baf196e26282,0.7357142857142858,0.805842151675485,0.07012786596119924,0.663608688497614,0.7554758733736298,0.09186718487601575,1.0,0.9938271604938271,-0.006172839506172867,0.4714285714285714,0.6178571428571429,0.14642857142857146,0.7612903225806451,0.7974995711099674,0.03620924852932228,0.665158371040724,0.755656108597285,0.0904977375565611
lightgbm,5,interest,f121f1e0,1800,30.0,True,87,57,144,True,True,adapted,0.1710008473999996,-0.3289991526000004,0.009242312497595478,0.3327593823024037,162,280,442,be30307add2ff46f0100f87110fbdf1da62a5e04ef08853763f0baf196e26282,0.7357142857142858,0.8129850088183421,0.07727072310405636,0.663608688497614,0.7643971543965393,0.10078846589892532,1.0,0.9938271604938271,-0.006172839506172867,0.4714285714285714,0.6321428571428571,0.1607142857142857,0.7612903225806451,0.8021152536601974,0.04082493107955232,0.665158371040724,0.7647058823529411,0.09954751131221717
xgboost,5,focus,f121f1e0,900,15.0,True,31,27,58,True,True,adapted,0.23607486486434937,-0.26392513513565063,0.08881112933158875,0.38333860039711,107,260,367,e29d20e0084125003338b7dfa2bf5f0b51859d2e09478cd73da99490c6674b47,0.6537742631200575,0.6627965492451473,0.009022286125089818,0.6045502124253432,0.652607342344263,0.04805712991891975,0.7383177570093458,0.5794392523364486,-0.15887850467289721,0.5692307692307692,0.7461538461538462,0.17692307692307696,0.6272608281770585,0.6480452405857741,0.020784412408715536,0.6185286103542235,0.6975476839237057,0.07901907356948223
xgboost,5,focus,f121f1e0,1200,20.0,True,35,43,78,True,True,adapted,0.21125636994838715,-0.28874363005161285,0.083493173122406,0.3390195667743683,107,260,367,e29d20e0084125003338b7dfa2bf5f0b51859d2e09478cd73da99490c6674b47,0.6537742631200575,0.65647016534867,0.00269590222861249,0.6045502124253432,0.6500762776506483,0.04552606522530511,0.7383177570093458,0.5514018691588785,-0.1869158878504673,0.5692307692307692,0.7615384615384615,0.1923076923076923,0.6272608281770585,0.6462406772828059,0.01897984910574735,0.6185286103542235,0.7002724795640327,0.08174386920980925
xgboost,5,focus,f121f1e0,1800,30.0,True,53,58,111,True,True,adapted,0.18564236350357533,-0.3143576364964247,0.05260053649544716,0.3186841905117035,107,260,367,e29d20e0084125003338b7dfa2bf5f0b51859d2e09478cd73da99490c6674b47,0.6537742631200575,0.6556434219985622,0.0018691588785046953,0.6045502124253432,0.6507050862257149,0.04615487380037164,0.7383177570093458,0.5420560747663551,-0.19626168224299068,0.5692307692307692,0.7692307692307693,0.20000000000000007,0.6272608281770585,0.647369137567218,0.020108309390159507,0.6185286103542235,0.7029972752043597,0.08446866485013627
lightgbm,5,focus,f121f1e0,900,15.0,True,31,27,58,True,True,adapted,0.3260382011509761,-0.1739617988490239,0.2473684037798331,0.4047079985221191,107,260,367,e29d20e0084125003338b7dfa2bf5f0b51859d2e09478cd73da99490c6674b47,0.6369877785765636,0.6361071171818835,-0.0008806613946801267,0.6097773514010473,0.6426689576174112,0.03289160621636389,0.6355140186915887,0.42990654205607476,-0.20560747663551399,0.6384615384615384,0.8423076923076923,0.2038461538461539,0.6147545919903643,0.6554392446633825,0.04068465267301824,0.6376021798365122,0.7220708446866485,0.08446866485013627
lightgbm,5,focus,f121f1e0,1200,20.0,True,35,43,78,True,True,adapted,0.3108940027798195,-0.1891059972201805,0.24593827853424327,0.37584972702539576,107,260,367,e29d20e0084125003338b7dfa2bf5f0b51859d2e09478cd73da99490c6674b47,0.6369877785765636,0.6380301941049604,0.0010424155283967895,0.6097773514010473,0.6449963127196805,0.035218961318633224,0.6355140186915887,0.42990654205607476,-0.20560747663551399,0.6384615384615384,0.8461538461538461,0.20769230769230773,0.6147545919903643,0.6589009351982124,0.04414634320784805,0.6376021798365122,0.7247956403269755,0.08719346049046328
lightgbm,5,focus,f121f1e0,1800,30.0,True,53,58,111,True,True,adapted,0.27746860308886645,-0.22253139691113355,0.20790593317960493,0.347031272998128,107,260,367,e29d20e0084125003338b7dfa2bf5f0b51859d2e09478cd73da99490c6674b47,0.6369877785765636,0.6300503235082674,-0.006937455068296239,0.6097773514010473,0.6393301243481749,0.02955277294712766,0.6355140186915887,0.38317757009345793,-0.2523364485981308,0.6384615384615384,0.8769230769230769,0.2384615384615385,0.6147545919903643,0.6685770198490355,0.053822427858671196,0.6376021798365122,0.7329700272479565,0.09536784741144422
xgboost,4,attention,f1a0c120,900,15.0,True,57,9,66,True,True,adapted,0.379821939393878,-0.12017806060612202,0.017174866050481796,0.7424690127372742,123,63,186,f8375dd054790fb62ac5d8b681f159e3598a55f5735c0a3897a53301c3bc373b,0.7022841656987998,0.7260936895083236,0.023809523809523836,0.7215130023640661,0.7491039426523298,0.0275909402882637,0.991869918699187,0.991869918699187,0.0,0.4126984126984127,0.4603174603174603,0.047619047619047616,0.8651292802236199,0.8743589743589744,0.00922969413535446,0.7956989247311828,0.8118279569892473,0.016129032258064502
xgboost,4,attention,f1a0c120,1200,20.0,True,79,12,91,True,True,adapted,0.3613389367237687,-0.1386610632762313,0.014723645523190498,0.7079542279243469,123,63,186,f8375dd054790fb62ac5d8b681f159e3598a55f5735c0a3897a53301c3bc373b,0.7022841656987998,0.7340301974448316,0.031746031746031744,0.7215130023640661,0.7579978570335222,0.03648485466945606,0.991869918699187,0.991869918699187,0.0,0.4126984126984127,0.47619047619047616,0.06349206349206349,0.8651292802236199,0.8774193548387097,0.012290074615089797,0.7956989247311828,0.8172043010752689,0.021505376344086113
xgboost,4,attention,f1a0c120,1800,30.0,True,137,12,149,True,True,adapted,0.3594609326682985,-0.14053906733170152,0.010967637412250042,0.7079542279243469,123,63,186,f8375dd054790fb62ac5d8b681f159e3598a55f5735c0a3897a53301c3bc373b,0.7022841656987998,0.7340301974448316,0.031746031746031744,0.7215130023640661,0.7579978570335222,0.03648485466945606,0.991869918699187,0.991869918699187,0.0,0.4126984126984127,0.47619047619047616,0.06349206349206349,0.8651292802236199,0.8774193548387097,0.012290074615089797,0.7956989247311828,0.8172043010752689,0.021505376344086113
lightgbm,4,attention,f1a0c120,900,15.0,True,57,9,66,True,True,adapted,0.360338946580767,-0.13966105341923302,0.10667195487240043,0.6140059382891335,123,63,186,f8375dd054790fb62ac5d8b681f159e3598a55f5735c0a3897a53301c3bc373b,0.6666666666666666,0.7777777777777778,0.11111111111111116,0.6770833333333333,0.8060479666319083,0.128964633298575,1.0,1.0,0.0,0.3333333333333333,0.5555555555555556,0.22222222222222227,0.8727272727272728,0.9072847682119205,0.034557495484647704,0.7741935483870968,0.8494623655913979,0.07526881720430112
lightgbm,4,attention,f1a0c120,1200,20.0,True,79,12,91,True,True,adapted,0.35692947429912264,-0.14307052570087736,0.10667195487240043,0.6071869937258448,123,63,186,f8375dd054790fb62ac5d8b681f159e3598a55f5735c0a3897a53301c3bc373b,0.6666666666666666,0.7777777777777778,0.11111111111111116,0.6770833333333333,0.8060479666319083,0.128964633298575,1.0,1.0,0.0,0.3333333333333333,0.5555555555555556,0.22222222222222227,0.8727272727272728,0.9072847682119205,0.034557495484647704,0.7741935483870968,0.8494623655913979,0.07526881720430112
lightgbm,4,attention,f1a0c120,1800,30.0,True,137,12,149,True,True,adapted,0.33861052137669273,-0.16138947862330727,0.07003404902754065,0.6071869937258448,123,63,186,f8375dd054790fb62ac5d8b681f159e3598a55f5735c0a3897a53301c3bc373b,0.6666666666666666,0.7857142857142857,0.11904761904761907,0.6770833333333333,0.8141858141858143,0.137102480852481,1.0,1.0,0.0,0.3333333333333333,0.5714285714285714,0.23809523809523808,0.8727272727272728,0.9099999999999999,0.037272727272727124,0.7741935483870968,0.8548387096774194,0.08064516129032262
xgboost,4,engagement,f1a0c120,900,15.0,True,2,80,82,True,True,adapted,0.8821264654397964,0.38212646543979645,0.766404777765274,0.9978481531143188,51,251,302,1e44ece8c5ecd1db966d4efa3fff9e74efcb04575870c27ee606f2ee3fe3cf57,0.515623779392235,0.5620264041871729,0.04640262479493784,0.4899155489319424,0.5687181230873852,0.07880257415544284,0.0392156862745098,0.21568627450980393,0.17647058823529413,0.9920318725099602,0.9083665338645418,-0.08366533864541836,0.6677852348993288,0.5871378402107111,-0.0806473946886177,0.8311258278145696,0.7913907284768212,-0.039735099337748325
xgboost,4,engagement,f1a0c120,1200,20.0,True,3,100,103,True,True,adapted,0.9815390706062317,0.4815390706062317,0.9651704430580139,0.9979076981544495,51,251,302,1e44ece8c5ecd1db966d4efa3fff9e74efcb04575870c27ee606f2ee3fe3cf57,0.515623779392235,0.6813139598468869,0.1656901804546519,0.4899155489319424,0.5753338063600594,0.08541825742811698,0.0392156862745098,0.7450980392156863,0.7058823529411765,0.9920318725099602,0.6175298804780877,-0.3745019920318725,0.6677852348993288,0.6031005685856432,-0.06468466631368563,0.8311258278145696,0.6390728476821192,-0.1920529801324503
