model,outer_fold,subject_id,pm,calibration_low,calibration_high,calibration_extreme,budget_fully_available,logit_calibration_eligible,logit_calibration_applied,logit_offset,equivalent_original_probability_threshold,frozen_median_threshold,evaluation_low,evaluation_high,evaluation_extreme,evaluation_sample_hash,zero_shot_brier,personalized_brier,brier_improvement,zero_shot_log_loss,personalized_log_loss,log_loss_improvement,zero_shot_ece10,personalized_ece10,zero_shot_balanced_accuracy,frozen_median_balanced_accuracy,candidate_balanced_accuracy,delta_balanced_accuracy_vs_median,delta_balanced_accuracy_vs_zero,zero_shot_macro_f1,frozen_median_macro_f1,candidate_macro_f1,delta_macro_f1_vs_median,delta_macro_f1_vs_zero
lightgbm,5,8191f1d9,excitement,17,91,108,True,True,True,-2.7219242932578576,0.9383080175280122,0.9931080910285404,215,224,439,c25903cf3f166704e486ca4d88271b56382ad84acfd8c26cb481102ac457cd3a,0.19598418290986375,0.1055627013102008,0.09042148159966294,0.7290154241022533,0.3255001021226737,0.40351532197957957,0.22749047037781156,0.09001820183684144,0.7584198504983388,0.8922965116279069,0.8480066445182725,-0.04428986710963445,0.08958679401993364,0.7481353987378083,0.8902454268927873,0.8482019363762103,-0.042043490516576965,0.10006653763840201
xgboost,5,8191f1d9,stress,112,36,148,True,True,True,-7.309766080401088,0.9993314737065996,0.9967247545719148,327,171,498,41abc9a941ba8a76dd995cd9a2d605ed079d4e019262f713e3b6e20ee4392c22,0.5381496847977866,0.181055753027193,0.35709393177059356,2.8720279402329485,0.6100664983278927,2.261961441905056,0.5625451368146042,0.11304749070531644,0.5519877675840978,0.7340522560223188,0.6957454799077204,-0.03830677611459843,0.14375771232362256,0.3634741640674417,0.7065092883111709,0.703884778012685,-0.0026245102984858715,0.3404106139452433
lightgbm,5,8191f1d9,stress,112,36,148,True,True,True,-5.274681372697261,0.994906488987435,0.9776550789395592,327,171,498,41abc9a941ba8a76dd995cd9a2d605ed079d4e019262f713e3b6e20ee4392c22,0.49827895903242164,0.161127978916639,0.33715098011578265,1.8122705549963587,0.5082806604424095,1.3039898945539492,0.5426121042513523,0.11429106747917549,0.5383604270615376,0.7367884543162186,0.6923118193036107,-0.0444766350126079,0.1539513922420731,0.341266946452506,0.7208188227299754,0.7078213005632361,-0.012997522166739328,0.3665543541107301
xgboost,5,8191f1d9,relaxation,0,155,155,True,False,False,0.0,0.5,0.5,174,300,474,39a52191af434b95c0b1f32fbcf1c51a40c23e57bf5e7246ad367a1cc3b4380c,0.19522731247120945,0.19522731247120945,0.0,0.8871437513748042,0.8871437513748042,0.0,0.22040951936024972,0.22040951936024972,0.6834482758620689,0.6834482758620689,0.6834482758620689,0.0,0.0,0.6912088363548863,0.6912088363548863,0.6912088363548863,0.0,0.0
lightgbm,5,8191f1d9,relaxation,0,155,155,True,False,False,0.0,0.5,0.5,174,300,474,39a52191af434b95c0b1f32fbcf1c51a40c23e57bf5e7246ad367a1cc3b4380c,0.17827911133427501,0.17827911133427501,0.0,0.5942188858569136,0.5942188858569136,0.0,0.2092064490914613,0.2092064490914613,0.684655172413793,0.684655172413793,0.684655172413793,0.0,0.0,0.6928815340162857,0.6928815340162857,0.6928815340162857,0.0,0.0
xgboost,5,8191f1d9,interest,58,82,140,True,True,True,-6.505299857558283,0.998506740900597,0.5,539,9,548,8f614b1580ad657fa73584bcaf860bcc890f957249125aa8ff4755562e48fbe9,0.8557329806655566,0.289869120997344,0.5658638596682126,5.412372225266322,0.9510250357479637,4.461347189518358,0.8903481336616416,0.3849616409470671,0.538961038961039,0.538961038961039,0.5255617398474541,-0.01339929911358484,-0.01339929911358484,0.08976488478184583,0.08976488478184583,0.39320831738742185,0.30344343260557605,0.30344343260557605
lightgbm,5,8191f1d9,interest,58,82,140,True,True,True,-3.993026148760344,0.9818901979994848,0.987388889742176,539,9,548,8f614b1580ad657fa73584bcaf860bcc890f957249125aa8ff4755562e48fbe9,0.7742890878975928,0.19713348942077896,0.5771555984768137,3.0602619345612303,0.5636873964620853,2.496574538099145,0.8459721066018489,0.3395523918318673,0.5463821892393321,0.6034838177695321,0.6700680272108843,0.06658420944135224,0.12368583797155219,0.10264112275343829,0.45873528647283796,0.4325185849411356,-0.026216701531702358,0.3298774621876973
xgboost,5,8191f1d9,focus,122,6,128,True,False,False,0.0,0.3968671001493931,0.3968671001493931,230,181,411,6a4a435140886ec169a5e2d972ad000127bac320ecbb88e4b78cafeb4027395d,0.19057397351791647,0.19057397351791647,0.0,0.6470003788097514,0.6470003788097514,0.0,0.15588450438250823,0.15588450438250823,0.7556689887100648,0.7597886139803027,0.7597886139803027,0.0,0.004119625270237903,0.7468852148372732,0.7468852148372732,0.7468852148372732,0.0,0.0
lightgbm,5,8191f1d9,focus,122,6,128,True,False,False,0.0,0.6523476240265496,0.6523476240265496,230,181,411,6a4a435140886ec169a5e2d972ad000127bac320ecbb88e4b78cafeb4027395d,0.16259852407364106,0.16259852407364106,0.0,0.4907760955555717,0.4907760955555717,0.0,0.08980802117471762,0.08980802117471762,0.7549003122748018,0.7705741052125872,0.7705741052125872,0.0,0.01567379293778537,0.7489101229559245,0.771765898884543,0.771765898884543,0.0,0.022855775928618427
xgboost,5,81e150c1,attention,77,1,78,True,False,False,0.0,0.5,0.5,165,45,210,6654403cbb75e8273b8b6b98465ff10e776f43cd40d699f74383397b51b2c6ea,0.12429556986502391,0.12429556986502391,0.0,0.41350958542637306,0.41350958542637306,0.0,0.06805905911439497,0.06805905911439497,0.7515151515151515,0.7515151515151515,0.7515151515151515,0.0,0.0,0.7556133625410734,0.7556133625410734,0.7556133625410734,0.0,0.0
lightgbm,5,81e150c1,attention,77,1,78,True,False,False,0.0,0.5,0.5,165,45,210,6654403cbb75e8273b8b6b98465ff10e776f43cd40d699f74383397b51b2c6ea,0.13122626825504327,0.13122626825504327,0.0,0.40451379681645777,0.40451379681645777,0.0,0.05591395985782669,0.05591395985782669,0.6595959595959596,0.6595959595959596,0.6595959595959596,0.0,0.0,0.6711460723260133,0.6711460723260133,0.6711460723260133,0.0,0.0
xgboost,5,81e150c1,engagement,11,86,97,True,True,True,4.248302136146545,0.014087188788267294,0.1997781507670879,72,171,243,b9b21e1f06cea130f669aa583ab532190e4b40e20775591068c52b1645dc6d66,0.15676750019081676,0.09153278531469451,0.06523471487612224,0.5218854443570657,0.3518016319176985,0.17008381243936727,0.19110006851873917,0.09434932799585354,0.8464912280701754,0.868421052631579,0.7967836257309941,-0.07163742690058483,-0.049707602339181256,0.7940269436779743,0.8425925925925926,0.8275135667345958,-0.015079025857996808,0.03348662305662142
lightgbm,5,81e150c1,engagement,11,86,97,True,True,True,4.2802877993049435,0.013649783778447498,0.1474942683431968,72,171,243,b9b21e1f06cea130f669aa583ab532190e4b40e20775591068c52b1645dc6d66,0.1697543970303903,0.1353888971455727,0.0343654998848176,0.5323975249126398,0.4313129948855065,0.1010845300271333,0.2349153338649573,0.16244258648551246,0.8212719298245614,0.875,0.6666666666666666,-0.20833333333333337,-0.1546052631578948,0.7559080095162569,0.8616852146263911,0.6884615384615385,-0.17322367616485268,-0.06744647105471846
xgboost,5,81e150c1,excitement,39,16,55,True,True,True,1.3739242972458023,0.20198655703949756,0.4932234454026911,54,140,194,486d27becd25f2e329044a131c7a21faa55a44238d61f9f0333455689ef478e0,0.19567387872442032,0.18661493902541085,0.009058939699009477,1.2041729842785498,0.9987608331571359,0.20541215112141387,0.19577608795445844,0.1865333941149043,0.8123015873015873,0.8123015873015873,0.8116402116402117,-0.000661375661375585,-0.000661375661375585,0.7589783594810898,0.7589783594810898,0.7703598484848485,0.011381489003758682,0.011381489003758682
lightgbm,5,81e150c1,excitement,39,16,55,True,True,True,0.13010099976508493,0.4675205501350834,0.5118319998890124,54,140,194,486d27becd25f2e329044a131c7a21faa55a44238d61f9f0333455689ef478e0,0.1778556785314774,0.17471741051661666,0.003138268014860751,0.7086273837681095,0.6884075530267001,0.020219830741409428,0.16972745602726733,0.1681802474339563,0.8009259259259259,0.7937830687830688,0.8044973544973545,0.010714285714285676,0.0035714285714285587,0.7557605035865905,0.746124989094716,0.7606064167352216,0.014481427640505529,0.004845913148631031
xgboost,5,81e150c1,stress,63,25,88,True,True,True,0.8412293383211138,0.30127593432527094,0.3841839155647903,90,139,229,feb5adc6cae899411787e172db2ccf4119c0d3474a03028abec528e12a8ee5c2,0.14207852996644413,0.14037349454221876,0.0017050354242253707,0.5589124874181548,0.5303580356260509,0.02855445179210392,0.11221963393553853,0.11016243697228029,0.8381694644284572,0.8267386091127098,0.8045163868904877,-0.022222222222222143,-0.033653077537969533,0.826302584748235,0.8201099764336214,0.8008380771663504,-0.01927189926727102,-0.025464507581884677
lightgbm,5,81e150c1,stress,63,25,88,True,True,True,-0.5344311885817445,0.6305160220164477,0.4794456203478267,90,139,229,feb5adc6cae899411787e172db2ccf4119c0d3474a03028abec528e12a8ee5c2,0.13043714200203269,0.14053635833306158,-0.010099216331028893,0.4229036229015676,0.4603583329431563,-0.037454710041588735,0.06789414650002334,0.11090342723576678,0.8414468425259791,0.8358912869704236,0.8273780975219824,-0.00851318944844115,-0.014068745003996685,0.8338529717434359,0.8291044776119403,0.8136046511627908,-0.01549982644914949,-0.020248320580645074
xgboost,5,81e150c1,relaxation,43,28,71,True,True,True,-1.84818489369751,0.8639138478347687,0.6153169050812721,57,212,269,ebc736f4f73724f507f0b6de3a2e4104a7df35ce492e2ad25aeb4f2cf3f1fdc3,0.14116821425376433,0.20067917054422132,-0.059510956290456996,0.4630159683289315,0.712451354521003,-0.24943538619207156,0.09991359005493486,0.21289657004379786,0.7531446540880503,0.7612545514730222,0.7812396557431314,0.019985104270109133,0.028095001655081053,0.7297814673717329,0.7280580828967926,0.6937348663427463,-0.034323216554046354,-0.0360466010289866
lightgbm,5,81e150c1,relaxation,43,28,71,True,True,True,-0.884919208656946,0.7078405638694745,0.6111222447702958,57,212,269,ebc736f4f73724f507f0b6de3a2e4104a7df35ce492e2ad25aeb4f2cf3f1fdc3,0.16949988591129939,0.21488879395078803,-0.04538890803948864,0.49031073396716107,0.6546032596573785,-0.16429252569021746,0.14560143768883546,0.23406542514977843,0.7275736511089044,0.7373800066203244,0.7583167825223436,0.020936775902019145,0.030743131413439206,0.6724837662337662,0.666688404851963,0.6687192118226601,0.00203080697069713,-0.0037645544111060136
xgboost,5,81e150c1,interest,5,16,21,True,False,False,0.0,0.4988088417667313,0.4988088417667313,15,214,229,6f986a3d04167fcc4be8b1810439bc2d3db9527dde6f6105a628c56ac701d2d4,0.28716832702593775,0.28716832702593775,0.0,1.1759239044319338,1.1759239044319338,0.0,0.33347773507014267,0.33347773507014267,0.6890965732087226,0.6890965732087226,0.6890965732087226,0.0,0.0,0.4954835866931042,0.4954835866931042,0.4954835866931042,0.0,0.0
lightgbm,5,81e150c1,interest,5,16,21,True,False,False,0.0,0.4870089066792148,0.4870089066792148,15,214,229,6f986a3d04167fcc4be8b1810439bc2d3db9527dde6f6105a628c56ac701d2d4,0.30327717816370614,0.30327717816370614,0.0,0.9967744622693212,0.9967744622693212,0.0,0.3767360605630329,0.3767360605630329,0.6873831775700935,0.6920560747663551,0.6920560747663551,0.0,0.004672897196261627,0.4634596211365902,0.46894535188546077,0.46894535188546077,0.0,0.005485730748870543
xgboost,5,81e150c1,focus,66,2,68,True,False,False,0.0,0.3656310755759477,0.3656310755759477,150,93,243,246c9df90190fe18efdab5b0639bbb8d402a17a4dd9d5b1a99de752d90536892,0.20772960350289127,0.20772960350289127,0.0,0.6544099050692954,0.6544099050692954,0.0,0.15548489668417684,0.15548489668417684,0.6908602150537635,0.6710752688172044,0.6710752688172044,0.0,-0.01978494623655913,0.6960969144905083,0.670355561902042,0.670355561902042,0.0,-0.025741352588466215
lightgbm,5,81e150c1,focus,66,2,68,True,False,False,0.0,0.4422556197292636,0.4422556197292636,150,93,243,246c9df90190fe18efdab5b0639bbb8d402a17a4dd9d5b1a99de752d90536892,0.1733864855696599,0.1733864855696599,0.0,0.51781090392265,0.51781090392265,0.0,0.07452616378215053,0.07452616378215053,0.7264516129032258,0.718494623655914,0.718494623655914,0.0,-0.007956989247311808,0.7314323607427056,0.7214164831765326,0.7214164831765326,0.0,-0.010015877566172948
xgboost,1,81f1f0fe,attention,51,37,88,True,True,True,3.360190201258571,0.03356305325678158,0.033536356408149,147,138,285,2c156a20756451143c44d5935b34082b6e4d0b9918f64717ce6446d39ab32810,0.2497327969879093,0.23498649158119694,0.014746305406712346,0.8147215328487031,0.773418366506233,0.04130316634247011,0.210969158838997,0.20363428868553418,0.6414522330671399,0.679902395740905,0.679902395740905,0.0,0.03845016267376511,0.623015873015873,0.6633216894252143,0.6633216894252143,0.0,0.04030581640934128
lightgbm,1,81f1f0fe,attention,51,37,88,True,True,True,1.03912467941649,0.26131892292008113,0.255299823709956,147,138,285,2c156a20756451143c44d5935b34082b6e4d0b9918f64717ce6446d39ab32810,0.16565447448038034,0.15951249400746495,0.006141980472915393,0.4956843451300403,0.4808906896267956,0.014793655503244685,0.09868686298877702,0.09097430381406094,0.746081041112097,0.7685595977521443,0.7787636793847974,0.010204081632653073,0.03268263827270035,0.7429660209590346,0.7629393288557276,0.7739664915237434,0.011027162668015844,0.031000470564708782
xgboost,1,81f1f0fe,engagement,58,63,121,True,True,True,-0.9042910050544153,0.7118305066587141,0.6240503340959549,33,289,322,65315387c9e25fe45f52e8ba48ab49af392d37dc4139620d8f92b974230a199b,0.1701536052692926,0.24444407045417021,-0.07429046518487761,0.5651985471481621,0.8164142848062902,-0.2512157376581281,0.23114289766756807,0.3258714479347082,0.7996749501939813,0.7819544930271574,0.7525427283212751,-0.02941176470588225,-0.04713222187270616,0.6351838500360489,0.5928011394646113,0.5524447753785058,-0.040356364086105545,-0.08273907465754315
lightgbm,1,81f1f0fe,engagement,58,63,121,True,True,True,-0.33051235927501266,0.5818840365212391,0.6066105566556468,33,289,322,65315387c9e25fe45f52e8ba48ab49af392d37dc4139620d8f92b974230a199b,0.18359705379019672,0.22136493425384426,-0.03776788046364754,0.5599396200092527,0.6643152748736963,-0.10437565486444367,0.2901939741868265,0.34176699363122703,0.8074866310160428,0.7676942434727902,0.7746146586977036,0.006920415224913379,-0.03287197231833916,0.6139930252833479,0.5581024442713549,0.567481389422413,0.009378945151058082,-0.046511635860934875
xgboost,1,81f1f0fe,excitement,28,44,72,True,True,True,-2.192993257583839,0.8996185361532278,0.7445177063345909,121,188,309,29ec33230e5f5d7dc02e7944cc4a18e2ac1f68f1d70267757247387b4d29d51c,0.11434790349376912,0.07962638562267349,0.034721517871095633,0.406732242722691,0.27836429906239435,0.12836794366029664,0.11319036776122512,0.05767749106209408,0.8063566027782663,0.8644935818533497,0.892803762968173,0.028310181114823307,0.08644716018990672,0.8211657709797437,0.8739575779550399,0.8916454808450951,0.017687902890055174,0.07047970986535135
lightgbm,1,81f1f0fe,excitement,28,44,72,True,True,True,-0.8424966070440034,0.6989907696225168,0.6884072306984108,121,188,309,29ec33230e5f5d7dc02e7944cc4a18e2ac1f68f1d70267757247387b4d29d51c,0.09246544260331543,0.07055647272642171,0.021908969876893725,0.2764488311693613,0.22093697437445042,0.055511856794910885,0.09810459854276829,0.04746409207661933,0.8408871109548093,0.8783629330050993,0.8783629330050993,0.0,0.037475822050289986,0.8537826764383404,0.8855311458111157,0.8855311458111157,0.0,0.03174846937277531
xgboost,1,81f1f0fe,stress,4,174,178,True,False,False,0.0,0.0121959419047925,0.0121959419047925,152,205,357,cc5d1fcc3a9cd6e272e9f3b3b1d77c5114299fcc0abee40683b2cfa39bb63a92,0.19435230216247512,0.19435230216247512,0.0,0.7263684697550945,0.7263684697550945,0.0,0.1734979671334551,0.1734979671334551,0.7545731707317074,0.719143132220796,0.719143132220796,0.0,-0.03543003851091142,0.7366760828625236,0.7223925978349192,0.7223925978349192,0.0,-0.014283485027604459
lightgbm,1,81f1f0fe,stress,4,174,178,True,False,False,0.0,0.1218574715468839,0.1218574715468839,152,205,357,cc5d1fcc3a9cd6e272e9f3b3b1d77c5114299fcc0abee40683b2cfa39bb63a92,0.13536794401709795,0.13536794401709795,0.0,0.42020550250438066,0.42020550250438066,0.0,0.08261962939176026,0.08261962939176026,0.8268934531450578,0.7413189987163029,0.7413189987163029,0.0,-0.08557445442875489,0.8195374699860989,0.7466945867368129,0.7466945867368129,0.0,-0.072842883249286
xgboost,1,81f1f0fe,relaxation,18,71,89,True,True,True,-1.0640774137762792,0.7434689730013746,0.522243277169764,225,112,337,87fb69e74da4238e461142da81173bc409039df6735d1fa586453195da200c08,0.2590351200305054,0.2062524737910727,0.052782646239432685,1.0601395151336612,0.7688883423794528,0.2912511727542084,0.30180335660574176,0.24466927000500674,0.7666666666666666,0.7733333333333333,0.7910714285714285,0.01773809523809522,0.02440476190476193,0.6882516188714154,0.6970065580706579,0.7254922793596827,0.028485721289024823,0.03724066048826735
lightgbm,1,81f1f0fe,relaxation,18,71,89,True,True,True,-0.3398056929214287,0.5841433226509243,0.6814173444990775,225,112,337,87fb69e74da4238e461142da81173bc409039df6735d1fa586453195da200c08,0.22745653348645864,0.2015497950060729,0.025906738480385744,0.7276314656866756,0.6303668906249548,0.09726457506172081,0.3013816535205733,0.2710530148795706,0.7755555555555556,0.8133134920634921,0.7955555555555556,-0.017757936507936556,0.020000000000000018,0.6999162442142385,0.7514683015682616,0.7259387596351037,-0.02552954193315793,0.0260225154208652
xgboost,1,81f1f0fe,interest,56,98,154,True,True,True,4.195569057260398,0.014838666290132602,0.044414474396035,221,149,370,ce92fad43fd65f1b3b1f0c4645184d0c81521a4dbe5d0029950b97961b0d6d84,0.11515950413582593,0.15148472455611264,-0.036325220420286713,0.445412696938991,0.6717964487614867,-0.2263837518224957,0.08660457006662911,0.1579592269337809,0.845106137447235,0.8523793616568982,0.8385010173403382,-0.013878344316559987,-0.006605120106896734,0.8491666089792402,0.8409946356065321,0.8157802249297095,-0.02521441067682262,-0.03338638404953076
lightgbm,1,81f1f0fe,interest,56,98,154,True,True,True,2.51595447388683,0.07474725326769772,0.1274618355796146,221,149,370,ce92fad43fd65f1b3b1f0c4645184d0c81521a4dbe5d0029950b97961b0d6d84,0.09912788604822605,0.1437194871125852,-0.04459160106435915,0.32303370006248605,0.4858861557810228,-0.16285245571853674,0.062298370481064486,0.17907926877385227,0.8518175468432081,0.8612772935710165,0.8385010173403382,-0.02277627623067824,-0.013316529502869878,0.8552236859266988,0.8470351996220176,0.8157802249297095,-0.03125497469230809,-0.039443460996989366
xgboost,1,81f1f0fe,focus,11,121,132,True,True,True,6.184155694966599,0.0020575991975184138,0.1219528061337769,57,249,306,d285d791bc0bfc9ed4d523b7d22769abe2059da1e969816a6a1ddaeda173bc73,0.29303854489147935,0.19024330369059178,0.10279524120088757,1.0136210995299484,1.3586987859426725,-0.34507768641272407,0.2725999235585286,0.19589421746920474,0.49725216656098076,0.47231029380680617,0.4979919678714859,0.02568167406467975,0.0007398013105051615,0.485932095715395,0.4688614645125603,0.44765342960288806,-0.021208034909672213,-0.03827866611250691
