model,outer_fold,pm,subject_id,budget_seconds,budget_role,strategy,strategy_role,budget_fully_available,calibration_low,calibration_high,calibration_extreme,calibration_class_eligible,adaptation_applied,adaptation_reason,personalized_threshold,evaluation_low,evaluation_high,evaluation_extreme,evaluation_sample_hash,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy,zero_shot_roc_auc,zero_shot_pr_auc,median_probability_low,median_probability_high,calibration_balanced_accuracy_at_threshold,threshold_candidate_count
xgboost,5,relaxation,0001508a,60,exploratory,empirical_balanced_accuracy,sensitivity,True,0,3,3,False,False,ineligible_zero_shot_fallback,0.5,65,130,195,c817aff85665c62ef36e2a621fd2670295227d5c4147e96a7f856b8c6335d83b,0.5538461538461539,0.5538461538461539,0.0,0.5060272536687631,0.5060272536687631,0.0,0.1076923076923077,0.1076923076923077,0.0,1.0,1.0,0.0,0.8457446808510638,0.8457446808510638,0.0,0.7025641025641025,0.7025641025641025,0.0,0.8285207100591716,0.9046744119050554,,,,
xgboost,5,relaxation,0001508a,120,secondary,median_midpoint,primary,True,0,9,9,False,False,ineligible_zero_shot_fallback,0.5,65,130,195,c817aff85665c62ef36e2a621fd2670295227d5c4147e96a7f856b8c6335d83b,0.5538461538461539,0.5538461538461539,0.0,0.5060272536687631,0.5060272536687631,0.0,0.1076923076923077,0.1076923076923077,0.0,1.0,1.0,0.0,0.8457446808510638,0.8457446808510638,0.0,0.7025641025641025,0.7025641025641025,0.0,0.8285207100591716,0.9046744119050554,,,,
xgboost,5,relaxation,0001508a,120,secondary,empirical_balanced_accuracy,sensitivity,True,0,9,9,False,False,ineligible_zero_shot_fallback,0.5,65,130,195,c817aff85665c62ef36e2a621fd2670295227d5c4147e96a7f856b8c6335d83b,0.5538461538461539,0.5538461538461539,0.0,0.5060272536687631,0.5060272536687631,0.0,0.1076923076923077,0.1076923076923077,0.0,1.0,1.0,0.0,0.8457446808510638,0.8457446808510638,0.0,0.7025641025641025,0.7025641025641025,0.0,0.8285207100591716,0.9046744119050554,,,,
xgboost,5,relaxation,0001508a,300,primary,median_midpoint,primary,True,0,20,20,False,False,ineligible_zero_shot_fallback,0.5,65,130,195,c817aff85665c62ef36e2a621fd2670295227d5c4147e96a7f856b8c6335d83b,0.5538461538461539,0.5538461538461539,0.0,0.5060272536687631,0.5060272536687631,0.0,0.1076923076923077,0.1076923076923077,0.0,1.0,1.0,0.0,0.8457446808510638,0.8457446808510638,0.0,0.7025641025641025,0.7025641025641025,0.0,0.8285207100591716,0.9046744119050554,,,,
xgboost,5,relaxation,0001508a,300,primary,empirical_balanced_accuracy,sensitivity,True,0,20,20,False,False,ineligible_zero_shot_fallback,0.5,65,130,195,c817aff85665c62ef36e2a621fd2670295227d5c4147e96a7f856b8c6335d83b,0.5538461538461539,0.5538461538461539,0.0,0.5060272536687631,0.5060272536687631,0.0,0.1076923076923077,0.1076923076923077,0.0,1.0,1.0,0.0,0.8457446808510638,0.8457446808510638,0.0,0.7025641025641025,0.7025641025641025,0.0,0.8285207100591716,0.9046744119050554,,,,
lightgbm,5,relaxation,0001508a,60,exploratory,median_midpoint,primary,True,0,3,3,False,False,ineligible_zero_shot_fallback,0.5,65,130,195,c817aff85665c62ef36e2a621fd2670295227d5c4147e96a7f856b8c6335d83b,0.5692307692307692,0.5692307692307692,0.0,0.5330140266849128,0.5330140266849128,0.0,0.13846153846153847,0.13846153846153847,0.0,1.0,1.0,0.0,0.8494623655913979,0.8494623655913979,0.0,0.7128205128205128,0.7128205128205128,0.0,0.8913609467455621,0.9436599108125028,,,,
lightgbm,5,relaxation,0001508a,60,exploratory,empirical_balanced_accuracy,sensitivity,True,0,3,3,False,False,ineligible_zero_shot_fallback,0.5,65,130,195,c817aff85665c62ef36e2a621fd2670295227d5c4147e96a7f856b8c6335d83b,0.5692307692307692,0.5692307692307692,0.0,0.5330140266849128,0.5330140266849128,0.0,0.13846153846153847,0.13846153846153847,0.0,1.0,1.0,0.0,0.8494623655913979,0.8494623655913979,0.0,0.7128205128205128,0.7128205128205128,0.0,0.8913609467455621,0.9436599108125028,,,,
lightgbm,5,relaxation,0001508a,120,secondary,median_midpoint,primary,True,0,9,9,False,False,ineligible_zero_shot_fallback,0.5,65,130,195,c817aff85665c62ef36e2a621fd2670295227d5c4147e96a7f856b8c6335d83b,0.5692307692307692,0.5692307692307692,0.0,0.5330140266849128,0.5330140266849128,0.0,0.13846153846153847,0.13846153846153847,0.0,1.0,1.0,0.0,0.8494623655913979,0.8494623655913979,0.0,0.7128205128205128,0.7128205128205128,0.0,0.8913609467455621,0.9436599108125028,,,,
lightgbm,5,relaxation,0001508a,120,secondary,empirical_balanced_accuracy,sensitivity,True,0,9,9,False,False,ineligible_zero_shot_fallback,0.5,65,130,195,c817aff85665c62ef36e2a621fd2670295227d5c4147e96a7f856b8c6335d83b,0.5692307692307692,0.5692307692307692,0.0,0.5330140266849128,0.5330140266849128,0.0,0.13846153846153847,0.13846153846153847,0.0,1.0,1.0,0.0,0.8494623655913979,0.8494623655913979,0.0,0.7128205128205128,0.7128205128205128,0.0,0.8913609467455621,0.9436599108125028,,,,
lightgbm,5,relaxation,0001508a,300,primary,median_midpoint,primary,True,0,20,20,False,False,ineligible_zero_shot_fallback,0.5,65,130,195,c817aff85665c62ef36e2a621fd2670295227d5c4147e96a7f856b8c6335d83b,0.5692307692307692,0.5692307692307692,0.0,0.5330140266849128,0.5330140266849128,0.0,0.13846153846153847,0.13846153846153847,0.0,1.0,1.0,0.0,0.8494623655913979,0.8494623655913979,0.0,0.7128205128205128,0.7128205128205128,0.0,0.8913609467455621,0.9436599108125028,,,,
lightgbm,5,relaxation,0001508a,300,primary,empirical_balanced_accuracy,sensitivity,True,0,20,20,False,False,ineligible_zero_shot_fallback,0.5,65,130,195,c817aff85665c62ef36e2a621fd2670295227d5c4147e96a7f856b8c6335d83b,0.5692307692307692,0.5692307692307692,0.0,0.5330140266849128,0.5330140266849128,0.0,0.13846153846153847,0.13846153846153847,0.0,1.0,1.0,0.0,0.8494623655913979,0.8494623655913979,0.0,0.7128205128205128,0.7128205128205128,0.0,0.8913609467455621,0.9436599108125028,,,,
xgboost,5,interest,0001508a,60,exploratory,median_midpoint,primary,True,6,0,6,False,False,ineligible_zero_shot_fallback,0.5,36,83,119,1d0042736b80fd8d0ce970d8a04ff60c176c045e2fded8da2dbbf99b1b1b5887,0.7356091030789826,0.7356091030789826,0.0,0.7517460317460317,0.7517460317460317,0.0,0.5555555555555556,0.5555555555555556,0.0,0.9156626506024096,0.9156626506024096,0.0,0.7834138486312399,0.7834138486312399,0.0,0.8067226890756303,0.8067226890756303,0.0,0.8440428380187417,0.919228308454234,,,,
xgboost,5,interest,0001508a,60,exploratory,empirical_balanced_accuracy,sensitivity,True,6,0,6,False,False,ineligible_zero_shot_fallback,0.5,36,83,119,1d0042736b80fd8d0ce970d8a04ff60c176c045e2fded8da2dbbf99b1b1b5887,0.7356091030789826,0.7356091030789826,0.0,0.7517460317460317,0.7517460317460317,0.0,0.5555555555555556,0.5555555555555556,0.0,0.9156626506024096,0.9156626506024096,0.0,0.7834138486312399,0.7834138486312399,0.0,0.8067226890756303,0.8067226890756303,0.0,0.8440428380187417,0.919228308454234,,,,
xgboost,5,interest,0001508a,120,secondary,median_midpoint,primary,True,11,0,11,False,False,ineligible_zero_shot_fallback,0.5,36,83,119,1d0042736b80fd8d0ce970d8a04ff60c176c045e2fded8da2dbbf99b1b1b5887,0.7356091030789826,0.7356091030789826,0.0,0.7517460317460317,0.7517460317460317,0.0,0.5555555555555556,0.5555555555555556,0.0,0.9156626506024096,0.9156626506024096,0.0,0.7834138486312399,0.7834138486312399,0.0,0.8067226890756303,0.8067226890756303,0.0,0.8440428380187417,0.919228308454234,,,,
xgboost,5,interest,0001508a,120,secondary,empirical_balanced_accuracy,sensitivity,True,11,0,11,False,False,ineligible_zero_shot_fallback,0.5,36,83,119,1d0042736b80fd8d0ce970d8a04ff60c176c045e2fded8da2dbbf99b1b1b5887,0.7356091030789826,0.7356091030789826,0.0,0.7517460317460317,0.7517460317460317,0.0,0.5555555555555556,0.5555555555555556,0.0,0.9156626506024096,0.9156626506024096,0.0,0.7834138486312399,0.7834138486312399,0.0,0.8067226890756303,0.8067226890756303,0.0,0.8440428380187417,0.919228308454234,,,,
xgboost,5,interest,0001508a,300,primary,median_midpoint,primary,True,16,0,16,False,False,ineligible_zero_shot_fallback,0.5,36,83,119,1d0042736b80fd8d0ce970d8a04ff60c176c045e2fded8da2dbbf99b1b1b5887,0.7356091030789826,0.7356091030789826,0.0,0.7517460317460317,0.7517460317460317,0.0,0.5555555555555556,0.5555555555555556,0.0,0.9156626506024096,0.9156626506024096,0.0,0.7834138486312399,0.7834138486312399,0.0,0.8067226890756303,0.8067226890756303,0.0,0.8440428380187417,0.919228308454234,,,,
xgboost,5,interest,0001508a,300,primary,empirical_balanced_accuracy,sensitivity,True,16,0,16,False,False,ineligible_zero_shot_fallback,0.5,36,83,119,1d0042736b80fd8d0ce970d8a04ff60c176c045e2fded8da2dbbf99b1b1b5887,0.7356091030789826,0.7356091030789826,0.0,0.7517460317460317,0.7517460317460317,0.0,0.5555555555555556,0.5555555555555556,0.0,0.9156626506024096,0.9156626506024096,0.0,0.7834138486312399,0.7834138486312399,0.0,0.8067226890756303,0.8067226890756303,0.0,0.8440428380187417,0.919228308454234,,,,
lightgbm,5,interest,0001508a,60,exploratory,median_midpoint,primary,True,6,0,6,False,False,ineligible_zero_shot_fallback,0.5,36,83,119,1d0042736b80fd8d0ce970d8a04ff60c176c045e2fded8da2dbbf99b1b1b5887,0.7735943775100402,0.7735943775100402,0.0,0.799438202247191,0.799438202247191,0.0,0.5833333333333334,0.5833333333333334,0.0,0.963855421686747,0.963855421686747,0.0,0.8585526315789473,0.8585526315789473,0.0,0.8487394957983193,0.8487394957983193,0.0,0.9076305220883534,0.9582474782967472,,,,
lightgbm,5,interest,0001508a,60,exploratory,empirical_balanced_accuracy,sensitivity,True,6,0,6,False,False,ineligible_zero_shot_fallback,0.5,36,83,119,1d0042736b80fd8d0ce970d8a04ff60c176c045e2fded8da2dbbf99b1b1b5887,0.7735943775100402,0.7735943775100402,0.0,0.799438202247191,0.799438202247191,0.0,0.5833333333333334,0.5833333333333334,0.0,0.963855421686747,0.963855421686747,0.0,0.8585526315789473,0.8585526315789473,0.0,0.8487394957983193,0.8487394957983193,0.0,0.9076305220883534,0.9582474782967472,,,,
lightgbm,5,interest,0001508a,120,secondary,median_midpoint,primary,True,11,0,11,False,False,ineligible_zero_shot_fallback,0.5,36,83,119,1d0042736b80fd8d0ce970d8a04ff60c176c045e2fded8da2dbbf99b1b1b5887,0.7735943775100402,0.7735943775100402,0.0,0.799438202247191,0.799438202247191,0.0,0.5833333333333334,0.5833333333333334,0.0,0.963855421686747,0.963855421686747,0.0,0.8585526315789473,0.8585526315789473,0.0,0.8487394957983193,0.8487394957983193,0.0,0.9076305220883534,0.9582474782967472,,,,
lightgbm,5,interest,0001508a,120,secondary,empirical_balanced_accuracy,sensitivity,True,11,0,11,False,False,ineligible_zero_shot_fallback,0.5,36,83,119,1d0042736b80fd8d0ce970d8a04ff60c176c045e2fded8da2dbbf99b1b1b5887,0.7735943775100402,0.7735943775100402,0.0,0.799438202247191,0.799438202247191,0.0,0.5833333333333334,0.5833333333333334,0.0,0.963855421686747,0.963855421686747,0.0,0.8585526315789473,0.8585526315789473,0.0,0.8487394957983193,0.8487394957983193,0.0,0.9076305220883534,0.9582474782967472,,,,
lightgbm,5,interest,0001508a,300,primary,median_midpoint,primary,True,16,0,16,False,False,ineligible_zero_shot_fallback,0.5,36,83,119,1d0042736b80fd8d0ce970d8a04ff60c176c045e2fded8da2dbbf99b1b1b5887,0.7735943775100402,0.7735943775100402,0.0,0.799438202247191,0.799438202247191,0.0,0.5833333333333334,0.5833333333333334,0.0,0.963855421686747,0.963855421686747,0.0,0.8585526315789473,0.8585526315789473,0.0,0.8487394957983193,0.8487394957983193,0.0,0.9076305220883534,0.9582474782967472,,,,
lightgbm,5,interest,0001508a,300,primary,empirical_balanced_accuracy,sensitivity,True,16,0,16,False,False,ineligible_zero_shot_fallback,0.5,36,83,119,1d0042736b80fd8d0ce970d8a04ff60c176c045e2fded8da2dbbf99b1b1b5887,0.7735943775100402,0.7735943775100402,0.0,0.799438202247191,0.799438202247191,0.0,0.5833333333333334,0.5833333333333334,0.0,0.963855421686747,0.963855421686747,0.0,0.8585526315789473,0.8585526315789473,0.0,0.8487394957983193,0.8487394957983193,0.0,0.9076305220883534,0.9582474782967472,,,,
xgboost,5,focus,0001508a,60,exploratory,median_midpoint,primary,True,6,0,6,False,False,ineligible_zero_shot_fallback,0.5,97,65,162,66acef18df6f37ff73e89ae5e7deae09d8460c93a85eb2f6a33c9b809462fb16,0.7125297383029341,0.7125297383029341,0.0,0.7190711838599162,0.7190711838599162,0.0,0.8865979381443299,0.8865979381443299,0.0,0.5384615384615384,0.5384615384615384,0.0,0.7511244377811095,0.7511244377811095,0.0,0.7469135802469136,0.7469135802469136,0.0,0.8534496431403649,0.8163083685348029,,,,
xgboost,5,focus,0001508a,60,exploratory,empirical_balanced_accuracy,sensitivity,True,6,0,6,False,False,ineligible_zero_shot_fallback,0.5,97,65,162,66acef18df6f37ff73e89ae5e7deae09d8460c93a85eb2f6a33c9b809462fb16,0.7125297383029341,0.7125297383029341,0.0,0.7190711838599162,0.7190711838599162,0.0,0.8865979381443299,0.8865979381443299,0.0,0.5384615384615384,0.5384615384615384,0.0,0.7511244377811095,0.7511244377811095,0.0,0.7469135802469136,0.7469135802469136,0.0,0.8534496431403649,0.8163083685348029,,,,
xgboost,5,focus,0001508a,120,secondary,median_midpoint,primary,True,12,0,12,False,False,ineligible_zero_shot_fallback,0.5,97,65,162,66acef18df6f37ff73e89ae5e7deae09d8460c93a85eb2f6a33c9b809462fb16,0.7125297383029341,0.7125297383029341,0.0,0.7190711838599162,0.7190711838599162,0.0,0.8865979381443299,0.8865979381443299,0.0,0.5384615384615384,0.5384615384615384,0.0,0.7511244377811095,0.7511244377811095,0.0,0.7469135802469136,0.7469135802469136,0.0,0.8534496431403649,0.8163083685348029,,,,
xgboost,5,focus,0001508a,120,secondary,empirical_balanced_accuracy,sensitivity,True,12,0,12,False,False,ineligible_zero_shot_fallback,0.5,97,65,162,66acef18df6f37ff73e89ae5e7deae09d8460c93a85eb2f6a33c9b809462fb16,0.7125297383029341,0.7125297383029341,0.0,0.7190711838599162,0.7190711838599162,0.0,0.8865979381443299,0.8865979381443299,0.0,0.5384615384615384,0.5384615384615384,0.0,0.7511244377811095,0.7511244377811095,0.0,0.7469135802469136,0.7469135802469136,0.0,0.8534496431403649,0.8163083685348029,,,,
xgboost,5,focus,0001508a,300,primary,median_midpoint,primary,True,30,0,30,False,False,ineligible_zero_shot_fallback,0.5,97,65,162,66acef18df6f37ff73e89ae5e7deae09d8460c93a85eb2f6a33c9b809462fb16,0.7125297383029341,0.7125297383029341,0.0,0.7190711838599162,0.7190711838599162,0.0,0.8865979381443299,0.8865979381443299,0.0,0.5384615384615384,0.5384615384615384,0.0,0.7511244377811095,0.7511244377811095,0.0,0.7469135802469136,0.7469135802469136,0.0,0.8534496431403649,0.8163083685348029,,,,
xgboost,5,focus,0001508a,300,primary,empirical_balanced_accuracy,sensitivity,True,30,0,30,False,False,ineligible_zero_shot_fallback,0.5,97,65,162,66acef18df6f37ff73e89ae5e7deae09d8460c93a85eb2f6a33c9b809462fb16,0.7125297383029341,0.7125297383029341,0.0,0.7190711838599162,0.7190711838599162,0.0,0.8865979381443299,0.8865979381443299,0.0,0.5384615384615384,0.5384615384615384,0.0,0.7511244377811095,0.7511244377811095,0.0,0.7469135802469136,0.7469135802469136,0.0,0.8534496431403649,0.8163083685348029,,,,
lightgbm,5,focus,0001508a,60,exploratory,median_midpoint,primary,True,6,0,6,False,False,ineligible_zero_shot_fallback,0.5,97,65,162,66acef18df6f37ff73e89ae5e7deae09d8460c93a85eb2f6a33c9b809462fb16,0.7613798572561459,0.7613798572561459,0.0,0.7718796671644976,0.7718796671644976,0.0,0.9381443298969072,0.9381443298969072,0.0,0.5846153846153846,0.5846153846153846,0.0,0.8174114021571649,0.8174114021571649,0.0,0.7962962962962963,0.7962962962962963,0.0,0.8293417922283902,0.814061311930719,,,,
lightgbm,5,focus,0001508a,60,exploratory,empirical_balanced_accuracy,sensitivity,True,6,0,6,False,False,ineligible_zero_shot_fallback,0.5,97,65,162,66acef18df6f37ff73e89ae5e7deae09d8460c93a85eb2f6a33c9b809462fb16,0.7613798572561459,0.7613798572561459,0.0,0.7718796671644976,0.7718796671644976,0.0,0.9381443298969072,0.9381443298969072,0.0,0.5846153846153846,0.5846153846153846,0.0,0.8174114021571649,0.8174114021571649,0.0,0.7962962962962963,0.7962962962962963,0.0,0.8293417922283902,0.814061311930719,,,,
lightgbm,5,focus,0001508a,120,secondary,median_midpoint,primary,True,12,0,12,False,False,ineligible_zero_shot_fallback,0.5,97,65,162,66acef18df6f37ff73e89ae5e7deae09d8460c93a85eb2f6a33c9b809462fb16,0.7613798572561459,0.7613798572561459,0.0,0.7718796671644976,0.7718796671644976,0.0,0.9381443298969072,0.9381443298969072,0.0,0.5846153846153846,0.5846153846153846,0.0,0.8174114021571649,0.8174114021571649,0.0,0.7962962962962963,0.7962962962962963,0.0,0.8293417922283902,0.814061311930719,,,,
lightgbm,5,focus,0001508a,120,secondary,empirical_balanced_accuracy,sensitivity,True,12,0,12,False,False,ineligible_zero_shot_fallback,0.5,97,65,162,66acef18df6f37ff73e89ae5e7deae09d8460c93a85eb2f6a33c9b809462fb16,0.7613798572561459,0.7613798572561459,0.0,0.7718796671644976,0.7718796671644976,0.0,0.9381443298969072,0.9381443298969072,0.0,0.5846153846153846,0.5846153846153846,0.0,0.8174114021571649,0.8174114021571649,0.0,0.7962962962962963,0.7962962962962963,0.0,0.8293417922283902,0.814061311930719,,,,
lightgbm,5,focus,0001508a,300,primary,median_midpoint,primary,True,30,0,30,False,False,ineligible_zero_shot_fallback,0.5,97,65,162,66acef18df6f37ff73e89ae5e7deae09d8460c93a85eb2f6a33c9b809462fb16,0.7613798572561459,0.7613798572561459,0.0,0.7718796671644976,0.7718796671644976,0.0,0.9381443298969072,0.9381443298969072,0.0,0.5846153846153846,0.5846153846153846,0.0,0.8174114021571649,0.8174114021571649,0.0,0.7962962962962963,0.7962962962962963,0.0,0.8293417922283902,0.814061311930719,,,,
lightgbm,5,focus,0001508a,300,primary,empirical_balanced_accuracy,sensitivity,True,30,0,30,False,False,ineligible_zero_shot_fallback,0.5,97,65,162,66acef18df6f37ff73e89ae5e7deae09d8460c93a85eb2f6a33c9b809462fb16,0.7613798572561459,0.7613798572561459,0.0,0.7718796671644976,0.7718796671644976,0.0,0.9381443298969072,0.9381443298969072,0.0,0.5846153846153846,0.5846153846153846,0.0,0.8174114021571649,0.8174114021571649,0.0,0.7962962962962963,0.7962962962962963,0.0,0.8293417922283902,0.814061311930719,,,,
xgboost,3,attention,0012905a,60,exploratory,median_midpoint,primary,True,0,0,0,False,False,ineligible_zero_shot_fallback,0.5,244,145,389,f8a2b6f3e08d0dc718daf173df1d172b56cab7e345401a4d6cf2f2c18a2ff785,0.734624081401922,0.734624081401922,0.0,0.7377653471026965,0.7377653471026965,0.0,0.8278688524590164,0.8278688524590164,0.0,0.6413793103448275,0.6413793103448275,0.0,0.7420822397200351,0.7420822397200351,0.0,0.7583547557840618,0.7583547557840618,0.0,0.8452515545505936,0.7680976752269186,,,,
xgboost,3,attention,0012905a,60,exploratory,empirical_balanced_accuracy,sensitivity,True,0,0,0,False,False,ineligible_zero_shot_fallback,0.5,244,145,389,f8a2b6f3e08d0dc718daf173df1d172b56cab7e345401a4d6cf2f2c18a2ff785,0.734624081401922,0.734624081401922,0.0,0.7377653471026965,0.7377653471026965,0.0,0.8278688524590164,0.8278688524590164,0.0,0.6413793103448275,0.6413793103448275,0.0,0.7420822397200351,0.7420822397200351,0.0,0.7583547557840618,0.7583547557840618,0.0,0.8452515545505936,0.7680976752269186,,,,
xgboost,3,attention,0012905a,120,secondary,median_midpoint,primary,True,0,0,0,False,False,ineligible_zero_shot_fallback,0.5,244,145,389,f8a2b6f3e08d0dc718daf173df1d172b56cab7e345401a4d6cf2f2c18a2ff785,0.734624081401922,0.734624081401922,0.0,0.7377653471026965,0.7377653471026965,0.0,0.8278688524590164,0.8278688524590164,0.0,0.6413793103448275,0.6413793103448275,0.0,0.7420822397200351,0.7420822397200351,0.0,0.7583547557840618,0.7583547557840618,0.0,0.8452515545505936,0.7680976752269186,,,,
