model,budget_seconds,budget_role,strategy,strategy_role,subject_id,n_pm,n_class_eligible_pm,n_adaptation_applied_pm,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy
xgboost,120,secondary,median_midpoint,primary,517001af,7,3,3,0.8075038905996903,0.8273733479993652,0.01986945739967497,0.8016022328106561,0.8250390403435964,0.023436807532940307,0.7395639547689888,0.8016087726961597,0.062044817927170856,0.8754438264303916,0.8531379233025708,-0.022305903127820943,0.8289228115555157,0.8397554705584268,0.010832659002911036,0.8622208822690766,0.8860521664964004,0.023831284227323817
xgboost,120,secondary,median_midpoint,primary,6030f0fd,7,1,1,0.7736893902209979,0.7645209221894035,-0.009168468031594434,0.7468972846264721,0.728819412010326,-0.018077872616146,0.8427560689881775,0.8008712522342506,-0.0418848167539267,0.7046227114538184,0.7281705921445563,0.023547880690737828,0.788093280617338,0.7727583154455345,-0.015334965171803454,0.7638808636931355,0.7431108535614233,-0.020770010131712265
xgboost,120,secondary,median_midpoint,primary,7072a0e0,7,2,2,0.7477566271654945,0.7349695412193158,-0.012787085946178898,0.6738789028701297,0.6411026858491065,-0.03277621702102324,0.7990870824075691,0.8352786850095798,0.03619160260201063,0.6964261719234198,0.6346603974290514,-0.06176577449436842,0.7280740048556587,0.7212204532071965,-0.006853551648462337,0.7013067867480798,0.6599800386266342,-0.04132674812144553
xgboost,120,secondary,median_midpoint,primary,7092f07b,7,3,3,0.6812413219481367,0.6550077943887074,-0.026233527559429346,0.6416369160596125,0.6038175318478753,-0.03781938421173719,0.8282262230611241,0.8552716358208226,0.02704541275969848,0.5342564208351496,0.45474395295659237,-0.07951246787855713,0.7555026281338668,0.749839979612986,-0.0056626485208809895,0.6959219318892472,0.6750182268126509,-0.020903705076596477
xgboost,120,secondary,median_midpoint,primary,7150e10a,7,0,0,0.6900958180689345,0.6900958180689345,0.0,0.641776807293707,0.641776807293707,0.0,0.8770739186349296,0.8770739186349296,0.0,0.5031177175029394,0.5031177175029394,0.0,0.7657580117798789,0.7657580117798789,0.0,0.6916743896536994,0.6916743896536994,0.0
xgboost,120,secondary,median_midpoint,primary,71a251fa,7,2,2,0.8537974106555034,0.8417607024480505,-0.012036708207453062,0.8341619843812808,0.823641639227174,-0.010520345154106618,0.802000184218565,0.819315285827691,0.017315101609125923,0.9055946370924417,0.8642061190684097,-0.041388518024032046,0.8516159963278485,0.8465186285541401,-0.005097367773708283,0.8587431648895393,0.8488595502024312,-0.009883614687108142
xgboost,120,secondary,median_midpoint,primary,71c09041,6,2,2,0.8111328287410758,0.7517483567231751,-0.05938447201790081,0.7875564057676648,0.7573023220256698,-0.030254083741995137,0.8713432652350138,0.8946378132627042,0.02329454802769043,0.7509223922471383,0.6088589001836462,-0.1420634920634921,0.8158338356753337,0.8449191650404293,0.029085329365095707,0.8520923715508907,0.855587856163606,0.0034954846127151495
xgboost,120,secondary,median_midpoint,primary,71e10186,7,4,4,0.9427918289741308,0.9425519337732927,-0.00023989520083809803,0.9445956072591427,0.944344764475814,-0.0002508427833288117,0.9261719211474325,0.9266876509050396,0.0005157297576070212,0.9594117368008294,0.9584162166415461,-0.0009955201592832333,0.9498246152034514,0.9495138800217607,-0.00031073518169071653,0.9467315395198886,0.9464782467134043,-0.00025329280648429223
xgboost,120,secondary,median_midpoint,primary,71f0603f,7,4,4,0.7902873029995084,0.7906108960307581,0.00032359303124983107,0.7922505631793957,0.7839624795860706,-0.008288083593324986,0.7204031411516185,0.7812831135898101,0.06087997243819159,0.860171464847398,0.7999386784717062,-0.06023278637569196,0.8121829345095511,0.8029299057766759,-0.009253028732875273,0.8012245857481878,0.7888163938173914,-0.012408191930796453
xgboost,120,secondary,median_midpoint,primary,71f21142,7,0,0,0.7795242295636884,0.7795242295636884,0.0,0.7281854703534674,0.7281854703534674,0.0,0.8840655935066863,0.8840655935066863,0.0,0.6749828656206903,0.6749828656206903,0.0,0.7651142593099962,0.7651142593099962,0.0,0.7967025788708855,0.7967025788708855,0.0
xgboost,120,secondary,median_midpoint,primary,8030618f,7,1,1,0.7649990837712252,0.7649511408424876,-4.7942928737617786e-05,0.6732697594546317,0.6731617360161312,-0.00010802343850045495,0.8690589176816104,0.8737892866503898,0.0047303689687795735,0.6609392498608399,0.656112995034585,-0.004826254826254824,0.7291670681667257,0.7296030308795967,0.0004359627128709568,0.702451315293719,0.702451315293719,0.0
xgboost,120,secondary,median_midpoint,primary,8191f1d9,7,0,0,0.6673534252662494,0.6673534252662494,0.0,0.5570578819055589,0.5570578819055589,0.0,0.3890471023810602,0.3890471023810602,0.0,0.9456597481514387,0.9456597481514387,0.0,0.7218859213097473,0.7218859213097473,0.0,0.5942155288234826,0.5942155288234826,0.0
xgboost,120,secondary,median_midpoint,primary,81e150c1,7,2,2,0.7631357490821886,0.7602778739939294,-0.0028578750882592824,0.7154161045925036,0.7104092541073861,-0.005006850485117509,0.846381892449871,0.8555220719063522,0.009140179456481157,0.6798896057145063,0.6650336760815065,-0.014855929632999707,0.7271820307690973,0.7258228505391793,-0.0013591802299180048,0.7678663848854991,0.762609736771708,-0.005256648113790975
xgboost,120,secondary,median_midpoint,primary,81f1f0fe,7,2,2,0.6846361672867267,0.6967028260112852,0.012066658724558523,0.6522985600076365,0.6644511157650071,0.012152555757370589,0.7069189744651079,0.687835004999459,-0.019083969465648862,0.6623533601083454,0.7055706470231113,0.04321728691476591,0.7045627429981762,0.7115287488315574,0.0069660058333812025,0.686212754842542,0.6967841834139705,0.010571428571428565
xgboost,120,secondary,median_midpoint,primary,a02151ac,7,0,0,0.722054901082019,0.722054901082019,0.0,0.700571080930214,0.700571080930214,0.0,0.6385548644391824,0.6385548644391824,0.0,0.8055549377248555,0.8055549377248555,0.0,0.7490163559791629,0.7490163559791629,0.0,0.7461877251559431,0.7461877251559431,0.0
xgboost,120,secondary,median_midpoint,primary,a1721173,7,2,2,0.7616910551889821,0.7570121403538173,-0.004678914835164837,0.7649569627775261,0.7593505846772944,-0.005606378100231822,0.7295678102374492,0.7284517388088778,-0.0011160714285714285,0.7938143001405148,0.7855725418987566,-0.008241758241758244,0.81157605602315,0.806338074385619,-0.00523798163753088,0.8128682014081176,0.8072033543589878,-0.005664847049129665
xgboost,120,secondary,median_midpoint,primary,a1b210fc,7,1,1,0.7782748753713967,0.7634806420817506,-0.01479423328964613,0.7670170230960379,0.7503325098680085,-0.01668451322802941,0.8243029015925066,0.7895715778703573,-0.03473132372214942,0.7322468491502868,0.7373897062931439,0.005142857142857148,0.7868383504065318,0.7787971115120603,-0.008041238894471487,0.7960129205717827,0.7825819071407694,-0.01343101343101343
xgboost,120,secondary,median_midpoint,primary,b0700166,7,1,1,0.6727165949169857,0.6742833460193405,0.0015667511023548083,0.5967777035956552,0.5999987435966314,0.0032210400009761164,0.7621133335260589,0.7603817317944573,-0.0017316017316017268,0.5833198563079126,0.588184960244224,0.004865103936311367,0.7199476960562509,0.7191718471292791,-0.0007758489269719274,0.631418477223863,0.6340531376454086,0.0026346604215456665
xgboost,120,secondary,median_midpoint,primary,b112005d,7,2,2,0.7165618294593966,0.7054809743842886,-0.011080855075107952,0.6820449825514695,0.6732582975455897,-0.00878668500587971,0.7489952968388707,0.781392669581071,0.03239737274220032,0.6841283620799226,0.6295692791875063,-0.05455908289241622,0.7291909760991204,0.7324672918282565,0.0032763157291361305,0.7221005519081282,0.7257267296519527,0.0036261777438247877
xgboost,120,secondary,median_midpoint,primary,b1c2f044,7,4,3,0.8125658847517111,0.8112042954753701,-0.0013615892763409704,0.7922616473316477,0.8047403022748136,0.012478654943165786,0.9020413879729842,0.9318573388932296,0.02981595092024541,0.7230903815304378,0.6905512520575104,-0.03253912947292738,0.8313582760727778,0.8430291570025638,0.011670880929786156,0.8327371689555465,0.8473803723003369,0.014643203344790348
xgboost,120,secondary,median_midpoint,primary,c060c06a,7,1,1,0.7365483527830905,0.7453003151064814,0.008751962323390896,0.6847244502941198,0.698033065602006,0.013308615307886074,0.5639974538836668,0.5947666846528976,0.03076923076923077,0.909099251682514,0.8958339455600652,-0.01326530612244898,0.7562575678215021,0.7574497604330469,0.0011921926115448114,0.7789967421774036,0.7913634799172756,0.012366737739872069
xgboost,120,secondary,median_midpoint,primary,c112918e,7,5,5,0.6429823831531556,0.6635822663998744,0.02059988324671878,0.565564428540675,0.618291839223968,0.05272741068329312,0.4126365763540102,0.6718710020620818,0.2592344257080717,0.8733281899523009,0.6552935307376667,-0.21803465921463422,0.7371416970481741,0.7612836207258595,0.024141923677685275,0.6257710720701686,0.6887492042496255,0.062978132179457
xgboost,120,secondary,median_midpoint,primary,c1a150b1,7,0,0,0.6597795655385734,0.6597795655385734,0.0,0.6312317235973152,0.6312317235973152,0.0,0.7019731251587193,0.7019731251587193,0.0,0.6175860059184275,0.6175860059184275,0.0,0.7082509455187148,0.7082509455187148,0.0,0.7364156655959792,0.7364156655959792,0.0
xgboost,120,secondary,median_midpoint,primary,d0724095,7,3,3,0.7547235055851594,0.7595638881011985,0.004840382516039037,0.7284764846684235,0.7370273751175683,0.008550890449144746,0.7148026704791726,0.7326562596760454,0.017853589196872775,0.7946443406911465,0.7864715165263518,-0.008172824164794732,0.7803922698379192,0.7834895441422732,0.003097274304354073,0.7563831238645464,0.7661328667178078,0.009749742853261387
xgboost,120,secondary,median_midpoint,primary,d0e2d025,7,2,2,0.7690968286344569,0.7696516047838086,0.0005547761493517164,0.7527715053377694,0.7536962020360907,0.0009246966983213241,0.8159386989515083,0.8206862172941928,0.004747518342684498,0.7222549583174054,0.7186169922734242,-0.003637966043981065,0.8037252621412956,0.8039834684464741,0.0002582063051782863,0.7917834523154165,0.7927382709230767,0.0009548186076602239
xgboost,120,secondary,median_midpoint,primary,d111e017,7,4,4,0.8775659722475068,0.8774703745971537,-9.559765035298857e-05,0.8745335357631647,0.8744114451344741,-0.00012209062869055525,0.8278751778421534,0.8276839825414475,-0.00019119530070597714,0.9272567666528602,0.9272567666528602,0.0,0.8892217285126469,0.8890771334915374,-0.00014459502110957572,0.8770977727514123,0.8769708340236909,-0.0001269387277214992
xgboost,120,secondary,median_midpoint,primary,d142d110,7,1,1,0.7757779436871964,0.7843323973636014,0.008554453676404903,0.7546341222569731,0.762551679538441,0.007917557281467877,0.7602992804200047,0.7896033097240341,0.029304029304029304,0.7912566069543879,0.7790614850031685,-0.012195121951219523,0.7768527437317779,0.7753114410490654,-0.001541302682712496,0.7901946234200281,0.7913752609643021,0.0011806375442739198
xgboost,120,secondary,median_midpoint,primary,d151b0c4,7,1,1,0.7677434506983456,0.763262158679692,-0.004481292018653564,0.7613551167584968,0.7598251987174793,-0.0015299180410172561,0.7536544083803465,0.8047423932431658,0.05108798486281929,0.7818324930163448,0.7217819241162184,-0.06005056890012642,0.7864664753305048,0.7890776684280804,0.0026111930975755626,0.785382662588118,0.788899978605434,0.0035173160173160222
xgboost,120,secondary,median_midpoint,primary,d18000a3,7,0,0,0.8249795270810203,0.8249795270810203,0.0,0.8000580393148468,0.8000580393148468,0.0,0.7816932371655742,0.7816932371655742,0.0,0.8682658169964661,0.8682658169964661,0.0,0.818499521142403,0.818499521142403,0.0,0.8225794302223424,0.8225794302223424,0.0
xgboost,120,secondary,median_midpoint,primary,e0c0408a,5,2,2,0.73446146749673,0.7479096333659487,0.013448165869218487,0.7114111764926573,0.7151579510469068,0.00374677455424961,0.7083820889432884,0.6973996328029375,-0.010982456140350894,0.7605408460501717,0.7984196339289596,0.037878787878787866,0.774300482050912,0.7718759132996771,-0.002424568751234735,0.7649519946157126,0.7639246738385223,-0.001027320777190499
xgboost,120,secondary,median_midpoint,primary,f0f2a1e1,7,1,1,0.812557138682826,0.8112870951621165,-0.0012700435207095692,0.782177525619675,0.7802819188917128,-0.001895606727962264,0.8202503147908009,0.8217230688408745,0.0014727540500736325,0.8048639625748512,0.8008511214833584,-0.0040128410914927705,0.7776995377645101,0.776527171919686,-0.0011723658448242272,0.8234577773728043,0.8213798552948821,-0.0020779220779220753
xgboost,120,secondary,median_midpoint,primary,f121f1e0,7,4,4,0.7013657933471393,0.7221666102247418,0.02080081687760249,0.6568686036854329,0.68415935054571,0.027290746860277167,0.900804030246733,0.8936180572659913,-0.007185972980741592,0.5019275564475458,0.5507151631834923,0.04878760673594658,0.7459589865087966,0.7451933972737762,-0.0007655892350203951,0.6856413716599947,0.702336310533454,0.016694938873459315
xgboost,120,secondary,median_midpoint,primary,f1a0c120,7,7,6,0.7210629805278893,0.744162397810257,0.023099417282367658,0.7250297553216452,0.7448679819857026,0.019838226664057435,0.6209898430237509,0.6393555316738463,0.01836568865009532,0.8211361180320278,0.8489692639466677,0.02783314591463996,0.8116997737225847,0.7924114372220428,-0.01928833650054215,0.8297378266085301,0.8263812797737226,-0.003356546834807715
xgboost,120,secondary,median_midpoint,primary,f1d06060,7,3,3,0.7311157967560467,0.7547976223606544,0.023681825604607805,0.6855945650287324,0.7251968594170339,0.039602294388301394,0.6619439272943627,0.8090647074934864,0.14712078019912364,0.8002876662177305,0.7005305372278224,-0.09975712898990803,0.7704540072802109,0.7735398604358602,0.0030858531556494173,0.7141006451897842,0.7515975515624491,0.03749690637266491
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,0001508a,7,3,3,0.7046558178490308,0.6761536219234138,-0.0285021959256169,0.6676881628733599,0.6700160057323133,0.002327842858953433,0.6148968417405045,0.7424719121727177,0.1275750704322133,0.7944147939575571,0.60983533167411,-0.1845794622834471,0.7707558132260771,0.7610405593792644,-0.009715253846812568,0.7426626717393908,0.7695363730479102,0.02687370130851942
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,0012905a,7,5,5,0.7453172343883209,0.7019289722638881,-0.04338826212443266,0.7468908959821212,0.6957004669556012,-0.05119042902652014,0.8677790841520271,0.8204109319861833,-0.047368152165843835,0.6228553846246143,0.5834470125415928,-0.03940837208302154,0.7772975320105442,0.7840058316449806,0.006708299634436342,0.7656096561554373,0.7345081129027176,-0.031101543252719615
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,0110f12e,7,6,6,0.8128894945924349,0.7969246340216426,-0.01596486057079221,0.8109348657119042,0.7845252645918734,-0.026409601120030705,0.810650273781868,0.8466896605403219,0.03603938675845381,0.8151287154030016,0.7471596075029634,-0.06796910790003817,0.8158616464175691,0.8080228668259799,-0.007838779591589089,0.8157300659003958,0.7879476804706372,-0.02778238542975856
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,0182e16c,7,2,2,0.6728949134520855,0.723096888344496,0.050201974892410677,0.6086797178727151,0.671801524344327,0.06312180647161189,0.6496739956381027,0.7576132367671845,0.10793924112908186,0.6961158312660682,0.6885805399218078,-0.007535291344260476,0.7597329888852438,0.7741533225354987,0.014420333650255048,0.684402792785986,0.7244818343625644,0.04007904157657817
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,01c2a0d8,7,6,6,0.7682474847888587,0.7335156389082519,-0.03473184588060696,0.7404939380374645,0.6972486262657152,-0.043245311771749284,0.6949873232015332,0.8627748372771478,0.1677875140756144,0.8415076463761844,0.6042564405393559,-0.23725120583682832,0.7751923007612623,0.7721476534972282,-0.003044647264033989,0.7842518788099835,0.7357903366841959,-0.048461542125787536
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,1081b177,7,6,6,0.795736132959889,0.8057395401180535,0.010003407158164437,0.7793816671221856,0.7953912571708811,0.01600959004869546,0.636995747052232,0.7593406655623909,0.12234491851015881,0.9544765188675459,0.8521384146737161,-0.10233810419382994,0.8191493566891835,0.8117360391163965,-0.007413317572786927,0.8087536287810224,0.8180614806777332,0.00930785189671081
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,20201194,7,5,5,0.7123193172264246,0.7449413187475535,0.03262200152112885,0.698533805384951,0.7268101896636302,0.02827638427867916,0.6731236448887045,0.8374594766372677,0.1643358317485632,0.7515149895641448,0.6524231608578394,-0.09909182870630551,0.7657726166955557,0.7561225785614608,-0.00965003813409496,0.7484578625802335,0.7598018713476273,0.011344008767393832
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,2162c09e,7,6,6,0.7899206511153987,0.7885077124488186,-0.0014129386665800356,0.7783822245016043,0.7392868252793974,-0.03909539922220714,0.6543452765206208,0.8225163336362966,0.16817105711567581,0.9254960257101766,0.7544990912613406,-0.17099693444883593,0.8104282550840379,0.7958882635186973,-0.014539991565340598,0.8235400285929704,0.7679179484571887,-0.05562208013578164
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,2182c1cd,7,7,7,0.7281784469735745,0.7884162623445847,0.06023781537101025,0.7122913678104998,0.7915839383124615,0.0792925705019619,0.5306232141702475,0.7660468792316689,0.23542366506142137,0.9257336797769014,0.8107856454575005,-0.11494803431940083,0.767523124912568,0.7997497117021961,0.03222658678962823,0.7335400947356201,0.8093060978816791,0.0757660031460589
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,219060fa,7,2,2,0.7858841054906336,0.8201649299782149,0.03428082448758133,0.7197025316300064,0.751069384669119,0.031366853039112526,0.8139863254535575,0.8441726242886641,0.030186298835106595,0.7577818855277095,0.7961572356677656,0.03837535014005603,0.7573838727766677,0.7534417731471132,-0.003942099629554464,0.8174110305920582,0.8313258603492517,0.013914829757193476
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,21a031f6,7,1,1,0.7784794985887569,0.7661404918398123,-0.01233900674894463,0.7453220956686801,0.7306728846978823,-0.014649210970797901,0.728885179681993,0.7466314086083461,0.017746228926353153,0.8280738174955208,0.7856495750712783,-0.04242424242424243,0.7703314207734169,0.7662014712218067,-0.004129949551610231,0.7597122663100346,0.7470041155650741,-0.012708150744960551
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,30908049,7,2,2,0.7199096764466699,0.7344579563737946,0.01454827992712466,0.6600737308717918,0.6624796496355991,0.0024059187638074053,0.7894560773762789,0.8401473216159102,0.05069124423963134,0.6503632755170612,0.6287685911316793,-0.021594684385382052,0.7249807642650214,0.7112426644763167,-0.013738099788704914,0.7256572357633645,0.7169164545560441,-0.008740781207320405
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,30c140ca,7,5,5,0.6897495805404633,0.6945402607244502,0.004790680183986944,0.6742415914799958,0.6837127024041152,0.009471110924119381,0.6843320660764086,0.642613116096061,-0.04171894998034759,0.6951670950045179,0.7464674053528394,0.05130031034832141,0.7183778874053006,0.7152442011269595,-0.0031336862783410174,0.689284499115895,0.7166690194671043,0.027384520351209505
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,3110e0c7,7,0,0,0.6251537715638013,0.6251537715638013,0.0,0.5695290334300929,0.5695290334300929,0.0,0.6341695513902961,0.6341695513902961,0.0,0.6161379917373063,0.6161379917373063,0.0,0.6240402605687274,0.6240402605687274,0.0,0.5995773777981082,0.5995773777981082,0.0
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,40009139,7,4,4,0.806802443797965,0.7989782139416104,-0.007824229856354527,0.7985056143838448,0.7937027654170066,-0.004802848966838358,0.8163463286049163,0.9405972735472956,0.12425094494237943,0.7972585589910137,0.6573591543359252,-0.13989940465508846,0.8261446001193866,0.8279442181596269,0.0017996180402403614,0.8075906940389992,0.8051464520496363,-0.0024442419893630257
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,40f0714a,7,3,3,0.7684019483685656,0.7926147103964535,0.024212762027888086,0.6770561858591114,0.7029021595739592,0.02584597371484774,0.8885339827109143,0.88413837831531,-0.004395604395604396,0.6482699140262166,0.7010910424775972,0.05282112845138055,0.7679894533853767,0.7709115620919645,0.0029221087065876956,0.7657648885195325,0.7818518450412716,0.016086956521739144
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,41e2010c,7,4,4,0.7516664965548596,0.7614062521474233,0.009739755592563635,0.7180014359429718,0.7098340318285326,-0.008167404114439407,0.8155154502186467,0.8422702783433378,0.02675482812469113,0.6878175428910728,0.680542225951509,-0.007275316939563784,0.7991704230950091,0.7746957791396539,-0.02447464395535524,0.7455480543286874,0.7257396087067249,-0.01980844562196252
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,5001d09a,7,6,6,0.8001856568696014,0.7974620200046384,-0.0027236368649628923,0.7794507513723214,0.7702999154167999,-0.009150835955521543,0.8894456637589309,0.762827649005323,-0.12661801475360798,0.7109256499802719,0.8320963910039539,0.1211707410236822,0.8047765343568589,0.7947678356332878,-0.010008698723571161,0.8092698733779391,0.8016645060149686,-0.007605367362970334
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,50c02189,7,5,5,0.634632138639461,0.6899882488211536,0.05535611018169252,0.55833884078102,0.633706930056433,0.07536808927541293,0.5856240835155042,0.8289590650878937,0.24333498157238953,0.6836401937634179,0.5510174325544134,-0.13262276120900449,0.6967283931970398,0.7027352415040753,0.006006848307035525,0.6274291905900632,0.6629590901062787,0.03552989951621559
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,517001af,7,4,4,0.8075038905996903,0.797530620579448,-0.009973270020242366,0.8016022328106561,0.7727239891044794,-0.028878243706176785,0.7395639547689888,0.850488324516888,0.11092436974789914,0.8754438264303916,0.7445729166420078,-0.1308709097883839,0.8289228115555157,0.8155204003522963,-0.013402411203219515,0.8622208822690766,0.8421529937931563,-0.020067888475920257
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,6030f0fd,7,4,4,0.7736893902209979,0.7704080929446084,-0.003281297276389467,0.7468972846264721,0.7527577743134327,0.005860489686960592,0.8427560689881775,0.7906566510103762,-0.05209941797780114,0.7046227114538184,0.7501595348788406,0.045536823425022174,0.788093280617338,0.8036362766887011,0.015542996071363049,0.7638808636931355,0.7721572932708821,0.008276429577746705
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,7072a0e0,7,5,5,0.7477566271654945,0.7130878279358349,-0.034668799229659694,0.6738789028701297,0.5996608778565488,-0.07421802501358087,0.7990870824075691,0.8204318756512651,0.021344793243695776,0.6964261719234198,0.6057437802204048,-0.09068239170301516,0.7280740048556587,0.7140017640673461,-0.014072240788312707,0.7013067867480798,0.6162248138950828,-0.08508197285299708
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,7092f07b,7,4,4,0.6812413219481367,0.6513191493959638,-0.029922172552173,0.6416369160596125,0.5966454943120834,-0.044991421747529174,0.8282262230611241,0.8697398621357387,0.0415136390746147,0.5342564208351496,0.43289843665618893,-0.10135798417896066,0.7555026281338668,0.769351550345732,0.013848922211865178,0.6959219318892472,0.6755785664898293,-0.020343365399417928
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,7150e10a,7,1,1,0.6900958180689345,0.6847115366968113,-0.005384281372123323,0.641776807293707,0.6379732265706293,-0.0038035807230777374,0.8770739186349296,0.848502490063501,-0.02857142857142858,0.5031177175029394,0.5209205833301213,0.017802865827181935,0.7657580117798789,0.7678407084749589,0.0020826966950798615,0.6916743896536994,0.6911491795696659,-0.0005252100840336116
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,71a251fa,7,3,3,0.8537974106555034,0.7833801926584306,-0.07041721799707297,0.8341619843812808,0.7678385946238775,-0.06632338975740322,0.802000184218565,0.8244221831609236,0.02242199894235854,0.9055946370924417,0.7423382021559373,-0.16325643493650446,0.8516159963278485,0.8330250128128652,-0.01859098351498321,0.8587431648895393,0.8111146652959741,-0.04762849959356509
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,71c09041,6,4,4,0.8111328287410758,0.7143245344255881,-0.09680829431548782,0.7875564057676648,0.6940252261263969,-0.09353117964126823,0.8713432652350138,0.9068411294027013,0.035497864167687666,0.7509223922471383,0.5218079394484749,-0.2291144527986633,0.8158338356753337,0.8202929417774718,0.004459106102138122,0.8520923715508907,0.7999363736710641,-0.052155997879826665
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,71e10186,7,6,6,0.9427918289741308,0.9427918289741308,0.0,0.9445956072591427,0.9445956072591427,0.0,0.9261719211474325,0.9261719211474325,0.0,0.9594117368008294,0.9594117368008294,0.0,0.9498246152034514,0.9498246152034514,0.0,0.9467315395198886,0.9467315395198886,0.0
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,71f0603f,7,6,6,0.7902873029995084,0.7680602894057559,-0.02222701359375239,0.7922505631793957,0.7536334644433454,-0.03861709873605025,0.7204031411516185,0.709046680681313,-0.011356460470305347,0.860171464847398,0.8270738981301985,-0.03309756671719947,0.8121829345095511,0.7991748103398917,-0.013008124169659416,0.8012245857481878,0.7709585427164013,-0.030266043031786278
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,71f21142,7,2,2,0.7795242295636884,0.7734172413138429,-0.006106988249845394,0.7281854703534674,0.7228803689783074,-0.005305101375160001,0.8840655935066863,0.884606719047812,0.0005411255411255407,0.6749828656206903,0.662227763579874,-0.012755102040816329,0.7651142593099962,0.7636445395145305,-0.001469719795465761,0.7967025788708855,0.7932831259833476,-0.003419452887537993
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,8030618f,7,4,4,0.7649990837712252,0.7662366999991124,0.0012376162278872696,0.6732697594546317,0.6749371197500231,0.0016673602953913688,0.8690589176816104,0.8518591316538557,-0.01719978602775461,0.6609392498608399,0.680614268344369,0.01967501848352912,0.7291670681667257,0.7290834286000393,-8.363956668625392e-05,0.702451315293719,0.7035488558092317,0.0010975405155125534
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,8191f1d9,7,3,3,0.6673534252662494,0.6868720778638545,0.01951865259760518,0.5570578819055589,0.5861445800946,0.029086698189041107,0.3890471023810602,0.43823347572429655,0.04918637334323634,0.9456597481514387,0.9355106800034128,-0.010149068148025948,0.7218859213097473,0.7151349940578501,-0.006750927251897346,0.5942155288234826,0.6126138103655506,0.018398281542068146
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,81e150c1,7,4,4,0.7631357490821886,0.7563482311683511,-0.0067875179138375185,0.7154161045925036,0.6946780976051598,-0.020738006987343866,0.846381892449871,0.9002495140557543,0.053867621605883244,0.6798896057145063,0.612446948280948,-0.06744265743355826,0.7271820307690973,0.7208795055254736,-0.0063025252436236245,0.7678663848854991,0.7425854073596234,-0.0252809775258755
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,81f1f0fe,7,3,3,0.6846361672867267,0.6893787695174105,0.0047426022306838855,0.6522985600076365,0.6575589799840204,0.005260419976383855,0.7069189744651079,0.6875663279966301,-0.019352646468477865,0.6623533601083454,0.691191211038191,0.028837850929845636,0.7045627429981762,0.7058697781907116,0.0013070351925353885,0.686212754842542,0.6906514745927372,0.004438719750195164
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,a02151ac,7,5,5,0.722054901082019,0.7236917129484032,0.001636811866384266,0.700571080930214,0.7204491807194967,0.019878099789282535,0.6385548644391824,0.7402028098107188,0.10164794537153643,0.8055549377248555,0.7071806160860875,-0.09837432163876787,0.7490163559791629,0.731664077108585,-0.017352278870577886,0.7461877251559431,0.7470950683061405,0.0009073431501974546
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,a1721173,7,0,0,0.7616910551889821,0.7616910551889821,0.0,0.7649569627775261,0.7649569627775261,0.0,0.7295678102374492,0.7295678102374492,0.0,0.7938143001405148,0.7938143001405148,0.0,0.81157605602315,0.81157605602315,0.0,0.8128682014081176,0.8128682014081176,0.0
