temporal_model,tabular_model,outer_fold,pm,subject_id,delta_balanced_accuracy_temporal_minus_tabular,delta_f1_temporal_minus_tabular,delta_roc_auc_temporal_minus_tabular,delta_pr_auc_temporal_minus_tabular,delta_low_recall_temporal_minus_tabular,delta_high_recall_temporal_minus_tabular,delta_precision_temporal_minus_tabular,delta_accuracy_temporal_minus_tabular
torch_lstm,lightgbm,2,attention,1081b177,0.038454270597127804,0.048823977869312585,0.02057013281503073,0.0008797913533560298,0.06632653061224492,0.01058201058201036,0.030487737281302163,0.038961038961038974
torch_lstm,lightgbm,2,attention,517001af,-0.21250000000000002,-0.19108465280202536,-0.10761718750000004,-0.2317610737312813,0.043749999999999956,-0.46875,0.08379693423061296,-0.04166666666666674
torch_lstm,lightgbm,2,attention,6030f0fd,0.15694977168949775,0.21061870137252314,0.012383561643835694,0.046755930294126724,-0.02400000000000002,0.33789954337899547,0.0994624487455068,0.20639534883720934
torch_lstm,lightgbm,2,attention,7072a0e0,-0.07239057239057234,-0.04227841901264612,-0.13355780022446695,-0.10156894750981826,0.006734006734006703,-0.15151515151515138,-0.15796492100918158,-0.05656565656565654
torch_lstm,lightgbm,2,attention,71a251fa,0.0022745517795021986,0.005319356899691985,0.006154669521006184,-0.017644302764152964,0.05405405405405406,-0.04950495049504944,-0.005029084941732265,0.004716981132075415
torch_lstm,lightgbm,2,attention,71c09041,-0.06068376068376069,-0.05853954040412446,-0.011623931623931605,-0.018108520500298986,-0.0769230769230771,-0.0444444444444444,-0.059231657749312605,-0.058064516129032295
torch_lstm,lightgbm,2,attention,a02151ac,0.01459102742628815,0.04931044940355628,0.09793949668018809,0.08279922137053586,0.0653266331658291,-0.03614457831325302,-0.10114848359234663,0.008928571428571397
torch_lstm,lightgbm,2,attention,d0e2d025,0.04904601571268241,-0.010818199662416816,-0.09627135553061472,-0.1702016607935054,-0.18585858585858595,0.28395061728395066,-0.18379053380785626,-0.0700152207001522
torch_lstm,lightgbm,2,attention,d18000a3,0.05566442233611357,0.06869759964499023,-0.02663048939805046,-0.02458753750469289,0.20093457943925236,-0.08960573476702516,-0.0333283561774631,0.0365111561866126
torch_lstm,lightgbm,2,attention,f0f2a1e1,0.007963865446332985,-0.02042172561875588,0.003803637228099399,0.008488925893137766,0.1276595744680853,-0.11173184357541899,-0.001085351565634718,-0.02930402930402931
torch_lstm,lightgbm,2,engagement,1081b177,0.07877699344221212,0.07450047711093832,-0.031159934839814496,-0.05359148083545906,0.1910112359550562,-0.03345724907063197,0.05447920779049875,0.022346368715083775
