subject_id,outer_fold,pm,budget_seconds,budget_minutes,calibration_record_group_id,calibration_record_id,calibration_record_start_utc,calibration_record_duration_seconds,budget_fully_available,actual_elapsed_calibration_seconds,fixed_evaluation_boundary_utc,fixed_evaluation_ready_min20_both_classes,calibration_extreme_sample_hash,evaluation_extreme_sample_hash,calibration_exact_lag_slots,calibration_pm_available,calibration_missing_pm,calibration_low,calibration_high,calibration_middle,calibration_extreme,calibration_has_any_extreme,calibration_has_both_classes,calibration_min1_each,calibration_min2_each,calibration_min3_each,calibration_extreme_fraction_of_available,reserved_exact_lag_slots,reserved_pm_available,reserved_missing_pm,reserved_low,reserved_high,reserved_middle,reserved_extreme,reserved_has_any_extreme,reserved_has_both_classes,reserved_min1_each,reserved_min2_each,reserved_min3_each,reserved_extreme_fraction_of_available,evaluation_exact_lag_slots,evaluation_pm_available,evaluation_missing_pm,evaluation_low,evaluation_high,evaluation_middle,evaluation_extreme,evaluation_has_any_extreme,evaluation_has_both_classes,evaluation_min1_each,evaluation_min2_each,evaluation_min3_each,evaluation_extreme_fraction_of_available
0012905a,3,engagement,120,2.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,120.0,2023-11-28T08:52:42.746040106+00:00,True,fa4a2c39c75e172c421d2f09c9260570bde926afb4b1fa6fccfff169a6abf566,67b77333e7069698972d9c07662cb9a5c96a75bf512c2710b1153bfddae72d2f,12,12,0,0,11,1,11,True,False,False,False,False,0.9166666666666666,18,18,0,0,12,6,12,True,False,False,False,False,0.6666666666666666,694,694,0,383,179,132,562,True,True,True,True,True,0.8097982708933718
0012905a,3,engagement,300,5.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,300.0,2023-11-28T08:52:42.746040106+00:00,True,103bd31c724ebfee0a09e235881a9d2a34fd1de3a12fe2e09dc8b14fc71c4569,67b77333e7069698972d9c07662cb9a5c96a75bf512c2710b1153bfddae72d2f,30,30,0,0,23,7,23,True,False,False,False,False,0.7666666666666667,0,0,0,0,0,0,0,False,False,False,False,False,,694,694,0,383,179,132,562,True,True,True,True,True,0.8097982708933718
0012905a,3,excitement,0,0.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,0.0,2023-11-28T08:52:42.746040106+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0acac2f64693ecce43e22a4459027a424e2e6a4f5c914748cc3643a82519f0d6,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,15,9,6,24,True,True,True,True,True,0.8,694,694,0,228,259,207,487,True,True,True,True,True,0.7017291066282421
0012905a,3,excitement,30,0.5,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,30.0,2023-11-28T08:52:42.746040106+00:00,True,245e06b3ac34ae09bdbbcfbaa2a52f0912764cf8d35a6ea43d84e93291cbaccb,0acac2f64693ecce43e22a4459027a424e2e6a4f5c914748cc3643a82519f0d6,3,3,0,0,3,0,3,True,False,False,False,False,1.0,27,27,0,15,6,6,21,True,True,True,True,True,0.7777777777777778,694,694,0,228,259,207,487,True,True,True,True,True,0.7017291066282421
0012905a,3,excitement,60,1.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,60.0,2023-11-28T08:52:42.746040106+00:00,True,efb96b0a9a831e9e2082de8226a5d0508cb7f756a4fe6f40e35e50cffb269630,0acac2f64693ecce43e22a4459027a424e2e6a4f5c914748cc3643a82519f0d6,6,6,0,2,3,1,5,True,True,True,True,False,0.8333333333333334,24,24,0,13,6,5,19,True,True,True,True,True,0.7916666666666666,694,694,0,228,259,207,487,True,True,True,True,True,0.7017291066282421
0012905a,3,excitement,120,2.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,120.0,2023-11-28T08:52:42.746040106+00:00,True,c785893ff0e477a39f2841a70c17101d7f40a8ee1594c62b16ed44dadc313784,0acac2f64693ecce43e22a4459027a424e2e6a4f5c914748cc3643a82519f0d6,12,12,0,8,3,1,11,True,True,True,True,True,0.9166666666666666,18,18,0,7,6,5,13,True,True,True,True,True,0.7222222222222222,694,694,0,228,259,207,487,True,True,True,True,True,0.7017291066282421
0012905a,3,excitement,300,5.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,300.0,2023-11-28T08:52:42.746040106+00:00,True,fbfd8f72522297251458ce348d3740e3216e8c4652d4dea7cd5932bad5efbe78,0acac2f64693ecce43e22a4459027a424e2e6a4f5c914748cc3643a82519f0d6,30,30,0,15,9,6,24,True,True,True,True,True,0.8,0,0,0,0,0,0,0,False,False,False,False,False,,694,694,0,228,259,207,487,True,True,True,True,True,0.7017291066282421
0012905a,3,stress,0,0.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,0.0,2023-11-28T08:52:42.746040106+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1f24e32279a2f3072f6fad1481f99906f94a479a11cd8f07dc6d0bc8f18bb12f,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,23,5,2,28,True,True,True,True,True,0.9333333333333333,694,694,0,283,268,143,551,True,True,True,True,True,0.7939481268011528
0012905a,3,stress,30,0.5,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,30.0,2023-11-28T08:52:42.746040106+00:00,True,69db06ea5b2bd1d04ecd6826efff53becab0cb4503897d51fe64239ce139c4e0,1f24e32279a2f3072f6fad1481f99906f94a479a11cd8f07dc6d0bc8f18bb12f,3,3,0,2,0,1,2,True,False,False,False,False,0.6666666666666666,27,27,0,21,5,1,26,True,True,True,True,True,0.9629629629629629,694,694,0,283,268,143,551,True,True,True,True,True,0.7939481268011528
0012905a,3,stress,60,1.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,60.0,2023-11-28T08:52:42.746040106+00:00,True,42c76dbab4c23d9c3332df0ce4b612bb06b583f0bde8417587046eaba954447e,1f24e32279a2f3072f6fad1481f99906f94a479a11cd8f07dc6d0bc8f18bb12f,6,6,0,5,0,1,5,True,False,False,False,False,0.8333333333333334,24,24,0,18,5,1,23,True,True,True,True,True,0.9583333333333334,694,694,0,283,268,143,551,True,True,True,True,True,0.7939481268011528
0012905a,3,stress,120,2.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,120.0,2023-11-28T08:52:42.746040106+00:00,True,791b9a759cf0b8a2830fa1731fba96099fbccab6107271b58c6afe7107e1a2fa,1f24e32279a2f3072f6fad1481f99906f94a479a11cd8f07dc6d0bc8f18bb12f,12,12,0,10,0,2,10,True,False,False,False,False,0.8333333333333334,18,18,0,13,5,0,18,True,True,True,True,True,1.0,694,694,0,283,268,143,551,True,True,True,True,True,0.7939481268011528
0012905a,3,stress,300,5.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,300.0,2023-11-28T08:52:42.746040106+00:00,True,0f65eef10079c1c70354ea38f226c72aa8f64c884342434cb9cede7c25b830a6,1f24e32279a2f3072f6fad1481f99906f94a479a11cd8f07dc6d0bc8f18bb12f,30,30,0,23,5,2,28,True,True,True,True,True,0.9333333333333333,0,0,0,0,0,0,0,False,False,False,False,False,,694,694,0,283,268,143,551,True,True,True,True,True,0.7939481268011528
0012905a,3,relaxation,0,0.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,0.0,2023-11-28T08:52:42.746040106+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,be8aea181199f19ed8dfda8b653e813947a0a9335ad1d407b94b709fcce8d6b8,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,2,10,18,12,True,True,True,True,False,0.4,694,694,0,123,247,324,370,True,True,True,True,True,0.5331412103746398
0012905a,3,relaxation,30,0.5,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,30.0,2023-11-28T08:52:42.746040106+00:00,True,564f61ff3e0e39551e567ae6e785acb40f8484cda67741c094947d1edf28c589,be8aea181199f19ed8dfda8b653e813947a0a9335ad1d407b94b709fcce8d6b8,3,3,0,0,2,1,2,True,False,False,False,False,0.6666666666666666,27,27,0,2,8,17,10,True,True,True,True,False,0.37037037037037035,694,694,0,123,247,324,370,True,True,True,True,True,0.5331412103746398
0012905a,3,relaxation,60,1.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,60.0,2023-11-28T08:52:42.746040106+00:00,True,d143117c8409d056193303cfa14317a6ccd73561b986eb72767ecf87f9b04976,be8aea181199f19ed8dfda8b653e813947a0a9335ad1d407b94b709fcce8d6b8,6,6,0,0,4,2,4,True,False,False,False,False,0.6666666666666666,24,24,0,2,6,16,8,True,True,True,True,False,0.3333333333333333,694,694,0,123,247,324,370,True,True,True,True,True,0.5331412103746398
0012905a,3,relaxation,120,2.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,120.0,2023-11-28T08:52:42.746040106+00:00,True,950134d6598bb599c6e7a935f6925ec9f6e5740da9b03fb2b1ebc328164c6cd0,be8aea181199f19ed8dfda8b653e813947a0a9335ad1d407b94b709fcce8d6b8,12,12,0,0,7,5,7,True,False,False,False,False,0.5833333333333334,18,18,0,2,3,13,5,True,True,True,True,False,0.2777777777777778,694,694,0,123,247,324,370,True,True,True,True,True,0.5331412103746398
0012905a,3,relaxation,300,5.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,300.0,2023-11-28T08:52:42.746040106+00:00,True,883758e450fb31bf5cdf02a512089e17466db5dfed258347d4ffe25a608f2e79,be8aea181199f19ed8dfda8b653e813947a0a9335ad1d407b94b709fcce8d6b8,30,30,0,2,10,18,12,True,True,True,True,False,0.4,0,0,0,0,0,0,0,False,False,False,False,False,,694,694,0,123,247,324,370,True,True,True,True,True,0.5331412103746398
0012905a,3,interest,0,0.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,0.0,2023-11-28T08:52:42.746040106+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,42d57fa312e706884bae2bd7169a7857be5f071da774d10a95de9e0e9ce21f4a,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,13,8,9,21,True,True,True,True,True,0.7,694,694,0,284,261,149,545,True,True,True,True,True,0.7853025936599424
0012905a,3,interest,30,0.5,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,30.0,2023-11-28T08:52:42.746040106+00:00,True,d602d188457cb7c063999201001f2b473ff7a3acd777395cbb63940cdcdb9e2d,42d57fa312e706884bae2bd7169a7857be5f071da774d10a95de9e0e9ce21f4a,3,3,0,0,1,2,1,True,False,False,False,False,0.3333333333333333,27,27,0,13,7,7,20,True,True,True,True,True,0.7407407407407407,694,694,0,284,261,149,545,True,True,True,True,True,0.7853025936599424
0012905a,3,interest,60,1.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,60.0,2023-11-28T08:52:42.746040106+00:00,True,d602d188457cb7c063999201001f2b473ff7a3acd777395cbb63940cdcdb9e2d,42d57fa312e706884bae2bd7169a7857be5f071da774d10a95de9e0e9ce21f4a,6,6,0,0,1,5,1,True,False,False,False,False,0.16666666666666666,24,24,0,13,7,4,20,True,True,True,True,True,0.8333333333333334,694,694,0,284,261,149,545,True,True,True,True,True,0.7853025936599424
0012905a,3,interest,120,2.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,120.0,2023-11-28T08:52:42.746040106+00:00,True,7c5bf94d15960d521893febe797dc464b4702d7534772d1fbb0dee910ed132fa,42d57fa312e706884bae2bd7169a7857be5f071da774d10a95de9e0e9ce21f4a,12,12,0,3,3,6,6,True,True,True,True,True,0.5,18,18,0,10,5,3,15,True,True,True,True,True,0.8333333333333334,694,694,0,284,261,149,545,True,True,True,True,True,0.7853025936599424
0012905a,3,interest,300,5.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,300.0,2023-11-28T08:52:42.746040106+00:00,True,59a9eb384cf81e8b03033f592ec3bfa60e9e9e28443781b0f125122282211df0,42d57fa312e706884bae2bd7169a7857be5f071da774d10a95de9e0e9ce21f4a,30,30,0,13,8,9,21,True,True,True,True,True,0.7,0,0,0,0,0,0,0,False,False,False,False,False,,694,694,0,284,261,149,545,True,True,True,True,True,0.7853025936599424
0012905a,3,focus,0,0.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,0.0,2023-11-28T08:52:42.746040106+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,50716a0f59f32fab3d18345ab26aa771ea647dd3c9e1324b2b0b7b22709fea92,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,20,4,6,24,True,True,True,True,True,0.8,694,694,0,263,211,220,474,True,True,True,True,True,0.6829971181556196
0012905a,3,focus,30,0.5,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,30.0,2023-11-28T08:52:42.746040106+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,50716a0f59f32fab3d18345ab26aa771ea647dd3c9e1324b2b0b7b22709fea92,3,3,0,0,0,3,0,False,False,False,False,False,0.0,27,27,0,20,4,3,24,True,True,True,True,True,0.8888888888888888,694,694,0,263,211,220,474,True,True,True,True,True,0.6829971181556196
0012905a,3,focus,60,1.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,60.0,2023-11-28T08:52:42.746040106+00:00,True,2ff19b2bcc6b9fc3765b9be1d5fb2f281ff1739a7c1acdbc50409c188c7bfea3,50716a0f59f32fab3d18345ab26aa771ea647dd3c9e1324b2b0b7b22709fea92,6,6,0,2,0,4,2,True,False,False,False,False,0.3333333333333333,24,24,0,18,4,2,22,True,True,True,True,True,0.9166666666666666,694,694,0,263,211,220,474,True,True,True,True,True,0.6829971181556196
0012905a,3,focus,120,2.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,120.0,2023-11-28T08:52:42.746040106+00:00,True,121705be60e812546773ea00eee695d20343ccfbc773b3b212e162382fcef6e2,50716a0f59f32fab3d18345ab26aa771ea647dd3c9e1324b2b0b7b22709fea92,12,12,0,8,0,4,8,True,False,False,False,False,0.6666666666666666,18,18,0,12,4,2,16,True,True,True,True,True,0.8888888888888888,694,694,0,263,211,220,474,True,True,True,True,True,0.6829971181556196
0012905a,3,focus,300,5.0,0012905a__day1____2023.11.28T11.47.42p03.00,gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,2023-11-28T08:47:42.746040106+00:00,3608.763053894043,True,300.0,2023-11-28T08:52:42.746040106+00:00,True,82fcec88ae23e50137ca1b8091a0c1af89f4a81ff69beb959d01398c90040081,50716a0f59f32fab3d18345ab26aa771ea647dd3c9e1324b2b0b7b22709fea92,30,30,0,20,4,6,24,True,True,True,True,True,0.8,0,0,0,0,0,0,0,False,False,False,False,False,,694,694,0,263,211,220,474,True,True,True,True,True,0.6829971181556196
0110f12e,5,attention,0,0.0,0110f12e__day1____2023.12.04T18.03.21p03.00,gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,2023-12-04T15:03:21.225979090+00:00,4937.631212949753,True,0.0,2023-12-04T15:08:21.225979090+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,e4ab135a2c1b35a6e76e2a589f59713d650f6e505c4cb08b6bf904b2e84cc00e,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,13,7,10,20,True,True,True,True,True,0.6666666666666666,645,644,1,181,245,218,426,True,True,True,True,True,0.6614906832298136
0110f12e,5,attention,30,0.5,0110f12e__day1____2023.12.04T18.03.21p03.00,gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,2023-12-04T15:03:21.225979090+00:00,4937.631212949753,True,30.0,2023-12-04T15:08:21.225979090+00:00,True,585d085323c081d3ab5fcde32d548b16d25bb90b2e50051f20846a79c0cd7431,e4ab135a2c1b35a6e76e2a589f59713d650f6e505c4cb08b6bf904b2e84cc00e,3,3,0,3,0,0,3,True,False,False,False,False,1.0,27,27,0,10,7,10,17,True,True,True,True,True,0.6296296296296297,645,644,1,181,245,218,426,True,True,True,True,True,0.6614906832298136
0110f12e,5,attention,60,1.0,0110f12e__day1____2023.12.04T18.03.21p03.00,gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,2023-12-04T15:03:21.225979090+00:00,4937.631212949753,True,60.0,2023-12-04T15:08:21.225979090+00:00,True,551674b700aa0707f4ad81dffce1f6a5abc5b5c725f9c9117bf2345858e76b47,e4ab135a2c1b35a6e76e2a589f59713d650f6e505c4cb08b6bf904b2e84cc00e,6,6,0,6,0,0,6,True,False,False,False,False,1.0,24,24,0,7,7,10,14,True,True,True,True,True,0.5833333333333334,645,644,1,181,245,218,426,True,True,True,True,True,0.6614906832298136
0110f12e,5,attention,120,2.0,0110f12e__day1____2023.12.04T18.03.21p03.00,gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,2023-12-04T15:03:21.225979090+00:00,4937.631212949753,True,120.0,2023-12-04T15:08:21.225979090+00:00,True,d57246230513e922d66d7a56ecd4d6e036cac4b29e0ea44433cccdf1b8e1bcdd,e4ab135a2c1b35a6e76e2a589f59713d650f6e505c4cb08b6bf904b2e84cc00e,12,12,0,10,0,2,10,True,False,False,False,False,0.8333333333333334,18,18,0,3,7,8,10,True,True,True,True,True,0.5555555555555556,645,644,1,181,245,218,426,True,True,True,True,True,0.6614906832298136
0110f12e,5,attention,300,5.0,0110f12e__day1____2023.12.04T18.03.21p03.00,gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,2023-12-04T15:03:21.225979090+00:00,4937.631212949753,True,300.0,2023-12-04T15:08:21.225979090+00:00,True,036aa632bf2fc660f5834a84ae004f558266f1075be5255542186244dd1906ce,e4ab135a2c1b35a6e76e2a589f59713d650f6e505c4cb08b6bf904b2e84cc00e,30,30,0,13,7,10,20,True,True,True,True,True,0.6666666666666666,0,0,0,0,0,0,0,False,False,False,False,False,,645,644,1,181,245,218,426,True,True,True,True,True,0.6614906832298136
0110f12e,5,engagement,0,0.0,0110f12e__day1____2023.12.04T18.03.21p03.00,gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,2023-12-04T15:03:21.225979090+00:00,4937.631212949753,True,0.0,2023-12-04T15:08:21.225979090+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,aa0af7485c7f2fe53410dd7262e074cdd2e7094130bf117290d3bd2a94e9453d,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,0,29,1,29,True,False,False,False,False,0.9666666666666667,645,645,0,200,222,223,422,True,True,True,True,True,0.6542635658914728
0110f12e,5,engagement,30,0.5,0110f12e__day1____2023.12.04T18.03.21p03.00,gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,2023-12-04T15:03:21.225979090+00:00,4937.631212949753,True,30.0,2023-12-04T15:08:21.225979090+00:00,True,585d085323c081d3ab5fcde32d548b16d25bb90b2e50051f20846a79c0cd7431,aa0af7485c7f2fe53410dd7262e074cdd2e7094130bf117290d3bd2a94e9453d,3,3,0,0,3,0,3,True,False,False,False,False,1.0,27,27,0,0,26,1,26,True,False,False,False,False,0.9629629629629629,645,645,0,200,222,223,422,True,True,True,True,True,0.6542635658914728
0110f12e,5,engagement,60,1.0,0110f12e__day1____2023.12.04T18.03.21p03.00,gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,2023-12-04T15:03:21.225979090+00:00,4937.631212949753,True,60.0,2023-12-04T15:08:21.225979090+00:00,True,551674b700aa0707f4ad81dffce1f6a5abc5b5c725f9c9117bf2345858e76b47,aa0af7485c7f2fe53410dd7262e074cdd2e7094130bf117290d3bd2a94e9453d,6,6,0,0,6,0,6,True,False,False,False,False,1.0,24,24,0,0,23,1,23,True,False,False,False,False,0.9583333333333334,645,645,0,200,222,223,422,True,True,True,True,True,0.6542635658914728
0110f12e,5,engagement,120,2.0,0110f12e__day1____2023.12.04T18.03.21p03.00,gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,2023-12-04T15:03:21.225979090+00:00,4937.631212949753,True,120.0,2023-12-04T15:08:21.225979090+00:00,True,b72a5a38848ffbef791abf993831eaf230f8a76d93416c55df0f8c591d78d289,aa0af7485c7f2fe53410dd7262e074cdd2e7094130bf117290d3bd2a94e9453d,12,12,0,0,12,0,12,True,False,False,False,False,1.0,18,18,0,0,17,1,17,True,False,False,False,False,0.9444444444444444,645,645,0,200,222,223,422,True,True,True,True,True,0.6542635658914728
0110f12e,5,engagement,300,5.0,0110f12e__day1____2023.12.04T18.03.21p03.00,gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,2023-12-04T15:03:21.225979090+00:00,4937.631212949753,True,300.0,2023-12-04T15:08:21.225979090+00:00,True,e21b9fce60852b147ee8137ed90695c06d78ea3f3cadf10b7b1202419f41d57f,aa0af7485c7f2fe53410dd7262e074cdd2e7094130bf117290d3bd2a94e9453d,30,30,0,0,29,1,29,True,False,False,False,False,0.9666666666666667,0,0,0,0,0,0,0,False,False,False,False,False,,645,645,0,200,222,223,422,True,True,True,True,True,0.6542635658914728
0110f12e,5,excitement,0,0.0,0110f12e__day1____2023.12.04T18.03.21p03.00,gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,2023-12-04T15:03:21.225979090+00:00,4937.631212949753,True,0.0,2023-12-04T15:08:21.225979090+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,30906e8527e1409b281239e684d324ab9c34274f12df050258be4955dc7af2b0,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,5,8,17,13,True,True,True,True,True,0.43333333333333335,645,645,0,201,198,246,399,True,True,True,True,True,0.6186046511627907
